ou_mean,ou_std,IT2_r,IT2_cv,IT3_r,IT3_cv,ITP4_r,ITP4_cv,IT5A_r,IT5A_cv,IT5B_r,IT5B_cv,CT5B_r,CT5B_cv,PT5B_r,PT5B_cv,IT6_r,IT6_cv,CT6_r,CT6_cv
0.0110526315789473,0.0178947368421052,15.29585798816568,0.6571137879180766,11.460659045057161,0.6399443911172215,11.241338112305854,0.706865986669903,10.874651810584957,0.6266427153475014,6.084925690021231,0.6270612459082338,0.46709129511677283,0.5609217464087705,6.222929936305732,0.66409517452304,4.306243805748266,0.6110726226540413,0.5371655104063429,0.582026872618164
0.021578947368421,0.0094736842105263,23.09467455621302,0.4286822914280049,17.826944631248598,0.4083119854756169,18.572281959378735,0.4742727757330251,20.58217270194986,0.3456339907133064,17.0,0.3322929189104179,6.917197452229299,0.37639686040468734,8.54140127388535,0.5219727627296659,18.767096134786918,0.3304037245194579,7.406342913776016,0.3731240840780595
0.0321052631578947,0.0,37.0,0.0011701130644096328,30.0,0.0007485990008449251,32.0,0.3552895396451748,30.0,0.0006995368687623695,28.0,0.000662859173056132,23.0,0.0004860817252601061,21.0,0.000504555020942692,30.0,0.0007384775364080645,23.0,0.0004911126848564691
0.04,0.0105263157894736,20.275147928994084,0.5297969558081393,15.076216095045954,0.38859442167213204,1.5842293906810037,0.30992048016739204,47.76323119777159,0.2962299331252634,1.2590233545647558,0.3333807760584376,0.0,,34.08704883227176,0.42828304056940414,0.8840436075322101,0.3620302174760021,0.0,
0.0189473684210526,0.02,23.967455621301774,0.6512290803627697,19.020623178659495,0.6290437662944578,9.149342891278375,0.6920995991822657,7.637883008356546,0.6078405300987513,1.5902335456475585,0.6303223514435973,0.0,,13.719745222929935,0.7083109014548663,0.26858275520317143,0.6381962601348469,0.0,
0.0242105263157894,0.0031578947368421,25.71301775147929,0.1513977630256011,20.150190540237613,0.14171060697145002,18.98805256869773,0.14678304638519363,22.20891364902507,0.10576447548158753,20.588110403397028,0.10342054510233319,14.895966029723992,0.13812504723019464,6.2441613588110405,0.3865988595053066,21.99207135777998,0.10020746446407586,14.924677898909811,0.1373050245174928
0.0110526315789473,0.0147368421052631,13.298816568047338,0.6172125342812959,9.594933871329298,0.595317130080424,9.884109916367981,0.6489011424966116,11.98050139275766,0.5627904475469133,8.235668789808917,0.5510382624075898,2.1337579617834397,0.5276574801769668,4.078556263269639,0.6156118849593718,8.55203171456888,0.5314758919586512,2.064420218037661,0.5459858835518657
0.0189473684210526,0.0189473684210526,23.74852071005917,0.6397994627060438,18.686393185384443,0.6190680900788382,9.714456391875746,0.6889422822493101,9.537604456824512,0.6117931523637666,2.1549893842887475,0.6045046690065239,0.0,,13.106157112526539,0.7015454839610958,0.5738354806739346,0.5947233158931859,0.0,
0.021578947368421,0.0168421052631578,25.893491124260354,0.6046889161757697,20.52320107599193,0.5817339090633814,9.339307048984468,0.6444604824583957,13.67966573816156,0.548084286869799,1.832271762208068,0.5554241721304681,0.008492569002123142,,14.208067940552016,0.6614571455405933,1.0148662041625371,0.5839488241446837,0.0,
0.0057894736842105,0.0168421052631578,9.807692307692308,0.6526485409129985,6.90719569603228,0.6118237459280861,7.340501792114695,0.6816842012090345,9.353760445682452,0.6184097230120249,6.318471337579618,0.6130770587857333,1.7898089171974523,0.5399848279789693,2.8259023354564756,0.6708801119143581,6.606541129831516,0.5862978399924149,1.753221010901883,0.5871930356857745
0.0084210526315789,0.0189473684210526,13.559171597633137,0.6855684899134452,10.016139878950908,0.6530497270620681,10.02389486260454,0.7307526186967787,10.002785515320335,0.6608112006374653,5.388535031847134,0.6690822973246112,0.4840764331210191,0.5646904710316715,5.3312101910828025,0.6818552326076838,4.255698711595639,0.6232539169329016,0.5916749256689792,0.6324146089698577
0.0321052631578947,0.011578947368421,38.748520710059175,0.4713905932486384,30.34409325263394,0.43969278542651563,10.014336917562725,0.4334304399582676,33.04735376044568,0.37034806578719465,2.8641188959660298,0.39361124310823287,0.040339702760084924,0.2800064360216048,23.314225053078555,0.5042581853376711,3.458870168483647,0.4109117578922551,0.0,
0.0110526315789473,0.0063157894736842,6.840236686390533,0.46706634702994476,3.6933422999327505,0.44047359723676993,4.1194743130227005,0.41046989587560767,8.15041782729805,0.3691927078099177,7.182590233545648,0.3734031131768206,1.4607218683651804,0.48748118683784125,0.036093418259023353,,8.775024777006937,0.3439727768123811,1.3468780971258671,0.458034673573773
0.0321052631578947,0.0084210526315789,38.19526627218935,0.34896186303528365,30.713965478592243,0.33469435270984255,18.469534050179213,0.4276850956305546,33.06685236768802,0.27615659193794695,20.556263269639064,0.2737808115955978,3.2441613588110405,0.3095225893953771,21.78980891719745,0.40884159486465393,23.658077304261646,0.2804690127068686,3.1209117938553024,0.2943744132734864
0.0136842105263157,0.0073684210526315,11.292899408284024,0.4382917259039987,7.584846446984981,0.4462252292873726,7.770609318996415,0.40740651163095576,11.437325905292479,0.3476980727956772,10.394904458598726,0.3439251172671097,4.535031847133758,0.4259227987668917,0.5626326963906582,,11.838453914767095,0.31892196534583317,4.482656095143707,0.41868152150193116
0.0268421052631578,0.0105263157894736,30.78698224852071,0.4413124653004774,24.497646267652993,0.4199680686186614,18.700119474313023,0.46375027184023554,27.899721448467968,0.3665889679957521,12.278131634819532,0.3623471891151435,1.2887473460721868,0.35503484116792555,15.8619957537155,0.509797762215673,14.221010901883053,0.361833598327107,1.22398414271556,0.35716938448817465
0.0268421052631578,0.0042105263157894,29.576923076923077,0.1915943460898164,23.394082044384668,0.1765869381392074,24.060931899641577,0.3261102930956389,24.807799442896936,0.13901208471394802,23.084925690021233,0.13312230360429309,17.498938428874734,0.1555792075415493,12.19108280254777,0.3203407559076968,24.53914767096135,0.13163362181075344,17.55203171456888,0.15677998850257704
0.0136842105263157,0.0189473684210526,18.467455621301774,0.6595762576297425,14.203093476798925,0.6427127966413644,11.894862604540023,0.7066377488608413,10.07799442896936,0.6496144645699836,3.8174097664543525,0.6620707706468533,0.08067940552016985,0.6496631576799852,8.624203821656051,0.6871854591059401,1.9385530227948464,0.6200901975343844,0.07829534192269574,0.5422485817842252
