ou_mean,ou_std,IT2_r,IT2_cv,IT3_r,IT3_cv
-0.0142105263157894,0.0313157894736842,1.4541420118343196,0.8476007178640341,0.7479264738847792,0.7666898046008115
0.0089473684210526,0.0092105263157894,6.569156804733728,0.5538450494568729,2.9842243891504148,0.6988525369365827
0.0147368421052631,0.0257894736842105,23.747041420118343,0.6008014909398438,19.09260815960547,0.6011779027547683
0.0234210526315789,0.0092105263157894,31.34689349112426,0.29811457522886337,25.16761936785474,0.31116363216146337
0.0031578947368421,0.0221052631578947,7.524408284023669,0.7257381162638779,4.6840674736606145,0.7607837705518277
-0.0171052631578947,0.0055263157894736,0.0,,0.0,
-0.0084210526315789,0.0221052631578947,0.7244822485207101,0.7588825920380432,0.2349249047298812,0.7146903326976763
-0.0113157894736842,0.0239473684210526,0.558801775147929,0.7565413078234137,0.18748598968841068,0.7349397770573747
0.0060526315789473,0.0128947368421052,4.876109467455621,0.6824978885349345,2.202000672494956,0.7607891564875553
0.0147368421052631,0.0221052631578947,22.278846153846153,0.563320754258014,17.621525442725847,0.5616490734322521
0.0321052631578947,0.0221052631578947,44.342455621301774,0.5324804440853041,35.984448554135845,0.6919335255043741
0.0176315789473684,0.0257894736842105,27.505177514792898,0.5745013868069031,22.53513786146604,0.5766145389549818
0.0292105263157894,0.035,41.62869822485207,0.5577560589746409,35.976602779645816,0.5655915729241667
0.0321052631578947,0.0147368421052631,42.14497041420118,1.009925232980614,14.71780430396772,2.56593448538675
-0.0171052631578947,0.0092105263157894,0.0,,0.0,
0.0118421052631579,0.0276315789473684,20.74112426035503,0.6420709850692622,16.434263618022865,0.6449819102569992
0.0263157894736842,0.0202631578947368,37.92973372781065,0.47973797430495124,31.55520062766196,0.5054482085205678
-0.0084210526315789,0.0276315789473684,2.271449704142012,0.8571219740908137,1.17224277067922,0.7961946859911379
-0.0084210526315789,0.0018421052631578,0.0,,0.0,
-0.0055263157894736,0.0128947368421052,0.010724852071005916,,0.0006444743331091683,
0.035,0.016578947368421,40.08210059171598,1.3151894874396757,12.808675184936114,2.3144592276333973
0.0118421052631579,0.0331578947368421,22.953772189349113,0.6742125285565413,18.65571060300381,0.681024419378717
-0.02,0.0,0.0,,0.0,
0.0089473684210526,0.0257894736842105,16.254437869822485,0.6586765335383523,12.359896884106703,0.6665402640452244
0.0089473684210526,0.0331578947368421,19.63276627218935,0.7031617634276643,15.656523201075991,0.7090430193351159
-0.0026315789473684,0.0257894736842105,4.629437869822485,0.8005703367035956,2.6677314503474556,0.8185906422226735
0.0089473684210526,0.035,20.407544378698226,0.7113781533738258,16.425016812373908,0.7172613739025103
0.0147368421052631,0.0092105263157894,16.63609467455621,0.31714592106922723,12.293347904057386,0.32200528429410896
0.035,0.0331578947368421,46.005917159763314,0.5464090285470362,39.43286258686393,0.5744363016426584
-0.0084210526315789,0.0184210526315789,0.16087278106508876,0.5938452786640251,0.03104685048195472,0.8329243444196555
