ou_mean,ou_std,TC_V_num_-200_0,TC_V_mean_-200_0,TC_V_median_-200_0,TC_V_num_-200_-70,TC_V_mean_-200_-70,TC_V_median_-200_-70,TC_V_num_-70_-50,TC_V_mean_-70_-50,TC_V_median_-70_-50,TC_V_num_-50_0,TC_V_mean_-50_0,TC_V_median_-50_0,TCM_V_num_-200_0,TCM_V_mean_-200_0,TCM_V_median_-200_0,TCM_V_num_-200_-70,TCM_V_mean_-200_-70,TCM_V_median_-200_-70,TCM_V_num_-70_-50,TCM_V_mean_-70_-50,TCM_V_median_-70_-50,TCM_V_num_-50_0,TCM_V_mean_-50_0,TCM_V_median_-50_0,HTC_V_num_-200_0,HTC_V_mean_-200_0,HTC_V_median_-200_0,HTC_V_num_-200_-70,HTC_V_mean_-200_-70,HTC_V_median_-200_-70,HTC_V_num_-70_-50,HTC_V_mean_-70_-50,HTC_V_median_-70_-50,HTC_V_num_-50_0,HTC_V_mean_-50_0,HTC_V_median_-50_0
0.0183421052631578,0.0126315789473684,302115,-57.69295736047977,-59.847841155917166,46453,-72.91671651084623,-72.08842712924842,196770,-60.4624652124911,-60.46721582240196,58892,-36.43123515963338,-42.29615933272585,302097,-57.68267114829575,-59.83407776911318,45449,-72.92646311668395,-72.12714015682448,198006,-60.48244141064714,-60.48295966552292,58642,-36.414869713514726,-42.33235800958295,301868,-57.16522515419221,-59.42869684018565,35798,-72.78607539123762,-71.83309672296753,205323,-60.57755141549683,-60.644218486901764,60747,-36.426353082557455,-42.32204498763924
0.0166842105263157,0.0055263157894736,302130,-57.20006895786918,-58.826896394900984,45799,-71.77773627837252,-71.70375408623404,197260,-59.821678198499484,-59.504738712730486,59071,-37.14316752707451,-43.17414591339677,302182,-57.21875108821572,-58.88663859422353,46290,-71.79100104753932,-71.71559798817196,196590,-59.84852682814547,-59.552111779647745,59302,-37.126055001576525,-43.20220907676961,301826,-56.61537477833719,-58.42123568758772,32514,-71.14581233863807,-71.01861072406379,208152,-60.07405588139926,-59.834106540098304,61160,-37.11939642973997,-43.15268573366102
-0.0015526315789473,0.0134210526315789,316457,-84.44958784387485,-81.15827085713715,206180,-99.98211140354421,-96.41203803228356,86038,-60.945964645861636,-61.2435127326569,24239,-35.75570712181669,-41.116239396576404,316535,-83.48316765663273,-80.38467364401446,204669,-98.83420257522918,-95.50740261102283,87349,-60.88958653741059,-61.145607849356274,24517,-35.828305782370094,-41.254108236698166,316754,-84.0919964883621,-80.71925630725016,204624,-99.5294006932598,-95.5453026210351,89383,-61.039287165976944,-61.35791707932064,22747,-35.806812479031514,-41.14112192690695
0.0017631578947368,0.0126315789473684,314594,-72.2446782564397,-69.57404538713803,154064,-87.9532536203417,-83.8464745999488,135400,-60.987139626566275,-61.29082683219255,25130,-36.59584322343742,-42.57606415353656,314712,-71.88511877853333,-69.63419398825428,154579,-86.84865313051827,-83.01053795439057,135959,-61.13045177373746,-61.44308238012946,24174,-36.68803077942502,-42.74951390001942,314725,-71.59616934150235,-69.01469597991952,149078,-87.16113567908512,-82.8346318756559,142025,-61.06232144406395,-61.36882441370942,23622,-36.69970401085834,-42.681670223081994
-0.0032105263157894,0.0118421052631578,317662,-91.9053099321448,-91.25175764304089,236093,-104.78036880777914,-101.98256059457059,61095,-61.03108142338686,-61.51913128958449,20474,-35.56799019088424,-40.504693537628356,317635,-92.08018152501639,-92.83306585798702,240499,-104.23212228577357,-102.05356777041162,56575,-60.929311696845794,-61.32363656645757,20561,-35.65446582575062,-40.53646070613906,317733,-92.7343785715978,-93.05338581471425,239980,-105.09375242999896,-102.52393716733269,58077,-60.9618702825963,-61.27930573033504,19676,-35.77409321691321,-40.53142336921316
0.0133684210526315,0.0039473684210526,304933,-57.96808263172147,-58.96213488495214,49957,-72.17679509061405,-72.23821020932188,204627,-59.501426215200254,-58.97990662334978,50349,-37.63822214262721,-43.76527698482735,304971,-57.97032769149671,-58.96233965167123,50042,-72.17693541581085,-72.2468853221564,204587,-59.50095767609957,-58.97653813874879,50342,-37.62798808639415,-43.764371112535414,304631,-57.366916466145845,-58.554733412909705,38311,-71.41495878090214,-71.37823958037092,214461,-59.635533790633154,-59.157539340267085,51859,-37.60709677915811,-43.71383551456821
-0.0115,0.0071052631578947,303106,-170.2639082916212,-171.03648024840913,303106,-170.2639082916212,-171.03648024840913,0,,,0,,,306572,-171.10696524511178,-171.8747884106213,306572,-171.10696524511178,-171.8747884106213,0,,,0,,,303604,-170.71653645413608,-171.63993079503956,303604,-170.71653645413608,-171.63993079503956,0,,,0,,
0.0083947368421052,0.0078947368421052,310632,-60.59900428548035,-61.17723024733388,61792,-73.62756481913169,-73.0015185572262,217759,-60.172680251628265,-59.95850875425026,31081,-37.68388195325869,-43.86729845030889,310661,-60.62243722924401,-61.18616055761017,61453,-73.51925958007666,-72.97538243006044,218344,-60.23536259054931,-59.966770905411884,30864,-37.68202124250989,-43.82461648103096,310508,-60.131258648887446,-60.825424166904156,52394,-73.13901847234057,-72.31265683944744,226526,-60.251954281686075,-60.035144033833745,31588,-37.69016497073905,-43.82767742128525
0.0117105263157894,0.0094736842105263,307231,-59.52553761522031,-60.64694172712065,58488,-73.22319747798531,-72.55131711946757,206986,-60.1432657740999,-59.8965922181178,41757,-37.277535825167234,-43.348018478086,307332,-59.51541246732152,-60.6392180593179,57539,-73.1916271285087,-72.57120392849578,208365,-60.162245585572144,-59.925992366521065,41428,-37.267341161095075,-43.32962873895097,307024,-58.955916156464724,-60.25138562958278,46405,-72.75082840465176,-71.96236834085826,217734,-60.282459612957076,-60.10953348768177,42885,-37.293644596874515,-43.32898807140988
-0.0115,0.0063157894736842,309025,-171.12407752995415,-171.63881564246222,309025,-171.12407752995415,-171.63881564246222,0,,,0,,,310958,-171.72256992390456,-172.27541678266283,310958,-171.72256992390456,-172.27541678266283,0,,,0,,,309038,-171.475902614727,-172.1160092578128,309038,-171.475902614727,-172.1160092578128,0,,,0,,
0.0150263157894736,0.0031578947368421,303317,-57.51204830145164,-58.83731820312037,48493,-71.93929553315277,-72.02942301589484,199031,-59.61310180237192,-59.19638707403689,55793,-37.477361524462694,-43.578099103124366,303258,-57.51218468206363,-58.82253069690225,48586,-71.94002071117117,-72.03373957955326,198832,-59.60400032670586,-59.18528935797586,55840,-37.51020170273486,-43.568238060821486,302998,-56.89711400572029,-58.39826010827906,36480,-71.18317168055556,-71.17364994382402,208863,-59.77747342630448,-59.415210118051895,57655,-37.42341885977526,-43.509946541347404
-0.0048684210526315,0.0134210526315789,317587,-105.40254154213805,-106.82438200913583,260066,-117.02867880811209,-115.04385645870184,39654,-60.627570197173455,-60.96293679803061,17867,-35.54994734615801,-40.05414488665779,317555,-105.23598066392742,-106.79798534780048,264383,-115.78293705583232,-113.93107814447843,36360,-60.791210056073496,-61.13916397782412,16812,-35.49864349646154,-39.934356558028824,317203,-105.39311283917574,-107.3572024802672,260753,-116.77189396212084,-114.97127474655026,38713,-60.73427591927678,-61.04584265987231,17737,-35.58571810098722,-39.9909067097461
0.0166842105263157,0.0031578947368421,301828,-57.09548930974853,-58.72535698635633,46568,-71.71239741138275,-71.77359285380442,194718,-59.75660591375959,-59.44653319635701,60542,-37.29357527689967,-43.35355183300023,301895,-57.10095528037829,-58.71881660271303,46820,-71.7136214064539,-71.77751566640023,194564,-59.753917599812176,-59.42792162082201,60511,-37.26429766868474,-43.33561757600693,301536,-56.49616339757404,-58.28835820111392,33713,-70.98498348146313,-70.95524803441465,205324,-59.97535199785046,-59.73187092919018,62499,-37.25069528366332,-43.321060885217896
0.0017631578947368,0.0055263157894736,317538,-65.9438676099732,-65.5721132295065,102311,-76.27745352046897,-74.80019863397776,206337,-62.01719482528592,-62.28796161412691,8890,-38.15740802451597,-44.400502415184725,317663,-65.76026333549692,-65.33248742676707,96694,-76.32026347051757,-74.77152926383582,212483,-62.05225675820544,-62.36569844300363,8486,-38.27967277538959,-44.531905953204316,317804,-65.47573384885257,-65.0670746604016,90593,-76.10173758828918,-74.41221713161656,219223,-62.08427214092199,-62.338192150207306,7988,-38.04018718271422,-44.29889129504139
0.0067368421052631,0.001578947368421,312655,-59.5052395386466,-58.98838015751305,45711,-72.97607944370603,-73.14108363162478,241698,-59.168947391340005,-58.3629455623215,25246,-38.33418576852623,-44.56703664555053,312665,-59.510153923878576,-58.97188477436366,45634,-72.97582789806394,-73.14009874772547,241933,-59.16580619082221,-58.34655544400189,25098,-38.34577883277754,-44.51430312356821,312542,-58.951402614095805,-58.601556641751536,36614,-72.156303115072,-72.30147265059297,250169,-59.14622807321301,-58.29415907411809,25759,-38.289749707358894,-44.54359143694215
0.0117105263157894,0.0078947368421052,307119,-59.006134621990014,-59.927941776530965,53418,-72.67605914018401,-72.3939902708527,211431,-59.86845955653999,-59.448964737047554,42270,-37.41772082616021,-43.50863968969311,307179,-59.04994432125045,-59.97249181328078,54109,-72.7026501494936,-72.39584349866672,210908,-59.872218560388006,-59.46631146337732,42162,-37.415333181161415,-43.53081435044897,306891,-58.48553428366658,-59.60260025505257,42477,-72.13009625062404,-71.73702359223152,220911,-60.01760580858109,-59.64335394612419,43503,-37.38281696966899,-43.47006623989531
0.005078947368421,0.0039473684210526,315097,-60.63621691663315,-60.265766991660215,43421,-73.17277035692139,-73.15458051822314,254944,-59.969172471489244,-59.5941849549927,16732,-38.266463874080934,-44.50693046640474,315041,-60.68796229419293,-60.234811188627965,46058,-73.17804131699809,-73.14243290197703,252047,-59.91040131647992,-59.46849617132339,16936,-38.29270084622846,-44.53180181589188,315052,-60.20464380992462,-60.0469778373469,36121,-72.33726966545873,-72.30203320695288,262013,-59.942932737609354,-59.54929111753714,16918,-38.35390049882384,-44.533859156709624
-0.0065263157894736,0.0055263157894736,319996,-129.26136557842764,-129.24085199193271,319996,-129.26136557842764,-129.24085199193271,0,,,0,,,319996,-129.60755001086025,-129.68666504823614,319996,-129.60755001086025,-129.68666504823614,0,,,0,,,319985,-129.3804659833591,-129.50336090439737,319710,-129.44941135271907,-129.51501885111088,158,-59.361184060265245,-59.02195174420869,117,-35.538777998497686,-39.962047778151906
