ou_mean,ou_std,IT2_r,IT2_cv,IT3_r,IT3_cv
0.0084210526315789,0.0147368421052631,9.424556213017752,0.5759587269536658,5.93311477247254,0.6324250072401028
0.0213157894736842,0.0189473684210526,30.680103550295858,0.48411520844911776,25.093785025778974,0.4808103603361544
0.0102631578947368,0.0042105263157894,4.923076923076923,0.5339566141350577,0.5616733916162295,0.6805294797051766
-0.0007894736842105,0.0021052631578947,0.0,,0.0,
0.0157894736842105,0.0,17.125,8.891612693930923e-15,12.75,0.00031541047976987315
0.0028947368421052,0.0105263157894736,0.5628698224852071,0.7358650871690978,0.06937906299036091,0.7907692038022
0.0010526315789473,0.0126315789473684,0.6201923076923077,0.7236068114303675,0.10476911006500784,0.7886511550167556
0.0084210526315789,0.0042105263157894,0.573594674556213,0.7170686101260448,0.004147052230441605,
0.0213157894736842,0.0073684210526315,27.13609467455621,0.2390812668395819,21.585659045057163,0.2178185599782382
0.0010526315789473,0.0073684210526315,0.0011094674556213018,,0.0,
0.0231578947368421,0.02,33.55029585798817,0.4864113418108995,27.7461891952477,0.48946102976639755
0.006578947368421,0.0105263157894736,3.7806952662721893,0.7028446098397022,1.287771800044833,0.7590475611504452
-0.0026315789473684,0.0094736842105263,0.0011094674556213018,,0.0,
0.0231578947368421,0.0178947368421052,33.16752958579882,0.46233737204144987,27.256192557722486,0.46548663753346375
-0.0007894736842105,0.0073684210526315,0.0,,0.0,
-0.0063157894736842,0.0168421052631578,0.16715976331360946,0.5504262784193391,0.028665097511768663,
-0.0007894736842105,0.0136842105263157,0.40458579881656803,0.6994188603420027,0.06708137188971083,0.7906272648066518
0.025,0.0189473684210526,36.013683431952664,0.4694964001680157,29.809179556153328,0.4846169831669852
-0.0044736842105263,0.0021052631578947,0.0,,0.0,
0.0231578947368421,0.0042105263157894,29.746671597633135,0.13677817184556093,23.853424120152432,0.12053228042994224
0.006578947368421,0.011578947368421,4.603180473372781,0.6792686442990756,1.9002465814839722,0.7624678072854844
0.0213157894736842,0.0168421052631578,30.11723372781065,0.4560702232239049,24.492574534857656,0.4508155737160651
-0.01,0.011578947368421,0.0,,0.0,
-0.0044736842105263,0.0178947368421052,0.6042899408284024,0.7294033153595959,0.15147948890383323,0.7637462930555927
-0.01,0.0126315789473684,0.0003698224852071006,,0.0,
-0.0044736842105263,0.0147368421052631,0.11760355029585799,,0.0132817753866846,
-0.0081578947368421,0.0010526315789473,0.0,,0.0,
0.0047368421052631,0.0126315789473684,3.1127958579881656,0.7521168731905457,1.09636292311141,0.7564794159157743
-0.0063157894736842,0.0010526315789473,0.0,,0.0,
-0.0063157894736842,0.0094736842105263,0.0,,0.0,
0.0139473684210526,0.0178947368421052,19.290310650887573,0.5128217681492794,14.788220130015691,0.51080631553744
0.0231578947368421,0.0010526315789473,29.618343195266274,0.03363758545081134,23.72579018157364,0.02988602347899015
0.0121052631578947,0.0063157894736842,10.923076923076923,0.3241149352549506,6.586051333781663,0.43931813608098874
