ou_mean,ou_std
0.002,0.0
0.002,0.002142857142857143
0.002,0.004285714285714286
0.002,0.006428571428571429
0.002,0.008571428571428572
0.002,0.010714285714285714
0.002,0.012857142857142859
0.002,0.015
0.005285714285714286,0.0
0.005285714285714286,0.002142857142857143
0.005285714285714286,0.004285714285714286
0.005285714285714286,0.006428571428571429
0.005285714285714286,0.008571428571428572
0.005285714285714286,0.010714285714285714
0.005285714285714286,0.012857142857142859
0.005285714285714286,0.015
0.00857142857142857,0.0
0.00857142857142857,0.002142857142857143
0.00857142857142857,0.004285714285714286
0.00857142857142857,0.006428571428571429
0.00857142857142857,0.008571428571428572
0.00857142857142857,0.010714285714285714
0.00857142857142857,0.012857142857142859
0.00857142857142857,0.015
0.011857142857142856,0.0
0.011857142857142856,0.002142857142857143
0.011857142857142856,0.004285714285714286
0.011857142857142856,0.006428571428571429
0.011857142857142856,0.008571428571428572
0.011857142857142856,0.010714285714285714
0.011857142857142856,0.012857142857142859
0.011857142857142856,0.015
0.015142857142857142,0.0
0.015142857142857142,0.002142857142857143
0.015142857142857142,0.004285714285714286
0.015142857142857142,0.006428571428571429
0.015142857142857142,0.008571428571428572
0.015142857142857142,0.010714285714285714
0.015142857142857142,0.012857142857142859
0.015142857142857142,0.015
0.018428571428571426,0.0
0.018428571428571426,0.002142857142857143
0.018428571428571426,0.004285714285714286
0.018428571428571426,0.006428571428571429
0.018428571428571426,0.008571428571428572
0.018428571428571426,0.010714285714285714
0.018428571428571426,0.012857142857142859
0.018428571428571426,0.015
0.021714285714285714,0.0
0.021714285714285714,0.002142857142857143
0.021714285714285714,0.004285714285714286
0.021714285714285714,0.006428571428571429
0.021714285714285714,0.008571428571428572
0.021714285714285714,0.010714285714285714
0.021714285714285714,0.012857142857142859
0.021714285714285714,0.015
0.025,0.0
0.025,0.002142857142857143
0.025,0.004285714285714286
0.025,0.006428571428571429
0.025,0.008571428571428572
0.025,0.010714285714285714
0.025,0.012857142857142859
0.025,0.015
