ou_mean,ou_std,SOM2_r,SOM2_cv,SOM3_r,SOM3_cv,SOM4_r,SOM4_cv,SOM5A_r,SOM5A_cv,SOM5B_r,SOM5B_cv,SOM6_r,SOM6_cv
0.0058620689655172,0.043103448275862,75.0,0.9608816867045284,72.9,0.953642714538989,74.08333333333333,0.9730831251898148,72.90697674418605,0.9620631495780075,73.41071428571429,0.9737318498656305,73.58730158730158,0.9872212184724002
-0.0110344827586206,0.0344827586206896,41.4,1.092445027194656,39.22857142857143,1.0766922888537553,40.166666666666664,1.0956835108210183,38.95348837209303,1.0525149813525907,39.892857142857146,1.0972042988287978,39.80952380952381,1.088531889693053
-0.0134482758620689,0.0068965517241379,0.0,,0.04285714285714286,,0.08333333333333333,,0.046511627906976744,,0.07142857142857142,,0.1111111111111111,
-0.0110344827586206,0.0155172413793103,11.8,1.255121494579208,10.771428571428572,0.9857988214035955,11.833333333333334,0.9418061836375949,11.0,0.9126752133723006,11.883928571428571,0.9888786037701427,11.587301587301587,0.9321313610871591
-0.0086206896551724,0.043103448275862,54.6,1.0884603856706723,51.7,1.0573978168623874,52.583333333333336,1.091990709707764,51.604651162790695,1.072021314134962,51.964285714285715,1.0937899940729927,51.58730158730159,1.0944461106738748
0.0203448275862069,0.0396551724137931,96.8,0.8442360463974902,94.82857142857142,0.8048901008017866,95.91666666666667,0.8061472113493023,94.79069767441861,0.8071971226372625,94.99107142857143,0.8138355444597037,94.87301587301587,0.836572733406033
-0.0279310344827586,0.046551724137931,34.2,1.1491793535291595,31.82857142857143,1.1563218923298466,32.5,1.1942898461004565,31.767441860465116,1.130970391239527,32.625,1.1420355962412552,32.34920634920635,1.1804056721684848
0.0010344827586206,0.0034482758620689,9.0,0.9500933688409603,8.32857142857143,0.7684359602141076,9.041666666666666,0.7107908140074525,8.511627906976743,0.7178850731332495,8.866071428571429,0.7748751680002981,8.634920634920634,0.7183053436259794
0.0034482758620689,0.0413793103448275,70.2,0.9776754399165893,68.01428571428572,0.9761716219232962,69.29166666666667,0.9885442262797701,68.16279069767442,0.965614753865923,68.39285714285714,0.9892990056628046,68.73015873015873,1.0141390176666543
-0.0062068965517241,0.0241379310344827,35.8,1.0419810410676358,34.08571428571429,1.0286277290068753,34.75,1.0671190405288409,33.76744186046512,1.0133237457131905,34.50892857142857,1.0481810608196873,34.492063492063494,1.0466575251699197
-0.0279310344827586,0.0482758620689655,35.8,1.1755525081881515,33.51428571428571,1.1548958415568291,34.125,1.2206592023664855,33.116279069767444,1.1344968320123194,34.544642857142854,1.154212759835939,33.98412698412698,1.1878900378164008
-0.0182758620689655,0.0241379310344827,16.6,1.3642372966644374,15.242857142857142,1.057836359819004,16.166666666666668,0.9999028097071525,15.30232558139535,1.0096354413561102,16.375,1.066177144612183,15.968253968253968,1.0421779989523425
-0.0037931034482758,0.0051724137931034,1.6,,1.8428571428571427,0.6630545264317386,1.5833333333333333,0.7509234962498381,1.441860465116279,0.705232616917924,1.9553571428571428,0.537081219653739,1.9047619047619047,0.998285429315667
0.0010344827586206,0.0172413793103448,42.2,0.91691231327286,40.1,0.920548702558209,40.958333333333336,0.9512562278999095,39.81395348837209,0.9086383717402784,40.3125,0.9490282452147384,40.04761904761905,0.9551317720374729
-0.0206896551724137,0.0017241379310344,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
0.0034482758620689,0.0224137931034482,54.6,0.9560329987688914,52.51428571428571,0.9339899596153823,53.333333333333336,0.9356033173720933,52.74418604651163,0.9171731508634866,52.80357142857143,0.9448105972164276,52.698412698412696,0.946971088331599
-0.0327586206896551,0.0137931034482758,0.0,,0.08571428571428572,,0.08333333333333333,,0.11627906976744186,,0.0625,,0.14285714285714285,
0.0251724137931034,0.0103448275862068,114.0,0.30434143013643855,113.72857142857143,0.23740402747345485,114.375,0.2233587033774762,113.67441860465117,0.24047614900207484,113.98214285714286,0.23583529164520595,113.53968253968254,0.25153253710560847
-0.0206896551724137,0.0206896551724137,9.2,1.3420147651516945,8.2,0.9664506081325062,8.541666666666666,0.9405281175031805,8.0,0.9619606736829641,9.25,0.9920796642950384,8.825396825396826,0.9389607441843564
0.0106896551724137,0.0137931034482758,68.0,0.710825657096159,66.62857142857143,0.7198614244266923,68.0,0.6980121334139016,66.34883720930233,0.7083732389006528,67.0,0.7107246181764203,66.9047619047619,0.7428741177760734
0.013103448275862,0.05,90.4,0.9502400057539908,86.91428571428571,0.9271706291717363,88.83333333333333,0.9090048045089102,86.4186046511628,0.9312694882827297,87.17857142857143,0.9205672529432691,87.15873015873017,0.9559692401348928
-0.0206896551724137,0.0258620689655172,16.4,1.3456036782758458,15.028571428571428,1.0683908148919976,15.75,1.0123924642291555,15.093023255813954,1.010404863411487,16.008928571428573,1.0782678439758702,15.587301587301587,1.0458139237899013
0.03,0.0241379310344827,114.4,0.5885814715124985,114.02857142857142,0.529278932477654,115.5,0.515282748192239,114.55813953488372,0.5166866256681699,114.63392857142857,0.5144233194986361,114.14285714285714,0.5350489634697461
0.0010344827586206,0.0155172413793103,39.2,0.9109243350730427,37.67142857142857,0.9150408335301011,38.041666666666664,0.953702061814757,37.116279069767444,0.8955992548483439,37.49107142857143,0.9424525739921469,37.317460317460316,0.9430325011001021
0.0275862068965517,0.0344827586206896,108.6,0.7185468723673669,106.81428571428572,0.6813821352941398,108.33333333333333,0.67907067593256,106.67441860465117,0.6873345461227313,106.99107142857143,0.694322845357552,106.66666666666667,0.7272031835532928
