ou_mean,ou_std,IT5A_r,IT5A_cv
0.0184210526315789,0.0236842105263157,0.9220055710306406,0.5778491715155362
0.0247368421052631,0.0205263157894736,0.35201949860724235,0.48618840255274093
-0.0036842105263157,0.0189473684210526,0.47040389972144847,0.7669955261327122
-0.0005263157894736,0.03,5.427924791086351,0.9144830797022618
0.0089473684210526,0.0173684210526315,7.391016713091922,0.5449810801657393
0.0026315789473684,0.0047368421052631,0.0,
0.0184210526315789,0.03,0.9265320334261838,0.7172940961768253
0.0121052631578947,0.0110526315789473,11.660515320334262,0.33390016523608546
-0.0036842105263157,0.0157894736842105,0.10654596100278552,
0.0026315789473684,0.0,0.0,
-0.0005263157894736,0.001578947368421,0.0,
0.0026315789473684,0.0205263157894736,4.49025069637883,0.7579073526179658
0.0057894736842105,0.0,0.0,
0.0468421052631579,0.0094736842105263,3.717966573816156,0.24150499545508203
-0.01,0.0284210526315789,0.9317548746518106,0.8052702043860288
0.0121052631578947,0.0221052631578947,3.534122562674095,0.5893820398209364
0.0342105263157894,0.0221052631578947,0.002785515320334262,0.40025622231899194
0.05,0.0284210526315789,0.002437325905292479,
0.0089473684210526,0.0063157894736842,5.838091922005571,0.3838450788317285
-0.01,0.0031578947368421,0.0,
0.0121052631578947,0.0189473684210526,6.124651810584958,0.5346737512702306
-0.0068421052631578,0.0126315789473684,0.0,
0.0373684210526315,0.0189473684210526,0.005571030640668524,0.34386617273268777
0.0057894736842105,0.001578947368421,0.0,
0.0468421052631579,0.03,0.004874651810584958,
0.021578947368421,0.0189473684210526,1.8983286908077994,0.4831418723796198
0.0057894736842105,0.0221052631578947,6.018802228412256,0.689629892031345
0.0121052631578947,0.0047368421052631,10.579735376044567,0.16394666006803624
0.0184210526315789,0.0110526315789473,15.712395543175488,0.29497644314446597
-0.0036842105263157,0.0173684210526315,0.23607242339832868,0.7698860624889113
-0.01,0.0268421052631578,0.6117688022284122,0.7919054012681745
-0.01,0.0078947368421052,0.0,
0.0436842105263157,0.0,53.586699164345404,0.0009414944191805409
0.0057894736842105,0.0110526315789473,3.3084958217270195,0.6614031545617344
0.0342105263157894,0.0189473684210526,0.0,
0.05,0.03,0.006963788300835654,
0.0342105263157894,0.0031578947368421,36.79770194986072,0.07939351131398145
0.021578947368421,0.0126315789473684,9.163649025069638,0.35689650914280113
0.0310526315789473,0.0205263157894736,0.060584958217270196,0.41089569892695244
0.0468421052631579,0.0236842105263157,0.0,
-0.0068421052631578,0.03,2.3217270194986073,0.896969727301353
0.0247368421052631,0.0221052631578947,0.27681058495821725,0.45938632598847007
-0.0036842105263157,0.0063157894736842,0.0,
0.0468421052631579,0.0047368421052631,55.481197771587745,0.140998565935137
0.0310526315789473,0.0236842105263157,0.04387186629526462,0.4319149000725022
0.0247368421052631,0.0110526315789473,13.446030640668523,0.31770467638877936
0.0026315789473684,0.0157894736842105,2.4007660167130918,0.763712080267508
-0.0068421052631578,0.0252631578947368,0.9735376044568245,0.8002185208928314
0.0184210526315789,0.0173684210526315,3.8579387186629526,0.4667956684540829
0.021578947368421,0.0173684210526315,1.4449860724233983,0.45260850016137316
0.0278947368421052,0.0284210526315789,0.02402506963788301,0.5168734904493208
0.0468421052631579,0.0173684210526315,0.0,
0.0121052631578947,0.0173684210526315,7.530292479108635,0.49109080871932004
0.0057894736842105,0.03,6.223189415041783,0.9215928413874074
0.0152631578947368,0.0063157894736842,14.787256267409472,0.16012946869361838
0.0278947368421052,0.0094736842105263,19.319986072423397,0.28817841291119456
-0.0005263157894736,0.0205263157894736,2.136142061281337,0.8229372508150492
0.0057894736842105,0.0094736842105263,2.340877437325905,0.6975015603082194
-0.01,0.0126315789473684,0.0,
0.021578947368421,0.0268421052631578,0.4453342618384401,0.6440300451361834
0.0342105263157894,0.03,0.0020891364902506965,
0.0278947368421052,0.0142105263157894,1.841225626740947,0.3752787722614626
0.0184210526315789,0.0063157894736842,18.54735376044568,0.14460897614404186
0.0278947368421052,0.0126315789473684,3.92966573816156,0.3561380167416693
0.0436842105263157,0.0221052631578947,0.0,
0.0121052631578947,0.001578947368421,10.302228412256268,0.05704831555290779
0.0089473684210526,0.0094736842105263,6.979805013927576,0.4192011290613523
0.0152631578947368,0.0284210526315789,1.4711002785515321,0.6724020173581614
0.05,0.0173684210526315,0.0,
0.0310526315789473,0.001578947368421,32.97214484679666,0.036474104320243755
0.0152631578947368,0.0236842105263157,1.7127437325905293,0.6143952683605174
0.0026315789473684,0.0126315789473684,1.0762534818941505,0.7279889908003881
0.021578947368421,0.0094736842105263,20.01044568245125,0.2513112682588568
0.0247368421052631,0.0157894736842105,1.8203342618384402,0.4280401419798235
0.0057894736842105,0.0205263157894736,6.129178272980502,0.6583514787732465
-0.01,0.0094736842105263,0.0,
0.0373684210526315,0.0094736842105263,9.025766016713092,0.25812554068399574
0.0405263157894736,0.0126315789473684,0.5174094707520891,0.3031357377735854
-0.0036842105263157,0.0078947368421052,0.0,
0.0373684210526315,0.0221052631578947,0.004178272980501393,0.38514473619559325
0.0121052631578947,0.0094736842105263,11.450905292479108,0.2893404478302927
0.05,0.0031578947368421,44.030988857938716,0.10358201911138853
