ou_mean,ou_std,IT5A_V_num_-200_0,IT5A_V_mean_-200_0,IT5A_V_median_-200_0,IT5A_V_num_-200_-70,IT5A_V_mean_-200_-70,IT5A_V_median_-200_-70,IT5A_V_num_-70_-50,IT5A_V_mean_-70_-50,IT5A_V_median_-70_-50,IT5A_V_num_-50_0,IT5A_V_mean_-50_0,IT5A_V_median_-50_0
0.021578947368421,0.0189473684210526,319272,-27.396010549380538,-24.425516297060568,9366,-76.42410678062657,-75.347455400017,13644,-63.58300222898994,-64.37617596163544,296262,-24.179491172010366,-24.240073366507758
0.0057894736842105,0.0221052631578947,318396,-52.96059177777341,-61.2478268827394,127728,-82.01993992005758,-80.9463425698217,40179,-64.44602213756863,-65.37285709201632,150489,-25.229890358108953,-25.206236366312808
0.0121052631578947,0.0047368421052631,316044,-67.63260627919807,-68.5120781540042,131936,-73.71516204404368,-73.58831333912534,176936,-64.54451991191134,-65.07454642446525,7172,-31.92228448493909,-36.048268620358186
0.0184210526315789,0.0110526315789473,315496,-50.73630447515706,-62.05034202654739,63418,-73.54593702564362,-72.99301582918989,128779,-64.2066397437835,-64.98052851014405,123299,-24.93530379676386,-24.548446199492528
-0.0036842105263157,0.0173684210526315,319901,-87.00743479655215,-86.9784254486713,307617,-87.84593794899556,-87.44118498221691,12134,-66.458116181865,-67.24283852166853,150,-29.724820299432043,-31.936821147138613
-0.01,0.0268421052631578,319798,-96.1251471491183,-96.03971193350647,309330,-97.2020928195765,-96.64095179679488,10155,-65.39124273961728,-66.26858491724991,313,-28.94046675187037,-30.53397421964347
-0.01,0.0078947368421052,319996,-97.1070398255147,-97.09453874583427,319996,-97.1070398255147,-97.09453874583427,0,,,0,,
0.0436842105263157,0.0,300263,-57.36756903799769,-61.13611565778814,0,,,267852,-60.5341734131172,-61.57231053143248,32411,-31.19801811132121,-34.69310476946238
0.0057894736842105,0.0110526315789473,318785,-72.6778998952057,-72.86107965365376,213064,-76.39871737880321,-75.75152318110624,103602,-65.87374036104131,-66.62914148778734,2119,-31.22074073204716,-34.764442142279904
0.0342105263157894,0.0189473684210526,319996,-23.240327939486527,-23.377197615095824,0,,,0,,,319996,-23.240327939486527,-23.377197615095824
0.05,0.03,319996,-21.87466228577188,-22.216405656468147,0,,,0,,,319996,-21.87466228577188,-22.216405656468147
0.0342105263157894,0.0031578947368421,306483,-59.64607322607844,-62.62541761824606,2,-70.01769515741415,-70.01769515741415,280681,-62.1549115067173,-63.002751061952814,25800,-32.35134529228546,-36.46637492555047
0.021578947368421,0.0126315789473684,314191,-43.17401373594126,-26.33841602892596,31032,-73.43162524462275,-72.69226980716817,111225,-63.38385901446212,-63.990328665912514,171934,-24.639027977214724,-24.32911970060648
0.0310526315789473,0.0205263157894736,319996,-23.443710019536972,-23.584193410104774,0,,,0,,,319996,-23.443710019536972,-23.584193410104774
0.0468421052631579,0.0236842105263157,319996,-22.223449587044094,-22.450144296584703,0,,,0,,,319996,-22.223449587044094,-22.450144296584703
-0.0068421052631578,0.03,319414,-79.95102365800182,-87.4739995616079,241948,-94.61734778199117,-93.4605094342428,16523,-64.96278868473189,-66.04837855450704,60943,-25.788327652100584,-25.823997537872398
0.0247368421052631,0.0221052631578947,319791,-24.619896165529124,-24.055638466622156,1858,-75.7609072512832,-73.96473597058426,3522,-63.723691780218026,-64.61744242107241,314411,-23.879643544748472,-24.007687339027548
-0.0036842105263157,0.0063157894736842,319996,-87.40346081912324,-87.3887535599547,319996,-87.40346081912324,-87.3887535599547,0,,,0,,
0.0468421052631579,0.0047368421052631,319996,-22.442231267235375,-22.4827445558836,0,,,0,,,319996,-22.442231267235375,-22.4827445558836
0.0310526315789473,0.0236842105263157,319996,-23.387956151896336,-23.560370075508004,0,,,0,,,319996,-23.387956151896336,-23.560370075508004
0.0247368421052631,0.0110526315789473,315382,-32.65580248404849,-24.525362334954636,2986,-72.02694832938407,-71.42094496334751,66315,-62.138472789271326,-62.52924908934008,246081,-24.232943657950486,-24.097645013701413
0.0026315789473684,0.0157894736842105,319260,-68.05198754765539,-75.4270648386445,214171,-80.68840761230706,-79.91492269487743,43827,-65.72694370589629,-66.65342684239342,61262,-25.538602003374383,-25.482350636415468
-0.0068421052631578,0.0252631578947368,319586,-91.91535037519695,-91.81531423359527,304454,-93.32008730013055,-92.61375614734246,14501,-65.12510281449543,-66.22227996826447,631,-29.8037879885045,-32.16283227230099
0.0184210526315789,0.0173684210526315,317697,-33.26682040433859,-25.054687739963956,23309,-75.08761061269786,-74.08359565609814,41291,-63.39676994985224,-64.00463299340427,253097,-24.4998395801864,-24.49181268037877
0.021578947368421,0.0173684210526315,318508,-28.086327436837298,-24.487825412230777,7218,-74.54449009230213,-73.41690008488456,22296,-62.9942102282585,-63.60635017183742,288994,-24.232817769630817,-24.263017755370555
0.0278947368421052,0.0284210526315789,319996,-23.51869563948836,-23.73143208366072,0,,,0,,,319996,-23.51869563948836,-23.73143208366072
0.0468421052631579,0.0173684210526315,319996,-22.32198508823701,-22.46283594503324,0,,,0,,,319996,-22.32198508823701,-22.46283594503324
0.0121052631578947,0.0173684210526315,316885,-53.29693319955069,-64.07395221836641,110636,-77.07374161253895,-75.95093105055503,81291,-64.2944745732299,-65.08536390581409,124958,-25.09087907426759,-24.923824562786727
0.0057894736842105,0.03,318705,-41.3708075875214,-26.74265101950951,72407,-84.65704332850886,-82.7632229990209,22659,-64.05591030508502,-65.03633192525848,223639,-25.057694875628787,-25.141229738808327
0.0152631578947368,0.0063157894736842,314583,-66.42577538845224,-67.87702375336846,110063,-72.89345395254219,-72.5639838677498,194644,-64.52573010147967,-65.31917018227088,9876,-31.794376951640842,-35.70189374460301
0.0278947368421052,0.0094736842105263,317332,-32.54418019962692,-24.247065935114037,7463,-72.08968215891903,-71.6050058975514,59791,-63.3546388489138,-63.959404904080294,250078,-23.99758188141537,-23.890973316596124
-0.0005263157894736,0.0205263157894736,319348,-72.2564781938268,-79.6927374727872,230184,-85.44924664404263,-84.51466188135501,28119,-65.4879788762905,-66.46548888226037,61045,-25.62791269895125,-25.62060252037172
0.0057894736842105,0.0094736842105263,319044,-72.16698448610573,-72.26631115312078,209296,-75.55939971999284,-74.91264865801442,108086,-66.22928002670326,-66.95709693130618,1662,-31.11029700556569,-34.63103069533271
-0.01,0.0126315789473684,319996,-96.83462683226263,-96.81398438638396,319971,-96.83685005629383,-96.81486284139103,25,-68.37993817287281,-68.24733837521768,0,,
0.021578947368421,0.0268421052631578,319763,-24.879182736639535,-24.22726894960863,2630,-77.78551004113979,-75.88526067454866,3435,-63.47058004041745,-64.60169891444245,313698,-24.01304686535788,-24.16068193383898
0.0342105263157894,0.03,319996,-23.032564096362407,-23.30215818183705,0,,,0,,,319996,-23.032564096362407,-23.30215818183705
0.0278947368421052,0.0142105263157894,319879,-24.147574209043363,-23.86105464990621,544,-71.79208997955776,-71.57377026850006,2343,-63.832389010217845,-65.08914193308254,316992,-23.77248544447419,-23.844972648141205
0.0184210526315789,0.0063157894736842,313981,-60.47114668333828,-66.0313174079099,72225,-72.19705854563469,-71.86280697073198,194285,-64.49014231044335,-65.32197366791746,47471,-26.182116545644416,-24.622163248011802
0.0278947368421052,0.0126315789473684,319393,-25.83640149068272,-23.936252060963543,3066,-72.67087616266829,-72.22415174802302,12550,-63.35241320574664,-64.18498675419484,303777,-23.813797915137638,-23.851960037636697
0.0436842105263157,0.0221052631578947,319996,-22.48722551770597,-22.682897946096844,0,,,0,,,319996,-22.48722551770597,-22.682897946096844
0.0121052631578947,0.001578947368421,316055,-67.37788188179609,-68.23580110921122,130102,-73.59788764158277,-73.8652493593053,178645,-64.28419641414717,-64.66600334617922,7308,-32.2706365353775,-36.677201692260326
0.0089473684210526,0.0094736842105263,317362,-70.20931263868498,-70.66286450480982,171577,-75.31483869089722,-74.74964924375584,141172,-65.27837834103097,-66.03443767122647,4613,-31.214951747288694,-34.79538412513236
0.0152631578947368,0.0284210526315789,318971,-30.780960210783796,-25.064622760510858,25497,-79.87773001075374,-77.93631993260712,15470,-63.78083924936641,-64.81552505183843,278004,-24.44174038546939,-24.548640263566305
0.05,0.0173684210526315,319996,-22.080728827687313,-22.23115572469778,0,,,0,,,319996,-22.080728827687313,-22.23115572469778
0.0310526315789473,0.001578947368421,307892,-60.50394031432635,-63.47892568580757,0,,,285127,-62.764731647973605,-63.854069370732425,22765,-32.18798816897825,-36.21873336065652
0.0152631578947368,0.0236842105263157,319766,-25.80697627746824,-24.68763361014106,4738,-79.37835840396986,-76.97059112519403,3952,-64.14933186149403,-65.09932475826852,311076,-24.503917868000993,-24.60610322957838
0.0026315789473684,0.0126315789473684,319498,-76.98105350246583,-77.03913174025774,269541,-79.05243957837826,-78.43267769932814,49121,-66.4034624352695,-67.2745103174564,836,-30.639398627159427,-33.61854222079667
0.021578947368421,0.0094736842105263,313278,-56.59524806909363,-64.14852407831249,55050,-72.61438791696622,-72.14373461763867,185760,-63.96718509802026,-64.67535583965005,72468,-25.529609840926753,-24.376194416904273
0.0247368421052631,0.0157894736842105,317177,-29.2520525392939,-24.379406112583645,3962,-73.04281012061965,-72.20006887197152,37633,-62.475317360296515,-62.975812183216604,275582,-24.085568129767857,-24.067874894572487
0.0057894736842105,0.0205263157894736,319229,-40.04529267849644,-26.215425727817227,68728,-81.47534734974293,-80.38477329639468,22225,-64.46459790153584,-65.35029199168353,228276,-25.1943059079753,-25.226730241592453
-0.01,0.0094736842105263,319996,-97.02283079386036,-97.00734323677071,319996,-97.02283079386036,-97.00734323677071,0,,,0,,
0.0373684210526315,0.0094736842105263,319996,-23.12285446042292,-23.183932839007724,0,,,0,,,319996,-23.12285446042292,-23.183932839007724
0.0405263157894736,0.0126315789473684,319996,-22.85765389462354,-22.944597594795248,0,,,0,,,319996,-22.85765389462354,-22.944597594795248
-0.0036842105263157,0.0078947368421052,319996,-87.3381699794375,-87.31894228979806,319974,-87.3394193528567,-87.3191566189372,22,-69.16694223197962,-69.11034361532506,0,,
0.0373684210526315,0.0221052631578947,319996,-22.95622905772299,-23.12532056313819,0,,,0,,,319996,-22.95622905772299,-23.12532056313819
0.0121052631578947,0.0094736842105263,315868,-68.53944487563182,-69.46129487605056,147072,-74.4760022120053,-73.90853576853752,161464,-64.8199770579194,-65.62347091255285,7332,-31.367976128221876,-34.94236180093446
0.05,0.0031578947368421,307005,-37.97572013642646,-22.91746903552907,0,,,125139,-59.23260679284127,-59.86016640696532,181866,-23.349206443393705,-22.27362296041462
0.0057894736842105,0.0236842105263157,318357,-50.875795822345665,-29.479834511720366,118551,-82.6551818153421,-81.54572943376137,34844,-64.2674706778396,-65.28171867866922,164962,-25.20868759426554,-25.18862221242953
0.0278947368421052,0.0189473684210526,319996,-23.696474194222723,-23.818047877402364,0,,,0,,,319996,-23.696474194222723,-23.818047877402364
0.0184210526315789,0.0078947368421052,313150,-65.37841731639924,-66.95243509153917,87150,-72.63383067229941,-72.22317701503954,213604,-64.37347430341572,-65.16572470745996,12396,-31.686143468273357,-35.447016732047096
0.0121052631578947,0.0,316060,-67.35214533576831,-68.21427772021832,130062,-73.59032781077525,-73.9520773927809,178744,-64.23301109724103,-64.62998221986749,7254,-32.36124945307796,-36.68732089605966
0.0089473684210526,0.0078947368421052,317528,-69.63785733183526,-69.99647015206548,158663,-74.91460500621571,-74.43887713567044,154484,-65.30178302588781,-66.00962585755414,4381,-31.43413371160344,-35.333612199649785
0.0152631578947368,0.0205263157894736,318895,-27.62190869060866,-24.836675856253535,7210,-75.58663759528767,-74.04393044475984,15559,-63.12342766423641,-63.5701416398814,296126,-24.588761215839785,-24.644584182251535
-0.0036842105263157,0.0284210526315789,319158,-74.29371312108327,-82.51667873196195,223913,-90.90758773092351,-89.56622231071073,23210,-64.87982521263123,-65.8534447782977,72035,-25.68447917705623,-25.705275675617298
0.0121052631578947,0.0063157894736842,315982,-67.91004664024989,-68.88705127540415,136352,-73.89385675748076,-73.62535702892842,172382,-64.69512396144157,-65.36370221260802,7248,-31.80219952568941,-35.801752831503165
-0.0036842105263157,0.0142105263157894,319966,-87.08001338932657,-87.04231168776641,315018,-87.39349520106977,-87.19890773859738,4903,-67.45967295732596,-68.28635951803349,45,-30.32703042022886,-33.5313787892382
0.0373684210526315,0.001578947368421,305075,-58.74085578834873,-62.079322697906534,0,,,276184,-61.479974626946536,-62.50477531850636,28891,-32.55620322113786,-36.77699362147723
0.0278947368421052,0.0078947368421052,310157,-51.50001212875068,-61.015650197072624,13561,-71.46277940885217,-71.11253000579143,199277,-62.981827484396376,-63.47399212661036,97319,-25.207337463860384,-23.943690413881047
0.0184210526315789,0.001578947368421,313230,-64.90593292484212,-67.01881390421822,83596,-71.08964688238063,-71.05021957496535,217222,-64.40820992744031,-65.14399695750578,12412,-31.96866519580809,-36.01603540027749
0.0121052631578947,0.0268421052631578,319710,-27.171827017098543,-24.934888132339367,10322,-80.96407944103079,-79.48884645154851,5751,-63.91876600950541,-64.67964941396032,303637,-24.647183196796146,-24.76044753027867
0.0405263157894736,0.0268421052631578,319996,-22.636911039075034,-22.889205021257297,0,,,0,,,319996,-22.636911039075034,-22.889205021257297
0.0026315789473684,0.0252631578947368,318606,-57.9594556351058,-68.30974709592837,152315,-84.98130269101863,-83.62909526055974,33340,-64.41536790870718,-65.36830304356126,132951,-25.382997018598715,-25.382483003570606
0.0342105263157894,0.001578947368421,306453,-59.59705457059131,-62.75014753422522,0,,,280788,-62.08262150456606,-63.148448154798224,25665,-32.403702992297724,-36.44262693196717
0.021578947368421,0.0078947368421052,311851,-64.03662127644023,-65.82115609397984,56312,-72.05377233556,-71.6211087272709,240635,-64.16251726840382,-64.92287253948825,14904,-31.712628223077207,-35.55284374354656
0.0247368421052631,0.0,310696,-62.51280873601482,-65.1575079940757,0,,,293211,-64.3414148517658,-65.50085789178297,17485,-31.848386213539786,-35.93645384252615
0.0468421052631579,0.0126315789473684,319996,-22.379942814965407,-22.47409374067317,0,,,0,,,319996,-22.379942814965407,-22.47409374067317
0.0373684210526315,0.0157894736842105,319996,-23.05433349242875,-23.15311186605321,0,,,0,,,319996,-23.05433349242875,-23.15311186605321
0.0026315789473684,0.03,318440,-52.881614997879026,-30.85205283900958,125771,-86.49373541698586,-84.90253926454007,28124,-63.97665387442089,-64.86711342015289,164545,-25.293618579906124,-25.325023536948613
0.0468421052631579,0.001578947368421,298823,-56.715887862287914,-60.5623265796101,0,,,263551,-60.08397266275864,-61.00132621526565,35272,-31.54969038982083,-35.23198503708967
-0.0036842105263157,0.0047368421052631,319996,-87.46411460300669,-87.45347443427326,319996,-87.46411460300669,-87.45347443427326,0,,,0,,
0.0468421052631579,0.0078947368421052,312909,-29.950829527991335,-22.82137206274541,0,,,60886,-59.26422777193241,-59.568823738010536,252023,-22.869033162260436,-22.517069743923113
0.0026315789473684,0.0063157894736842,319996,-76.24485761541072,-76.23165979199699,306920,-76.57349392475261,-76.41573216723,13076,-68.53110294554169,-68.86836369445933,0,,
0.0342105263157894,0.0142105263157894,319996,-23.30693982811163,-23.390453082266212,0,,,0,,,319996,-23.30693982811163,-23.390453082266212
0.0026315789473684,0.0221052631578947,318875,-58.93647973642633,-69.98076003243368,159343,-83.2466878297172,-82.05084487611668,37223,-64.94358467151434,-65.81927816351413,122309,-25.437195503802116,-25.416601532426306
0.05,0.0221052631578947,319996,-22.01155713555275,-22.223913523248562,0,,,0,,,319996,-22.01155713555275,-22.223913523248562
0.0089473684210526,0.0284210526315789,318070,-44.59856089183304,-27.206647441682613,85822,-82.74294679706998,-80.93587003798024,33196,-63.9628993553632,-64.78639757697961,199052,-24.92306872498923,-24.95855651433224
0.0436842105263157,0.0252631578947368,319996,-22.43325258511954,-22.67084640291614,0,,,0,,,319996,-22.43325258511954,-22.67084640291614
0.0152631578947368,0.0047368421052631,314577,-66.37152436812084,-67.97120811604464,112179,-72.6341264190724,-72.44392267695821,192529,-64.48652126992822,-65.16800802254876,9869,-31.959256257696566,-35.95621014529669
0.0310526315789473,0.0252631578947368,319996,-23.3594613768686,-23.543310825128064,0,,,0,,,319996,-23.3594613768686,-23.543310825128064
0.0121052631578947,0.0284210526315789,319949,-24.937950070162,-24.76322606084067,1443,-86.12781400978703,-85.45509661968288,453,-62.744932839860205,-63.01799527121828,318053,-24.606484758218542,-24.743205936189213
0.0089473684210526,0.0157894736842105,316591,-72.24555269836806,-72.80140701965067,201173,-77.51900485459569,-76.67049152442573,109561,-64.77031238391126,-65.68191974616602,5857,-30.947723343309303,-34.22224668880894
0.0278947368421052,0.0221052631578947,319996,-23.643081894819844,-23.797141324698792,0,,,0,,,319996,-23.643081894819844,-23.797141324698792
-0.01,0.0063157894736842,319996,-97.18357213558679,-97.17247023029441,319996,-97.18357213558679,-97.17247023029441,0,,,0,,
0.0184210526315789,0.0268421052631578,319996,-24.212176178569205,-24.36254058867498,0,,,0,,,319996,-24.212176178569205,-24.36254058867498
0.0468421052631579,0.0157894736842105,319996,-22.343056810329315,-22.468669027365134,0,,,0,,,319996,-22.343056810329315,-22.468669027365134
-0.01,0.0205263157894736,319969,-96.3283163910131,-96.27901672297499,317406,-96.5725621807668,-96.39805169091156,2525,-66.65294876899992,-67.71268440624142,38,-28.044740154844703,-29.95113755025133
-0.0068421052631578,0.0157894736842105,319988,-91.97388306505093,-91.94662881924242,318396,-92.10092604534779,-92.00638042791266,1578,-66.9211276664261,-67.92794010050099,14,-26.49325909612615,-28.385686760660903
-0.0005263157894736,0.0284210526315789,318977,-58.87248312547271,-68.2508249267461,154298,-88.69185033275153,-87.2883448099403,23037,-64.60415321481344,-65.59397350487285,141642,-25.45648218509593,-25.485435222689713
-0.0005263157894736,0.0031578947368421,319996,-82.03690743493392,-82.02960587336122,319996,-82.03690743493392,-82.02960587336122,0,,,0,,
0.0468421052631579,0.0221052631578947,319996,-22.24993375591816,-22.454353380823513,0,,,0,,,319996,-22.24993375591816,-22.454353380823513
0.0468421052631579,0.0,298878,-56.694588090543135,-60.62401105393742,0,,,263488,-60.072474915333,-61.08742558363964,35390,-31.545318701161086,-35.403070664222454
0.0310526315789473,0.0221052631578947,319996,-23.4179685250353,-23.568419368770286,0,,,0,,,319996,-23.4179685250353,-23.568419368770286
0.0026315789473684,0.0094736842105263,319898,-76.29839531356862,-76.31866670490749,282521,-77.52414429822552,-77.13230673499314,37211,-67.19416860604234,-67.84081125244845,166,-30.982438202160008,-34.07298626863419
0.0152631578947368,0.0031578947368421,314572,-66.29643152800854,-67.96166983806097,118168,-72.421488595369,-72.34105305623027,186434,-64.24869470972124,-64.85008371140266,9970,-31.991719636806685,-36.12719356669387
0.05,0.0252631578947368,319996,-21.95861509270063,-22.221499366582126,0,,,0,,,319996,-21.95861509270063,-22.221499366582126
0.0436842105263157,0.0126315789473684,319996,-22.619662994112083,-22.71113738542245,0,,,0,,,319996,-22.619662994112083,-22.71113738542245
0.0468421052631579,0.0284210526315789,319996,-22.13810910076555,-22.437978516077358,0,,,0,,,319996,-22.13810910076555,-22.437978516077358
0.0152631578947368,0.0142105263157894,315434,-55.01517122779863,-64.82361243457115,95761,-75.11625402085053,-74.23474645953048,118438,-64.26562600432868,-65.08861259309155,101235,-25.17860134418024,-24.760447943886433
0.0026315789473684,0.0078947368421052,319960,-76.24393068625199,-76.238192436292,294001,-76.99157923910661,-76.70550290976496,25898,-67.85932358688353,-68.3958460695803,61,-32.55757776211677,-36.156584557716755
0.0121052631578947,0.0236842105263157,319805,-25.91230659037892,-24.87465842032416,4892,-78.3754030087609,-76.6395537671495,3007,-64.28542887607315,-65.78941454097487,311906,-24.719519512247025,-24.80385028384309
0.0342105263157894,0.0252631578947368,319996,-23.130700556485078,-23.336880265478744,0,,,0,,,319996,-23.130700556485078,-23.336880265478744
0.0436842105263157,0.001578947368421,298421,-56.81326856358264,-60.60667804871048,0,,,263196,-60.22593100213323,-61.0269512753253,35225,-31.314358608245076,-34.858233581743725
0.0121052631578947,0.0157894736842105,316337,-58.996458223552814,-67.54474960402574,130160,-76.42440946719789,-75.51243187361965,102287,-64.41636600039735,-65.2646633349542,83890,-25.347534148657896,-24.98544880143264
-0.01,0.0221052631578947,319938,-96.26165317414791,-96.2134224809272,315725,-96.67009203773007,-96.42033456288466,4118,-66.52958958911412,-67.572856367725,95,-27.654049370969325,-29.038606727375072
-0.01,0.0110526315789473,319996,-96.9317386708188,-96.91313342160922,319996,-96.9317386708188,-96.91313342160922,0,,,0,,
0.0373684210526315,0.0236842105263157,319996,-22.92860123959801,-23.121155293336123,0,,,0,,,319996,-22.92860123959801,-23.121155293336123
0.0057894736842105,0.0189473684210526,317493,-74.43115709970142,-75.61768713684548,228425,-80.19001042966887,-79.18161294632634,77031,-64.73751527352624,-65.68733620199251,12037,-27.180584001278923,-25.61505359143838
0.0310526315789473,0.0,307813,-60.4949576530962,-63.504240928326816,0,,,285143,-62.741786168014066,-63.887640056114655,22670,-32.23437436111437,-36.10899219535051
0.0405263157894736,0.0157894736842105,318581,-24.493795614955495,-23.03963861651269,279,-71.201744351314,-70.9530444280457,13162,-60.50035367458456,-60.79200575700056,305140,-22.897971288815754,-22.943557134491265
0.0247368421052631,0.0284210526315789,319996,-23.740912604514048,-23.93598047045269,0,,,0,,,319996,-23.740912604514048,-23.93598047045269
0.0405263157894736,0.0142105263157894,319996,-22.839487214776945,-22.939814334209707,0,,,0,,,319996,-22.839487214776945,-22.939814334209707
0.0310526315789473,0.0063157894736842,305975,-60.17777423847508,-62.68745142625789,4885,-70.97231018217857,-70.75272174788428,275752,-62.585518350250716,-63.06610670180085,25338,-31.893317596461326,-35.74261321229764
0.0089473684210526,0.0,318464,-66.52257650049079,-65.07310187136162,77631,-74.72368889973622,-74.97910932942868,238030,-64.2449748770223,-64.09948369890267,2803,-32.80047795192709,-37.09277067368417
0.0310526315789473,0.0110526315789473,319996,-23.57034705886042,-23.630832349022597,0,,,0,,,319996,-23.57034705886042,-23.630832349022597
-0.0068421052631578,0.0268421052631578,319502,-92.02941774813684,-91.82970664034215,302500,-93.62915959425123,-92.77064001098282,16230,-65.21222574407008,-66.24867369142959,772,-28.97387082637203,-30.92064824175995
0.0468421052631579,0.0142105263157894,319996,-22.362460487853518,-22.471381634806875,0,,,0,,,319996,-22.362460487853518,-22.471381634806875
-0.0005263157894736,0.0268421052631578,318839,-69.49122103951025,-78.2280850594104,205287,-87.74962465531033,-86.45084982051503,31686,-64.80638867676119,-65.82489658792328,81866,-25.519739535214423,-25.498846426502716
-0.0005263157894736,0.0126315789473684,319926,-81.83014816186261,-81.81150973982406,304609,-82.58527626369549,-82.23984617019612,15198,-67.1029763634765,-67.81557682594783,119,-29.76914833550788,-32.77790589626974
0.0247368421052631,0.0189473684210526,319996,-23.919035454629206,-24.03220164295265,0,,,0,,,319996,-23.919035454629206,-24.03220164295265
0.05,0.0189473684210526,319996,-22.05864987715552,-22.228375066319074,0,,,0,,,319996,-22.05864987715552,-22.228375066319074
0.0436842105263157,0.0110526315789473,319996,-22.63686128683434,-22.714510686448854,0,,,0,,,319996,-22.63686128683434,-22.714510686448854
0.0057894736842105,0.0031578947368421,319996,-70.47169127687579,-70.4801856520982,193671,-71.62622051090696,-71.4136724477854,126325,-68.7016629271109,-68.94563549031606,0,,
0.0089473684210526,0.0031578947368421,318222,-67.57104626483594,-66.80757229798766,93352,-74.71730135840505,-74.88071695016393,221643,-65.07361587850136,-65.4435544827805,3227,-32.37450384881254,-36.64059076132188
-0.01,0.03,319592,-93.3593455789455,-95.17957869964425,293814,-97.67913096870883,-96.86867856759542,11906,-65.0421321949356,-66.04197835912004,13872,-26.168696648877116,-26.129173973174026
0.0057894736842105,0.0173684210526315,317784,-73.74891181747402,-74.97869089489706,222955,-79.45984579743025,-78.52424652148026,83296,-64.92641264674208,-65.85223448756958,11533,-27.065274032348032,-25.57612178057525
0.0278947368421052,0.0063157894736842,307715,-61.16332392705934,-63.43929539366877,11521,-71.19245203411839,-70.90357748190914,274093,-63.10952899951657,-63.63532016865318,22101,-31.798735363354474,-35.56766421338111
0.05,0.0094736842105263,319996,-22.168077365554183,-22.238775922893467,0,,,0,,,319996,-22.168077365554183,-22.238775922893467
0.0342105263157894,0.0268421052631578,319996,-23.09917444469929,-23.321411572380185,0,,,0,,,319996,-23.09917444469929,-23.321411572380185
0.0342105263157894,0.0284210526315789,319996,-23.066242753298763,-23.314670680406707,0,,,0,,,319996,-23.066242753298763,-23.314670680406707
0.0152631578947368,0.0157894736842105,317798,-40.171446935582885,-25.80714107309613,52379,-75.6825657974972,-74.66128010498069,56536,-64.25886882958781,-65.05798071462465,208883,-24.747293801686524,-24.69419690766061
0.0405263157894736,0.0031578947368421,301631,-57.507040776776826,-60.927671060730106,0,,,267405,-60.72234336419218,-61.39865143817957,34226,-32.38613887799224,-36.56845987129983
0.0436842105263157,0.0142105263157894,319996,-22.601980925000774,-22.71035907898963,0,,,0,,,319996,-22.601980925000774,-22.71035907898963
0.0152631578947368,0.0126315789473684,315548,-57.06424876198628,-65.88600739094134,100261,-74.52763800204168,-73.76406231384226,129924,-64.45719497350927,-65.28766674327692,85363,-25.300861671758547,-24.796920559172616
-0.0068421052631578,0.0047368421052631,319996,-92.57078843366709,-92.5614516555594,319996,-92.57078843366709,-92.5614516555594,0,,,0,,
0.0152631578947368,0.0,314579,-66.21799126193103,-67.91654982161548,118699,-72.25883316180199,-72.51808049760832,185925,-64.18570560347858,-64.75669776953936,9955,-32.14574800477328,-36.42255878082419
0.0342105263157894,0.0,306543,-59.58654207989372,-62.79912974915844,0,,,280872,-62.07588211742854,-63.19701615073094,25671,-32.35013075885124,-36.455270184470024
-0.0005263157894736,0.0173684210526315,319502,-82.39664688414322,-82.36381162193973,290787,-84.12542816721162,-83.4607875495115,27907,-65.8985561390581,-66.93425685593563,808,-30.05146800231597,-32.57044246730264
0.0089473684210526,0.0142105263157894,316790,-71.7209722652026,-72.29519648531034,195368,-76.93132703073195,-76.12189880569396,115832,-64.89974017926292,-65.84748409558453,5590,-30.96611808749769,-34.3407594865929
-0.01,0.0157894736842105,319996,-96.62570073002374,-96.59862206489267,319591,-96.66223883444036,-96.61329580388873,405,-67.79298633839714,-68.55362342371926,0,,
0.05,0.0047368421052631,306945,-37.99757931705026,-23.12905209422351,0,,,124887,-59.327920273321496,-59.81719993894184,182058,-23.365526394323197,-22.302190474914532
0.0310526315789473,0.0047368421052631,307811,-60.6317123180395,-63.26756700347929,1398,-70.69975944484969,-70.48844152272261,283394,-62.894820422914435,-63.62006037567106,23019,-32.158434236619534,-36.166801131180165
0.0373684210526315,0.0,305173,-58.71395333298315,-62.128000730663096,0,,,276323,-61.45544845738361,-62.56408487339639,28850,-32.45613159087893,-36.58657432945397
0.0278947368421052,0.0,309193,-61.48804000424732,-64.29268113570465,0,,,289186,-63.50961952305435,-64.65679792766929,20007,-32.2676424071202,-36.06226446794925
0.0089473684210526,0.03,317748,-37.79712962515918,-26.21571774450988,52046,-81.59615593789678,-79.13572065312016,30021,-63.43350071572562,-64.14417726133509,235681,-24.859329717730763,-24.92378432237673
0.0310526315789473,0.0094736842105263,316844,-32.70443829652826,-24.038575078469073,5411,-71.73061899532077,-71.4404524671526,65384,-62.974397161284266,-63.58503564715665,246049,-23.802383607525776,-23.65576468812999
0.0152631578947368,0.001578947368421,314574,-66.22065678983124,-67.92097976270475,117805,-72.28597826675166,-72.40396754158336,186796,-64.21607997569166,-64.78318238356138,9973,-32.12076046830403,-36.244123335822366
-0.0036842105263157,0.001578947368421,319996,-87.57059909855144,-87.56735926752643,319996,-87.57059909855144,-87.56735926752643,0,,,0,,
0.021578947368421,0.0063157894736842,311873,-63.90726711656908,-65.88435845338773,48570,-71.6010416261737,-71.31624774393629,248405,-64.32433605080818,-65.18040072954884,14898,-31.87017243666804,-35.750477687259846
