ou_mean,ou_std
-0.02,0.0
-0.02,0.0007894736842105263
-0.02,0.0015789473684210526
-0.02,0.0023684210526315787
-0.02,0.003157894736842105
-0.02,0.003947368421052632
-0.02,0.004736842105263157
-0.02,0.005526315789473684
-0.02,0.00631578947368421
-0.02,0.007105263157894737
-0.02,0.007894736842105263
-0.02,0.008684210526315789
-0.02,0.009473684210526315
-0.02,0.010263157894736842
-0.02,0.011052631578947368
-0.02,0.011842105263157895
-0.02,0.01263157894736842
-0.02,0.013421052631578946
-0.02,0.014210526315789474
-0.02,0.015
-0.01842105263157895,0.0
-0.01842105263157895,0.0007894736842105263
-0.01842105263157895,0.0015789473684210526
-0.01842105263157895,0.0023684210526315787
-0.01842105263157895,0.003157894736842105
-0.01842105263157895,0.003947368421052632
-0.01842105263157895,0.004736842105263157
-0.01842105263157895,0.005526315789473684
-0.01842105263157895,0.00631578947368421
-0.01842105263157895,0.007105263157894737
-0.01842105263157895,0.007894736842105263
-0.01842105263157895,0.008684210526315789
-0.01842105263157895,0.009473684210526315
-0.01842105263157895,0.010263157894736842
-0.01842105263157895,0.011052631578947368
-0.01842105263157895,0.011842105263157895
-0.01842105263157895,0.01263157894736842
-0.01842105263157895,0.013421052631578946
-0.01842105263157895,0.014210526315789474
-0.01842105263157895,0.015
-0.016842105263157894,0.0
-0.016842105263157894,0.0007894736842105263
-0.016842105263157894,0.0015789473684210526
-0.016842105263157894,0.0023684210526315787
-0.016842105263157894,0.003157894736842105
-0.016842105263157894,0.003947368421052632
-0.016842105263157894,0.004736842105263157
-0.016842105263157894,0.005526315789473684
-0.016842105263157894,0.00631578947368421
-0.016842105263157894,0.007105263157894737
-0.016842105263157894,0.007894736842105263
-0.016842105263157894,0.008684210526315789
-0.016842105263157894,0.009473684210526315
-0.016842105263157894,0.010263157894736842
-0.016842105263157894,0.011052631578947368
-0.016842105263157894,0.011842105263157895
-0.016842105263157894,0.01263157894736842
-0.016842105263157894,0.013421052631578946
-0.016842105263157894,0.014210526315789474
-0.016842105263157894,0.015
-0.015263157894736843,0.0
-0.015263157894736843,0.0007894736842105263
-0.015263157894736843,0.0015789473684210526
-0.015263157894736843,0.0023684210526315787
-0.015263157894736843,0.003157894736842105
-0.015263157894736843,0.003947368421052632
-0.015263157894736843,0.004736842105263157
-0.015263157894736843,0.005526315789473684
-0.015263157894736843,0.00631578947368421
-0.015263157894736843,0.007105263157894737
-0.015263157894736843,0.007894736842105263
-0.015263157894736843,0.008684210526315789
-0.015263157894736843,0.009473684210526315
-0.015263157894736843,0.010263157894736842
-0.015263157894736843,0.011052631578947368
-0.015263157894736843,0.011842105263157895
-0.015263157894736843,0.01263157894736842
-0.015263157894736843,0.013421052631578946
-0.015263157894736843,0.014210526315789474
-0.015263157894736843,0.015
-0.01368421052631579,0.0
-0.01368421052631579,0.0007894736842105263
