ou_mean,ou_std,ITS4_V_num_-200_0,ITS4_V_mean_-200_0,ITS4_V_median_-200_0,ITS4_V_num_-200_-70,ITS4_V_mean_-200_-70,ITS4_V_median_-200_-70,ITS4_V_num_-70_-50,ITS4_V_mean_-70_-50,ITS4_V_median_-70_-50,ITS4_V_num_-50_0,ITS4_V_mean_-50_0,ITS4_V_median_-50_0
-0.02,0.0,0,,,0,,,0,,,0,,
0.0221052631578947,0.0118421052631578,39373,-32.31749637165381,-27.050999464189733,2421,-89.53536160220699,-82.90331057556567,3129,-59.3311070555043,-58.969974515797,33823,-25.722870242897127,-25.683072058041756
-0.0094736842105263,0.0086842105263157,27404,-142.50561502514654,-146.76880735827146,26664,-144.94855032450457,-147.96512431510214,540,-62.29221903987034,-63.890226402977305,200,-33.389650074979066,-36.29746158501739
-0.001578947368421,0.0031578947368421,39914,-98.57562554045423,-96.81475649264365,37067,-101.40355536633753,-98.71589627320223,2659,-63.7572429158395,-64.88874557103563,188,-33.465011406591344,-38.131271863518
0.0036842105263157,0.0102631578947368,38446,-80.91094376945212,-76.64239699599317,22717,-102.80586358157474,-96.83549535641507,9146,-60.94586689654029,-61.26813177347416,6583,-33.09288205103531,-33.923443220917484
-0.0068421052631578,0.0,40000,-152.75042598044897,-152.75042584350234,40000,-152.75042598044897,-152.75042584350234,0,,,0,,
-0.0042105263157894,0.0047368421052631,39389,-120.18796290379724,-117.75830570577973,38156,-122.11962038535115,-118.97643510250754,1120,-63.229934998893285,-64.04372721440089,113,-32.4770636765547,-36.7950017067158
-0.02,0.0078947368421052,1176,-178.5577855921844,-186.3628076102512,1176,-178.5577855921844,-186.3628076102512,0,,,0,,
-0.0068421052631578,0.0110526315789473,30967,-121.68991454376534,-120.59142210712211,27672,-129.9778371404771,-126.55764351980955,2193,-61.38941884212051,-61.64772881174512,1102,-33.57339274476288,-35.88513728373006
0.0168421052631578,0.0063157894736842,39930,-27.488217993844053,-26.796539933563892,424,-78.95001479682716,-77.09293051323749,379,-58.985074298983115,-57.45758449186978,39127,-26.625460553096932,-26.702810411046855
0.0168421052631578,0.0078947368421052,39792,-29.41013337697763,-27.243635485383294,949,-85.77863988472212,-83.75723425246247,1362,-60.22794555789162,-60.11174451734347,37481,-26.86304090702607,-26.87804478075405
-0.0042105263157894,0.0094736842105263,36052,-114.67415673389955,-109.93835224234135,31485,-123.46979847243755,-117.52323102145276,3274,-61.8263609503191,-62.14309878532946,1293,-34.3129063530587,-37.49886688306543
0.0010526315789473,0.0023684210526315,39738,-79.38629384438032,-79.43215600978364,29643,-85.25932422824222,-83.49385954660704,9541,-63.806386696829016,-64.78319813259453,554,-33.4542621223016,-38.158860209580865
0.0168421052631578,0.0094736842105263,39373,-35.43425293910349,-28.7996730730194,2982,-86.88371085882973,-80.1246551430309,4177,-59.92348577341001,-60.16843923423997,32214,-27.496281589208355,-27.235326198349725
0.0168421052631578,0.0,40000,-26.61071271993882,-26.610712701244935,0,,,0,,,40000,-26.61071271993882,-26.610712701244935
-0.0042105263157894,0.0031578947368421,39989,-121.26920456198262,-119.66791155520686,39881,-121.44208095080756,-119.75495282385302,87,-63.46280351281173,-65.03698369240513,21,-32.444139254877435,-37.05956631166523
0.03,0.0142105263157894,39481,-27.315986493226113,-24.135296232853218,1523,-89.94592644756762,-84.67258734507999,1742,-59.29859434017843,-58.62208625744482,36216,-23.14382221721957,-23.27407148656426
0.0142105263157894,0.001578947368421,38944,-41.48118147440852,-29.094285173147647,32,-70.462209294176,-70.56274365117494,16235,-59.64970894825391,-59.962874305748095,22677,-28.43300771120737,-27.667246675979083
0.0010526315789473,0.0071052631578947,38920,-89.12260623045441,-84.49925131639444,29095,-100.37486157489302,-94.6417722156259,7625,-61.962980778905745,-62.49626405627997,2200,-34.44432205846187,-37.675541884697786
0.0247368421052631,0.001578947368421,40000,-23.647670122505204,-23.664842887201132,0,,,0,,,40000,-23.647670122505204,-23.664842887201132
0.0194736842105263,0.0,40000,-25.589728034543732,-25.589728013750808,0,,,0,,,40000,-25.589728034543732,-25.589728013750808
0.0010526315789473,0.0031578947368421,39641,-82.53843312232836,-82.14253653592604,30516,-89.01849089806856,-86.6303557761104,8339,-63.440059851416784,-64.25305276810946,786,-33.57646317530989,-38.26250282210336
0.0063157894736842,0.0055263157894736,38804,-70.93642934237909,-70.02213465666901,19421,-85.04184503754769,-82.01124610966339,15938,-61.56035101466333,-62.12363627504715,3445,-34.79554637322491,-39.04926895449466
-0.0147368421052631,0.0078947368421052,10560,-167.9766737250427,-172.2458933518659,10443,-169.13113610400856,-172.56374615563684,117,-64.93350600247379,-64.99550399960216,0,,
