ou_mean,ou_std,ITS4_V_num_-200_0,ITS4_V_mean_-200_0,ITS4_V_median_-200_0,ITS4_V_num_-200_-70,ITS4_V_mean_-200_-70,ITS4_V_median_-200_-70,ITS4_V_num_-70_-50,ITS4_V_mean_-70_-50,ITS4_V_median_-70_-50,ITS4_V_num_-50_0,ITS4_V_mean_-50_0,ITS4_V_median_-50_0
0.0012105263157894,0.0031578947368421,317830,-78.74732519412585,-79.50535978536692,246144,-83.6352078430613,-82.94755156578833,67219,-63.887073669986385,-64.88543500531573,4467,-33.027213365507905,-37.50567858220157
0.0019473684210526,0.0075,314885,-83.5629480525999,-83.70880811024598,242872,-91.18812378714746,-88.97069286993639,59970,-62.680928816200684,-63.588757221007526,12043,-33.77078767776235,-38.26770516002517
-7.894736842105256e-05,0.0027631578947368,319791,-85.78122015361126,-85.85389078584426,298417,-87.28883159484619,-86.75092176882161,20953,-65.36845890710224,-66.23051335406386,421,-33.077426659834096,-37.62613098490017
0.0012105263157894,0.0003947368421052,319996,-69.40390915605663,-69.40306349331149,112710,-71.03196012969039,-70.87306782627613,207286,-68.51867028204558,-68.70427130110235,0,,
0.0006578947368421,0.0043421052631578,317981,-83.8657606201986,-84.27192067050999,266433,-88.2454177844057,-87.28297841818416,47444,-63.68030120809144,-64.65308056320524,4104,-32.88957619447083,-37.359048689807494
0.0002894736842105,0.0011842105263157,319996,-81.49684232114637,-81.47280740605567,318086,-81.57537260673128,-81.50827251866446,1910,-68.41863058263817,-68.89409051909288,0,,
0.0025,0.0011842105263157,316450,-72.05480662822046,-73.15071938250702,187704,-79.33235603781431,-79.77391037038416,121333,-63.17101423582338,-63.77175439920125,7413,-33.186878389762505,-37.63850192383774
-0.0006315789473684,0.0047368421052631,319057,-92.50513906060357,-92.43881248785088,294599,-95.04877200672078,-93.95640175108365,22557,-64.31444053615824,-65.49375837817074,1901,-32.82384727876942,-37.29490425507788
0.0023157894736842,0.0039473684210526,315969,-76.70193402605706,-77.68063599192213,229515,-82.84515265665289,-81.94953064203625,78124,-63.303385170191454,-64.16137434974411,8330,-33.09898166284546,-37.55458952429781
-0.0008157894736842,0.0027631578947368,319964,-92.76031450170989,-92.76446251074466,315609,-93.12655112060601,-92.9445371070955,4290,-66.72894438007309,-67.83948620259244,65,-32.56038786562137,-37.23922062373241
0.0025,0.0051315789473684,315262,-78.0319773290972,-78.80853512512101,231416,-84.76914724793913,-83.61953470773169,73675,-63.028945582952765,-63.97320825395975,10171,-33.42077390352167,-38.02030724536503
-0.0002631578947368,0.0043421052631578,319012,-89.43806580906367,-89.47300014259682,289507,-92.21135486469255,-91.22945149604865,27501,-64.3617621943745,-65.46485018243804,2004,-32.919518443613775,-37.29731538294978
-0.0008157894736842,0.0075,317617,-96.80856780502427,-96.18487311002974,283128,-101.45548394248645,-99.27323263692904,29462,-63.019669724238,-64.00921912031968,5027,-33.115797383050484,-37.71835951113226
0.0006578947368421,0.0047368421052631,317724,-84.78800115397968,-85.25269013441272,267600,-89.30848118272723,-88.20730091968073,45437,-63.51121373863791,-64.50513696134297,4687,-32.95803189817441,-37.32314125026878
