ou_mean,ou_std,ITS4_r,ITS4_cv
0.0019473684210526,0.0051315789473684,11.165023894862605,0.43418324846601114
-0.0002631578947368,0.0023684210526315,0.052568697729988054,
0.0008421052631578,0.0055263157894736,7.864695340501792,0.5470298908931084
0.0023157894736842,0.0035526315789473,10.948626045400239,0.3329263239305191
0.0002894736842105,0.0035526315789473,2.6457586618876943,0.7093762759562258
0.0008421052631578,0.0019736842105263,1.3063022700119475,0.7335161108815457
0.0021315789473684,0.0011842105263157,8.363500597371566,0.19785013721408432
0.0008421052631578,0.0071052631578947,10.141129032258064,0.5762618864940002
0.0008421052631578,0.0003947368421052,0.0,
0.0017631578947368,0.0003947368421052,4.752688172043011,0.24143028135591735
0.0002894736842105,0.0051315789473684,5.450866188769415,0.6166619913230995
0.0013947368421052,0.0075,12.442652329749103,0.5579137114502455
0.0002894736842105,0.0059210526315789,6.7014635603345285,0.6014950371222574
0.0002894736842105,0.0055263157894736,6.093339307048985,0.607455532155634
0.0017631578947368,0.001578947368421,6.404121863799283,0.34728200672016807
0.0013947368421052,0.0071052631578947,11.8805256869773,0.5441922748086364
0.0006578947368421,0.0011842105263157,0.004330943847072879,
-0.0002631578947368,0.0067105263157894,6.3092891278375145,0.6428874766966742
0.0004736842105263,0.0075,9.624402628434886,0.6056948916926318
0.0004736842105263,0.0067105263157894,8.44399641577061,0.5904342225923912
0.0001052631578947,0.0047368421052631,4.230286738351254,0.6556889211606141
0.0019473684210526,0.0007894736842105,6.947281959378733,0.19614377941984332
-0.0004473684210526,0.0051315789473684,3.344832735961768,0.6991321664195097
-0.0002631578947368,0.0011842105263157,0.0,
0.0013947368421052,0.001578947368421,3.6798088410991636,0.5519493436261507
-7.894736842105256e-05,0.0007894736842105,0.0,
-0.0006315789473684,0.0059210526315789,4.136350059737157,0.6891219523278234
0.0001052631578947,0.0039473684210526,2.8091397849462365,0.7035202995751555
0.0001052631578947,0.0051315789473684,4.891577060931899,0.6390154177481014
0.0019473684210526,0.0,6.75,1.2096705260784271e-05
0.0012105263157894,0.0075,11.877538829151732,0.5672096454234937
0.0002894736842105,0.0019736842105263,0.1148446833930705,1.0067530961882378
0.0001052631578947,0.0027631578947368,0.6792114695340502,0.700009843335164
0.0013947368421052,0.0,0.0,
0.0008421052631578,0.0047368421052631,6.731481481481482,0.5520877478389484
0.0019473684210526,0.0047368421052631,10.729988052568698,0.4196598936720679
0.0017631578947368,0.0043421052631578,9.621863799283155,0.42800781462384613
0.0006578947368421,0.0031578947368421,3.245669056152927,0.6630361062504359
-0.0008157894736842,0.0011842105263157,0.0,
0.0012105263157894,0.0031578947368421,5.780615292712067,0.5154545552987901
0.0019473684210526,0.0075,14.226403823178016,0.5324932613283555
-7.894736842105256e-05,0.0027631578947368,0.40292712066905617,0.7073031149541148
0.0012105263157894,0.0003947368421052,0.0,
0.0006578947368421,0.0043421052631578,5.422939068100359,0.5896961534421993
0.0002894736842105,0.0011842105263157,0.0,
0.0025,0.0011842105263157,10.250149342891278,0.14722680601036986
-0.0006315789473684,0.0047368421052631,2.2482078853046596,0.7390873805522612
0.0023157894736842,0.0039473684210526,11.288829151732378,0.3529920595560276
-0.0008157894736842,0.0027631578947368,0.037485065710872165,
0.0025,0.0051315789473684,13.084976105137395,0.3960911980888977
-0.0002631578947368,0.0043421052631578,2.471774193548387,0.7278989179679429
-0.0008157894736842,0.0075,6.040919952210275,0.6810886860091582
0.0006578947368421,0.0047368421052631,6.0737753882915175,0.5805455027774632
-0.0006315789473684,0.0043421052631578,1.625,0.7595795003635589
-7.894736842105256e-05,0.0039473684210526,2.257915173237754,0.7337856580082994
0.0021315789473684,0.0019736842105263,8.88425925925926,0.27102742429325927
-0.0002631578947368,0.0007894736842105,0.0,
0.0002894736842105,0.0,0.0,
-0.0006315789473684,0.0007894736842105,0.0,
0.0006578947368421,0.0007894736842105,0.0,
-0.0004473684210526,0.0019736842105263,0.0014934289127837516,
0.001578947368421,0.0059210526315789,10.867532855436082,0.49221300552538616
0.0013947368421052,0.0043421052631578,8.222819593787335,0.47473866034974965
0.0001052631578947,0.0055263157894736,5.518070489844684,0.6277373533351974
0.0006578947368421,0.0003947368421052,0.0,
0.0010263157894736,0.0075,11.298237753882916,0.576839428193325
-7.894736842105256e-05,0.0067105263157894,6.832287933094385,0.6294279697936652
0.0013947368421052,0.0023684210526315,5.384109916367981,0.48638915684213363
0.0023157894736842,0.0019736842105263,9.758960573476703,0.24130690194316096
-0.001,0.0059210526315789,3.2735961768219832,0.7165674116115854
0.0023157894736842,0.0023684210526315,10.035244922341697,0.26981340903177103
0.0002894736842105,0.0047368421052631,4.8119772998805255,0.6310548722538162
0.0006578947368421,0.0051315789473684,6.681600955794504,0.5705374447080431
0.0013947368421052,0.0011842105263157,2.410394265232975,0.6292785846468892
-0.0002631578947368,0.0003947368421052,0.0,
0.0025,0.0,10.125,5.000101000915247e-15
