ou_mean,ou_std,IRE_V_num_-200_0,IRE_V_mean_-200_0,IRE_V_median_-200_0,IRE_V_num_-200_-70,IRE_V_mean_-200_-70,IRE_V_median_-200_-70,IRE_V_num_-70_-50,IRE_V_mean_-70_-50,IRE_V_median_-70_-50,IRE_V_num_-50_0,IRE_V_mean_-50_0,IRE_V_median_-50_0,IREM_V_num_-200_0,IREM_V_mean_-200_0,IREM_V_median_-200_0,IREM_V_num_-200_-70,IREM_V_mean_-200_-70,IREM_V_median_-200_-70,IREM_V_num_-70_-50,IREM_V_mean_-70_-50,IREM_V_median_-70_-50,IREM_V_num_-50_0,IREM_V_mean_-50_0,IREM_V_median_-50_0,TI_V_num_-200_0,TI_V_mean_-200_0,TI_V_median_-200_0,TI_V_num_-200_-70,TI_V_mean_-200_-70,TI_V_median_-200_-70,TI_V_num_-70_-50,TI_V_mean_-70_-50,TI_V_median_-70_-50,TI_V_num_-50_0,TI_V_mean_-50_0,TI_V_median_-50_0,TIM_V_num_-200_0,TIM_V_mean_-200_0,TIM_V_median_-200_0,TIM_V_num_-200_-70,TIM_V_mean_-200_-70,TIM_V_median_-200_-70,TIM_V_num_-70_-50,TIM_V_mean_-70_-50,TIM_V_median_-70_-50,TIM_V_num_-50_0,TIM_V_mean_-50_0,TIM_V_median_-50_0
-0.0073684210526315,0.0094736842105263,288089,-148.80464110080234,-152.4322666906722,281439,-151.42189148522348,-153.34243606863305,2024,-59.13004911934029,-58.4616378745622,4626,-28.810054682596697,-29.625208821975498,293379,-149.39713795258209,-152.8103613509213,287080,-151.80473854739841,-153.55905622375394,2139,-59.80378432252119,-59.54724121572042,4160,-29.316898686911927,-30.360028187581122,319996,-116.84671557730995,-116.73159030246633,319947,-116.85418753902597,-116.73527177858216,49,-68.05831281864131,-68.12095443794664,0,,,319992,-116.26977945512955,-116.38552019892484,319377,-116.3698870064015,-116.42009305720896,596,-65.15546726013906,-66.2389155196827,19,-36.90560396234224,-43.34861278986494
0.0068421052631578,0.0078947368421052,299021,-56.629110904527494,-58.119040282996814,34433,-77.57765089563651,-75.12821183016872,183159,-60.19636844550508,-60.55417193217627,81429,-39.746963248756586,-43.28528246560412,298926,-56.49054579905134,-58.05583062209686,33164,-77.47324770428206,-74.83836179214016,182450,-60.27682743729076,-60.70012159777255,83312,-39.84615590465611,-43.40735737838253,316984,-62.37922190131857,-61.59707211865492,58400,-75.18283971077027,-74.17840344857117,247038,-60.507752833841245,-60.072913852077214,11546,-37.660072015599155,-43.88744922039325,316974,-62.14232934641295,-61.57147728923039,52565,-75.03338050124879,-74.10602865222236,252690,-60.594329866605825,-60.26756738092527,11719,-37.69876629483169,-43.994961000478106
-0.0136842105263157,0.0134210526315789,92099,-169.57389890461343,-176.57656933976335,90990,-171.1991936029611,-176.92448476729317,279,-57.51828802727978,-57.53362310512952,830,-29.06540593126798,-29.846268750071246,89350,-171.53368098773686,-177.71024971077492,89028,-172.03594656180613,-177.81705879593204,65,-57.698698039819114,-56.8086897575268,257,-26.333581234334137,-25.384583456030626,299671,-161.25396549619848,-162.29512014701717,299671,-161.25396549619848,-162.29512014701717,0,,,0,,,307962,-161.5564944758983,-162.4658559695971,307962,-161.5564944758983,-162.4658559695971,0,,,0,,
-0.0026315789473684,0.0039473684210526,317445,-102.99027561085724,-105.41597634330218,300183,-106.33237299628365,-106.36349355846045,7730,-60.55529419853239,-60.598001633790375,9532,-32.15326206362856,-34.672262613588906,317780,-102.96296832263744,-105.04990364351494,302804,-105.89419416330199,-105.85330990867018,6471,-59.65006818363544,-59.252485149400464,8505,-31.55683867453619,-33.87905011927655,319996,-86.3086392225622,-86.25212537231275,315659,-86.55918229056836,-86.38033597896481,4337,-68.07341342045203,-68.43818147065362,0,,,319991,-86.23132185308062,-86.36288365885952,314617,-86.58599027311564,-86.5126394545535,5356,-65.55973661647445,-66.7045856143836,18,-38.02555635929651,-43.5086293992976
-0.0010526315789473,0.0078947368421052,306767,-81.69878838736798,-81.53774406422234,194166,-99.63878927156212,-96.96782183283929,68082,-60.181472678136444,-60.31734561380635,44519,-36.360925372373735,-40.30511523689956,306845,-81.62198141704052,-82.32137141934709,197338,-98.8412111652303,-95.79946919029436,65907,-60.094227694448506,-60.145708293895844,43600,-36.22797464058644,-40.12629964826152,319348,-79.83810440143009,-78.5976620315246,223219,-87.56253925828261,-85.18752580930193,93709,-62.53031970676072,-63.03119420840959,2420,-37.54660507952869,-43.62055796772994,319388,-79.323750636959,-78.71050328814835,231108,-86.0056388790614,-84.13399431082945,85919,-62.4980152028335,-63.13007562667712,2361,-37.567094520412375,-43.766058122675446
-0.0105263157894736,0.0071052631578947,198925,-177.40462899951274,-180.41763489379306,198925,-177.40462899951274,-180.41763489379306,0,,,0,,,201995,-178.1010341222858,-181.07013087087918,201995,-178.1010341222858,-181.07013087087918,0,,,0,,,319996,-140.50482133312607,-140.4187488297259,319996,-140.50482133312607,-140.4187488297259,0,,,0,,,319996,-139.9583392616313,-140.03109579818994,319996,-139.9583392616313,-140.03109579818994,0,,,0,,
-0.0136842105263157,0.0126315789473684,87419,-172.42807207111247,-178.41675761875013,87088,-172.9508031314148,-178.51912341890545,79,-59.98201206035599,-59.27690286578419,252,-27.02980286967555,-25.997199643841313,85171,-173.54609906030493,-179.47774990223195,84856,-174.06794507805807,-179.57431688301352,60,-59.1725749139368,-59.07751088982788,255,-26.80353343803305,-25.723119053766382,303283,-161.91531868486607,-162.7616196894312,303283,-161.91531868486607,-162.7616196894312,0,,,0,,,310491,-162.05567198104444,-162.8056921437477,310491,-162.05567198104444,-162.8056921437477,0,,,0,,
-0.0010526315789473,0.0047368421052631,310428,-80.29612436339922,-83.32299382220177,216622,-92.44703967393764,-91.20878044868553,60846,-60.763082611027144,-61.029155254770615,32960,-36.49612078528576,-40.38811963672286,310064,-79.98300271900452,-83.00540339601125,215440,-92.23090788823365,-91.03621731982987,60686,-60.85170256767759,-61.251555939528856,33938,-36.44223400324934,-40.29884196059204,319808,-78.52391150789818,-78.4444929303943,253113,-82.35881116843278,-81.24005514995302,66000,-64.2448069910612,-65.45859765850706,695,-37.88785443502677,-43.87616097399442,319780,-78.40234380705922,-78.77420610903167,257054,-82.0435323504696,-81.13435820645331,61931,-63.809459085535494,-64.8113621366352,795,-37.861292047158514,-44.08201920966867
-0.0136842105263157,0.0071052631578947,42559,-187.35788119776709,-189.9592568811233,42559,-187.35788119776709,-189.9592568811233,0,,,0,,,40120,-187.61841754772303,-190.15191795888342,40120,-187.61841754772303,-190.15191795888342,0,,,0,,,319342,-164.54198851439477,-164.50302057556598,319342,-164.54198851439477,-164.50302057556598,0,,,0,,,319867,-164.05652340194743,-164.13688780562967,319867,-164.05652340194743,-164.13688780562967,0,,,0,,
-0.0089473684210526,0.0078947368421052,260730,-166.0238208816063,-168.5040721284584,260713,-166.03020869803072,-168.50606515830353,17,-68.05989244323524,-67.93240938227936,0,,,268508,-166.77831160183632,-169.3621070119304,268105,-166.97293743324954,-169.40262915053157,119,-57.374381114098775,-55.48887571778448,284,-28.887146802510088,-29.298910671134855,319996,-128.4935473393406,-128.39754419607374,319996,-128.4935473393406,-128.39754419607374,0,,,0,,,319996,-127.89514730168456,-127.97798839254492,319996,-127.89514730168456,-127.97798839254492,0,,,0,,
-0.0010526315789473,0.0086842105263157,306292,-82.6447198723369,-82.23315376068743,192674,-101.64872807753443,-98.41655214354302,67888,-60.06309275869964,-60.1030168698637,45730,-36.09854065874384,-40.03504034613029,306277,-82.01721585331744,-81.80877237787298,193179,-100.55124386356646,-97.23366311037147,67025,-59.98561844356015,-59.967064188220455,46073,-36.356694927766526,-40.35831789209992,319285,-80.39132482225669,-78.72569016425088,224402,-88.30082296812988,-85.4336304773835,92166,-62.39491875696957,-62.91353507685686,2717,-37.60500111339081,-43.820096535175416,319326,-79.58751997114446,-78.54783281137621,226036,-86.92554279705118,-85.03977092725793,90684,-62.50519684704703,-62.99175331952294,2606,-37.54456629079113,-43.80570575767909
0.0084210526315789,0.0142105263157894,293849,-60.80042852866545,-59.524224240418015,73457,-87.70105889198646,-82.73561641431547,140677,-59.761129037721545,-59.893269714101756,79715,-37.84572652639536,-41.74057870962461,294046,-60.403928835567974,-59.51103408567771,69406,-87.17303002241898,-82.1171449025405,144416,-60.00661686282774,-60.14457677137735,80224,-37.95979701567209,-41.90293069156336,316521,-65.65668759233021,-64.59044982602119,105160,-78.64111187835073,-77.00025355540848,197252,-60.747527988374095,-60.50962034518501,14109,-37.51149603244854,-43.600345267992125,316485,-64.95851411832534,-63.99230817541923,96488,-77.94812103663745,-76.34810947238542,206168,-60.71979501800457,-60.55424506440787,13829,-37.51958484945812,-43.45157138425906
-0.0168421052631578,0.0078947368421052,3726,-190.77825259287962,-193.80246555530107,3726,-190.77825259287962,-193.80246555530107,0,,,0,,,3505,-191.53392099168204,-193.89511272317048,3505,-191.53392099168204,-193.89511272317048,0,,,0,,,254525,-183.8190383017164,-184.8254420207751,254525,-183.8190383017164,-184.8254420207751,0,,,0,,,265782,-184.41592065028192,-185.63532211734997,265782,-184.41592065028192,-185.63532211734997,0,,,0,,
0.0068421052631578,0.0063157894736842,299425,-55.36356499524844,-57.10409798156313,19667,-74.9672031815261,-73.35047702630104,192623,-60.20345859182078,-60.54175731410978,87135,-40.23968163652835,-43.636990180481035,299358,-55.22372495843548,-56.995430685521825,17969,-75.29929410624109,-73.35274629759094,193171,-60.15954473550794,-60.4967494376407,88218,-40.326593486697504,-43.71006922957281,316976,-61.092066826991,-60.54577129345466,36760,-74.07115312843881,-73.32363273732989,268825,-60.303794825450666,-59.84227651533149,11391,-37.81017835125192,-44.08643844608282,316997,-60.87200057980192,-60.41727131910877,33848,-73.78522043130229,-72.98269065723903,271627,-60.24703792106749,-59.82764384733609,11522,-37.67030526392535,-43.999719751920225
0.0005263157894736,0.0134210526315789,300517,-80.1931324569016,-73.99543652147962,161548,-106.5191746886619,-102.07113342369307,78930,-59.63018830897677,-59.501811794921,60039,-36.3901662372659,-40.29646143449479,300858,-78.86802004865466,-72.93955400226373,159896,-104.1613272891414,-98.60697125924455,83352,-59.70623871774484,-59.540641877391465,57610,-36.39057069904758,-40.29837331813519,318303,-76.1187734810599,-73.65816330047645,186619,-87.1726238270187,-83.90005641501548,125141,-61.6607410545845,-61.869155936086806,6543,-37.36501192964228,-43.37337271181106,318244,-74.60239233459818,-72.92567330139569,182235,-85.24819476251254,-82.43122047143231,129190,-61.53652789200509,-61.68949130491784,6819,-37.63820724699383,-43.7928570886386
0.0084210526315789,0.0078947368421052,295965,-54.99069411875474,-56.82709988525985,22925,-75.996156459205,-74.1619844246988,182084,-60.06849952638658,-60.43845499498609,90956,-39.53116045414711,-43.11829724287483,295838,-54.78329291210098,-56.49221293544654,21477,-76.48672005694054,-74.23051326610648,181123,-60.00059448668435,-60.34890498388855,93238,-39.648929048837225,-43.20379115817985,316661,-61.41675503442909,-60.87031180472988,44974,-74.67083664393425,-73.54638651548919,258709,-60.29949886685163,-59.91472865462026,12978,-37.757883062777495,-44.04552554367645,316682,-61.10530091520781,-60.64030367063198,39418,-74.37894391263781,-73.44898168511261,264302,-60.276635166182864,-59.8599078550873,12962,-37.63651177202785,-43.86173207021152
-0.0168421052631578,0.0023684210526315,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,318829,-188.92022311533208,-188.91670797347368,318829,-188.92022311533208,-188.91670797347368,0,,,0,,,319715,-188.77127204892707,-188.80179395203396,319715,-188.77127204892707,-188.80179395203396,0,,,0,,
0.0052631578947368,0.0047368421052631,303461,-55.77240841448364,-57.38124280031851,16269,-73.5513311336585,-72.33215321490623,204873,-60.25730623522715,-60.56014343955913,82319,-41.09681997259978,-44.29536679752883,303348,-55.71810417360275,-57.333478591363814,15582,-73.87375435580611,-72.42518203410562,205516,-60.20793444954254,-60.4993033006336,82250,-41.05994854893242,-44.240214986222696,317432,-60.600729026684554,-60.17822087292248,26307,-73.04617819989042,-72.36270319851229,281405,-60.228638620000574,-59.77737131572538,9720,-37.68978967415143,-43.983391657441,317420,-60.29696950594823,-59.845864269520995,21814,-73.03462039280407,-72.25022213166112,285800,-60.10036504383806,-59.57025110017837,9806,-37.69146663272865,-44.04248800871499
-0.0042105263157894,0.0078947368421052,314272,-115.75036856126576,-119.6437482297352,280042,-124.6655978994985,-123.80353264152237,14055,-59.457808057387744,-59.088778494824155,20175,-31.217693644023548,-33.7460820139906,314755,-115.68214377591535,-119.59634847747071,283209,-123.81404001715248,-123.02270468955838,12760,-59.84344796814086,-59.81033828419981,18786,-31.016731017620945,-33.25366896349455,319932,-97.35970653023844,-97.80897490534798,304026,-99.13350185101764,-98.73407835990773,15670,-63.84320477270658,-65.01016517079961,236,-37.71430968826252,-43.932776713383376,319942,-96.96660202196881,-96.96514463687802,311383,-97.8877658618474,-97.46438170980265,8348,-64.1113450894116,-65.88769402452769,211,-37.44491917878676,-43.70067129655773
-0.0152631578947368,0.0134210526315789,56127,-174.12864238831943,-180.12536613710148,55818,-174.8817487926094,-180.264777605865,95,-58.87782904470546,-59.210121875791636,214,-28.857305906949872,-30.323457084149346,52893,-174.74843811226242,-180.86329485419665,52579,-175.58556720634252,-181.01938666256157,77,-57.78066778974429,-56.081291112730696,237,-27.03159286837448,-25.97951711215432,270242,-169.80279721131802,-171.44145057452943,270242,-169.80279721131802,-171.44145057452943,0,,,0,,,282679,-170.80424818990303,-172.54458854531913,282679,-170.80424818990303,-172.54458854531913,0,,,0,,
-0.0121052631578947,0.0142105263157894,139952,-160.89901762171982,-169.2904513160183,136119,-164.43927437658527,-170.36359316993446,901,-58.67874005830652,-58.506601984888505,2932,-27.953676854021886,-27.925608006185033,139144,-163.41390057747682,-171.2070366309884,136753,-165.61537563657498,-171.80209493524512,675,-58.2616600478933,-56.975623789143334,1716,-29.334322256157826,-30.40835359220038,311431,-150.71409841666588,-151.25662986549096,311431,-150.71409841666588,-151.25662986549096,0,,,0,,,315813,-150.34953689091353,-150.92949381742463,315648,-150.39733715989868,-150.9447176431999,147,-61.785299182141834,-62.16762276441125,18,-35.3986279221173,-40.88575957501003
-0.02,0.0142105263157894,8936,-182.3128877586057,-186.96726916363986,8936,-182.3128877586057,-186.96726916363986,0,,,0,,,7959,-182.19602990871417,-186.2663858201114,7959,-182.19602990871417,-186.2663858201114,0,,,0,,,100265,-184.9200697411686,-187.83758921954535,100265,-184.9200697411686,-187.83758921954535,0,,,0,,,94987,-185.38230403488603,-188.5633233029334,94987,-185.38230403488603,-188.5633233029334,0,,,0,,
-0.0121052631578947,0.0110526315789473,130224,-172.2608299721229,-177.3578452010235,129869,-172.63161947060158,-177.43615898563945,83,-61.319791103623416,-63.16565992499749,272,-29.077171325665287,-29.84649699237018,129722,-173.4068547403275,-178.66012169444326,129396,-173.75750215950276,-178.73204111835787,73,-59.498934085240734,-61.8695306304574,253,-26.936122551475634,-25.96876270463783,318080,-152.0665635988109,-152.10975247683604,318080,-152.0665635988109,-152.10975247683604,0,,,0,,,319290,-151.4243291070539,-151.6118783860373,319290,-151.4243291070539,-151.6118783860373,0,,,0,,
-0.0026315789473684,0.0126315789473684,301963,-96.00626205466057,-95.61777428157382,205614,-119.22794659131318,-116.0126602273507,46926,-59.39317855047996,-59.157399495144574,49423,-34.16060542106678,-37.72669000849243,301925,-96.0361852733087,-96.39718482894985,210221,-117.88517824867024,-114.2100571814167,43095,-59.36549875388418,-59.02919692529987,48609,-34.05601870500079,-37.58436138737101,319242,-89.7176765064048,-86.69273933401288,252850,-97.2296711034298,-93.22889675577699,63534,-62.17725252579934,-62.596057668288836,2858,-37.35429768415603,-43.36749070803986,319279,-89.13365519284444,-87.34495722835909,257677,-95.83787052165059,-92.57749973341579,58727,-62.24587200717316,-62.9337666506465,2875,-37.487307319502676,-43.58921214343014
-0.0184210526315789,0.0134210526315789,14951,-180.61975920239485,-184.70800915684745,14951,-180.61975920239485,-184.70800915684745,0,,,0,,,14000,-181.25382307442206,-185.32935713536924,14000,-181.25382307442206,-185.32935713536924,0,,,0,,,157918,-181.69738980147784,-184.15222403242583,157918,-181.69738980147784,-184.15222403242583,0,,,0,,,162197,-182.99884587126414,-185.994024850883,162197,-182.99884587126414,-185.994024850883,0,,,0,,
0.0036842105263157,0.0102631578947368,301332,-65.18157414708145,-62.8795834926519,102771,-88.1813001869677,-84.26260369943388,134739,-60.206559323052325,-60.46013341580847,63822,-38.64877476018839,-42.54761184866758,301734,-64.56492826258982,-62.60314178069387,97982,-87.24914739417532,-82.82874724070241,140915,-60.28460955812459,-60.49177499044779,62837,-38.7921503019727,-42.68654601655889,317614,-67.318736836637,-66.07877063912574,118414,-79.29831065383111,-77.42252177452983,189963,-61.30046418064498,-61.34543925180777,9237,-37.514674322940245,-43.72082465591823,317651,-66.39416384143503,-65.45398549904586,109144,-78.15192946795767,-76.61854612792584,199504,-61.26431560765579,-61.21728820474072,9003,-37.52997084917772,-43.67957268445909
-0.0026315789473684,0.0007894736842105,319996,-106.79134312597463,-106.7825559516679,319996,-106.79134312597463,-106.7825559516679,0,,,0,,,319996,-106.75604978079245,-106.76170169257001,319996,-106.75604978079245,-106.76170169257001,0,,,0,,,319996,-85.97594282840156,-85.96086386864242,319996,-85.97594282840156,-85.96086386864242,0,,,0,,,319996,-85.94544258560073,-85.9578190707503,319996,-85.94544258560073,-85.9578190707503,0,,,0,,
0.0068421052631578,0.0055263157894736,299543,-54.7135599834352,-56.47569114105263,12199,-73.57066867248113,-72.35889273701189,195987,-60.159968347227384,-60.47303996067341,91357,-40.51143967637376,-43.81804996102312,299553,-54.637568524902065,-56.33874502791284,11786,-73.99964423656837,-72.55242308846485,196319,-60.04719749354541,-60.2887099565333,91448,-40.52884691444813,-43.864889938569476,316995,-60.29767293025157,-59.84214962429852,25787,-73.21462570779168,-72.49730873257658,279901,-60.016653211836314,-59.47236327981362,11307,-37.79552726205684,-44.08358255435584,317010,-60.16702199548184,-59.74352998760001,23427,-73.3247190876322,-72.7691640462969,282168,-59.9847612530186,-59.45445461009456,11415,-37.66879855278101,-44.011244273688526
-0.0042105263157894,0.0134210526315789,296535,-108.59819935044365,-112.25003002525655,225258,-129.08058300255595,-127.40933873537003,29928,-59.40638096555018,-59.17323470067028,41349,-32.62035137142562,-35.79396720001273,295899,-106.65097181159504,-110.53874656891801,221742,-127.62649999980607,-125.99144996822909,31694,-59.17640853952062,-58.677708820231516,42463,-32.55124350306387,-35.592831625140896,319499,-98.42189580029817,-95.85670764042223,276264,-104.2497730100753,-100.62801763323603,41218,-62.33358675636057,-62.86121324082039,2017,-37.66594770468622,-43.85249708622001,319539,-98.01634622177919,-96.85856966454178,281895,-102.95150547974579,-100.55076637642136,35867,-62.24221770057557,-62.92141039921964,1777,-37.191331390890035,-43.11358859285539
-0.0105263157894736,0.0118421052631578,186635,-162.34279430036088,-168.65040629724405,183700,-164.3601545607086,-169.1790057970743,755,-59.08415924697037,-58.53203630596969,2180,-28.10939505238945,-28.344595855513376,188846,-164.90332128371097,-170.3287581380448,187912,-165.52612852790583,-170.49306297357418,337,-59.165886032831686,-57.34023448706348,597,-28.55585195105955,-28.97459186800289,319421,-140.23060626845955,-140.15477814889638,319421,-140.23060626845955,-140.15477814889638,0,,,0,,,319900,-139.4032730543266,-139.59117453983094,319672,-139.45910961368565,-139.60746256522916,220,-61.93018658117127,-62.156834964617886,8,-38.74007563784306,-42.04600172176106
-0.02,0.0086842105263157,249,-193.48640348312,-195.0212961176404,249,-193.48640348312,-195.0212961176404,0,,,0,,,176,-183.72718657552767,-180.50111482700288,176,-183.72718657552767,-180.50111482700288,0,,,0,,,64402,-192.16477778346948,-193.91050280872827,64402,-192.16477778346948,-193.91050280872827,0,,,0,,,57749,-192.0047428428099,-193.84155063575153,57749,-192.0047428428099,-193.84155063575153,0,,,0,,
0.0021052631578947,0.0118421052631578,301026,-72.0600223247481,-66.73545430590693,136974,-96.60280716720712,-91.92876704874575,103589,-59.8141042033642,-59.78518688882468,60463,-37.44081721195286,-41.41905887937654,301358,-71.08845423608676,-66.24273890152924,132410,-95.09077105966497,-90.06906747006057,110014,-60.09361498251718,-60.17840363574223,58934,-37.68565576715916,-41.68066733703964,317978,-71.03964812520579,-69.41163096359276,153878,-82.44487740403734,-79.78196091163738,156251,-61.49808470179788,-61.61915817431623,7849,-37.38758486910586,-43.48305659604436,317920,-69.93916648167965,-68.85221980975618,147813,-81.01841420842966,-78.94572705539879,162108,-61.43955892511352,-61.489439617276226,7999,-37.45979875392825,-43.55494695642728
-0.0026315789473684,0.0023684210526315,319996,-106.47622058574146,-106.46818205363307,319996,-106.47622058574146,-106.46818205363307,0,,,0,,,319923,-106.27762541904025,-106.38835073738801,319438,-106.37565736553219,-106.40182784862958,181,-60.9177700625404,-63.093031020752946,304,-30.274352050724385,-32.08333852218391,319996,-86.07302580303603,-86.02445591756577,319996,-86.07302580303603,-86.02445591756577,0,,,0,,,319996,-85.96775601356366,-86.01208382934618,319892,-85.97338707666188,-86.01390999571069,104,-68.64725566149083,-68.62940246425372,0,,
0.0005263157894736,0.0047368421052631,309913,-68.55173635137241,-68.13298347685219,141333,-83.47036298507331,-81.7010140126922,129669,-61.052378148018526,-61.542407851132175,38911,-39.35536568112104,-43.25680799833033,310367,-68.30517504681204,-68.20731582939005,140902,-82.56350965850265,-80.37576620274216,132099,-61.27643056568684,-61.774254046460015,37366,-39.387502664317964,-43.28358984501687,319353,-68.94352991432591,-68.40483309710419,139736,-77.4056118356873,-76.19504023021832,177187,-62.70194058879143,-63.080875022790124,2430,-37.450117757996054,-43.71519872191867,319399,-68.902384754758,-68.69876948041555,140918,-76.55843930754271,-75.38258000545041,176267,-63.17505064328829,-63.80086987436458,2214,-37.585359622468125,-43.83578791409575
0.0005263157894736,0.0094736842105263,303926,-74.93823257540146,-71.46138581724696,157976,-96.09949041614287,-92.66428900032636,93857,-60.18079195166412,-60.30957041613186,52093,-37.35387836222778,-41.32952487787232,304463,-73.90095286332804,-70.88950043276971,156046,-94.44604003536503,-90.12541330736606,96786,-60.10218988830997,-60.190664328497775,51631,-37.67365531829531,-41.68324316080579,318673,-73.39979414572679,-71.96465554195912,177020,-83.24476204371389,-80.6527653479099,136638,-61.95950784870322,-62.24124593266994,5015,-37.5915432486261,-43.638518751642195,318690,-72.31776423452008,-71.22758145546123,170752,-82.01184425479114,-79.74691061757933,142868,-61.96542357406983,-62.217117660483076,5070,-37.55142377217221,-43.762477544913764
0.0052631578947368,0.0134210526315789,297660,-65.50490393472313,-61.900970556026564,100830,-91.92833754622151,-86.96342580301328,126280,-59.8432761053091,-59.88517928114911,70550,-37.874507779528486,-41.84953013258722,297733,-65.01651048665825,-61.73314609957983,98161,-91.15574444480613,-85.65047112847503,129508,-59.87705006563986,-59.8969135515422,70064,-37.894848800763725,-41.8558603507565,317066,-67.68777562244331,-66.4632898589226,124726,-80.18991767198955,-78.09181395970413,180959,-60.97190663169083,-60.80473558750086,11381,-37.45798627404465,-43.49925262055728,317125,-66.91076075856742,-65.89730317011531,117374,-79.11675871079393,-77.3329352438623,188333,-61.09027146756736,-60.9488100098975,11418,-37.44179999462245,-43.54671730960199
0.0036842105263157,0.0007894736842105,308374,-55.155693672587674,-56.48156449351278,0,,,225181,-59.8080032417908,-59.84866093973234,83193,-42.56314717104638,-45.144312340856885,308395,-55.148917409679854,-56.46792806728993,0,,,225130,-59.80992292999607,-59.8560527368021,83265,-42.54659743383426,-45.128500486309605,317867,-57.303477421267004,-57.67437469806334,0,,,310317,-57.77466242538132,-57.73316925251788,7550,-37.937024848851166,-44.03943147218224,317852,-57.33935158817266,-57.718128284149074,0,,,310306,-57.81192473568632,-57.78232687420054,7546,-37.906236943013106,-43.969768707919144
-0.0042105263157894,0.0047368421052631,319766,-123.04710673091991,-123.32062373239081,318196,-123.45123460905019,-123.42058880891003,571,-60.573696962363336,-60.56551536171881,999,-30.034536829315638,-31.5404182528249,319821,-122.97530222340576,-123.21043903452906,318823,-123.23678607955533,-123.27081967124475,301,-58.75206291650965,-57.74878480564319,697,-31.101740619682065,-33.54462719369103,319996,-95.33174838268276,-95.27567257881194,319987,-95.33246559034671,-95.27610045527472,9,-69.83206740840255,-69.80744684366569,0,,,319996,-95.01262885817573,-95.13816275499254,318954,-95.1106236010783,-95.17158487515101,1042,-65.01664495438489,-65.5005718348422,0,,
0.0021052631578947,0.0134210526315789,299667,-74.17429419732395,-67.49581592170696,140190,-100.78220889633346,-95.41659430982904,96649,-59.72359251355179,-59.62984556891563,62828,-37.03292896813879,-41.04472033042656,299967,-73.00514420639448,-66.83673968282903,136662,-98.9507747474141,-93.45523768932442,101836,-59.811172991629604,-59.75537128804616,61469,-37.17959785994304,-41.16754823042968,317820,-72.12042871183664,-70.32332864799119,161739,-83.71519416515589,-80.72905998556905,147748,-61.387294919347404,-61.544828959040984,8333,-37.37583275819483,-43.36679711910836,317846,-70.96544177498491,-69.60437718919323,155180,-82.20946948100381,-79.9983181390427,154350,-61.47395608767506,-61.57398190583056,8316,-37.31496034355797,-43.33472320749769
0.0021052631578947,0.015,298232,-76.1592250340099,-68.3879811967029,143916,-104.37175679455035,-98.60801915139979,89661,-59.41119791162646,-59.089888706662784,64655,-36.58626298884841,-40.52151217456425,298417,-74.97302835005087,-67.88614609066823,141441,-102.30207777393117,-96.22131465115565,93073,-59.66776963465973,-59.531350304150365,63903,-36.77542048898873,-40.74961546496891,317752,-73.1855900685284,-71.23194372422935,168775,-84.99229948501777,-81.64741573291298,140029,-61.24177637562592,-61.28893353075088,8948,-37.401381958944754,-43.48122114797965,317727,-71.91846834888031,-70.3669807012648,162070,-83.37616971848436,-80.92474353203126,146722,-61.36210203217598,-61.442197428370676,8935,-37.4362655226651,-43.38606559767057
0.0021052631578947,0.0063157894736842,307050,-64.34635262455929,-63.869507328995155,101270,-82.28197518634703,-79.84450747750242,153754,-60.798771274252054,-61.30924362131367,52026,-39.918457458736306,-43.63256989548367,307457,-63.83535319173038,-63.58535419455537,94461,-81.84872495424672,-78.98511605103914,161631,-60.86924983454404,-61.30770297161501,51365,-40.041975243055695,-43.73322858666401,318469,-65.96425750827393,-65.13940166286591,98896,-76.97629032217347,-75.52556738294354,213839,-61.631457456753076,-61.64265170769651,5734,-37.620280015032975,-43.86095372548043,318472,-65.37937400376413,-64.84758105838515,89481,-76.08938087283653,-74.75020831174325,223329,-61.79288522747049,-62.027912807362924,5662,-37.584394715423954,-43.80458501029976
-0.0152631578947368,0.0102631578947368,34279,-182.62511609925272,-186.61721924145453,34279,-182.62511609925272,-186.61721924145453,0,,,0,,,31473,-182.58272939224918,-186.1721550758406,31473,-182.58272939224918,-186.1721550758406,0,,,0,,,288982,-173.16078664441355,-174.2010103378235,288982,-173.16078664441355,-174.2010103378235,0,,,0,,,300130,-173.69829298724028,-174.63495877396514,300130,-173.69829298724028,-174.63495877396514,0,,,0,,
-0.0168421052631578,0.0102631578947368,13735,-185.511350981284,-188.68305953971034,13735,-185.511350981284,-188.68305953971034,0,,,0,,,12742,-185.90139538420183,-188.81145526597945,12742,-185.90139538420183,-188.81145526597945,0,,,0,,,236576,-180.77285440580027,-182.21451764599166,236576,-180.77285440580027,-182.21451764599166,0,,,0,,,247328,-181.63339938928885,-183.4358477773871,247328,-181.63339938928885,-183.4358477773871,0,,,0,,
