ou_mean,ou_std,ITS4_r,ITS4_cv
-0.01,0.0035526315789473,0.0,
-0.0028947368421052,0.0047368421052631,0.09438470728793309,
-0.0088157894736842,0.0075,0.0023894862604540022,
0.0113157894736842,0.0039473684210526,33.54002389486261,0.25115918170973917
0.0006578947368421,0.0075,10.244922341696535,0.5328807300863738
-0.0052631578947368,0.0035526315789473,0.0,
-0.0088157894736842,0.0055263157894736,0.0,
-0.01,0.0039473684210526,0.0,
0.0113157894736842,0.0047368421052631,31.850657108721624,0.31770956842404535
0.0101315789473684,0.0059210526315789,38.36320191158901,0.3845963181420044
0.0053947368421052,0.001578947368421,20.786140979689367,0.09967623412466657
0.0053947368421052,0.0047368421052631,22.315412186379927,0.2865954705655433
0.0030263157894736,0.0071052631578947,17.29749103942652,0.4518538552772534
-0.0076315789473684,0.0003947368421052,0.0,
0.0030263157894736,0.0039473684210526,13.898446833930706,0.2796785575348039
-0.01,0.0071052631578947,0.0,
0.0042105263157894,0.0027631578947368,17.248506571087216,0.18512104830918608
0.0125,0.0039473684210526,27.648745519713263,0.26186028362405733
0.0006578947368421,0.0063157894736842,8.446833930704898,0.4837107571895232
0.0113157894736842,0.0051315789473684,33.98327359617682,0.37629658758107076
0.0042105263157894,0.0071052631578947,21.158900836320193,0.43458878703599396
-0.004078947368421,0.0027631578947368,0.0,
-0.0052631578947368,0.0023684210526315,0.0,
0.006578947368421,0.0011842105263157,24.485065710872163,0.07259970780836478
-0.0052631578947368,0.0047368421052631,0.0011947431302270011,
0.0006578947368421,0.0039473684210526,4.731182795698925,0.41706758506165875
-0.0064473684210526,0.001578947368421,0.0,
-0.0088157894736842,0.0071052631578947,0.0,
0.0101315789473684,0.0067105263157894,39.50776583034648,0.40966281721831127
-0.0064473684210526,0.0003947368421052,0.0,
0.0042105263157894,0.0023684210526315,17.101553166069294,0.16207385706789929
-0.0017105263157894,0.0071052631578947,3.4755077658303466,0.5188355413380198
0.0101315789473684,0.0019736842105263,35.70011947431302,0.11831267297546309
-0.004078947368421,0.0075,0.6965352449223416,0.5131351290298168
0.0113157894736842,0.0055263157894736,36.92831541218638,0.41931316139393376
-0.0052631578947368,0.0,0.0,
0.0053947368421052,0.0071052631578947,24.990442054958184,0.424714516370786
0.0042105263157894,0.0075,21.686977299880525,0.45482331138870646
0.0101315789473684,0.0063157894736842,38.86499402628435,0.40636910412855315
0.0018421052631578,0.0055263157894736,11.329749103942651,0.40737171837852165
-0.01,0.0011842105263157,0.0,
0.0101315789473684,0.0031578947368421,35.2078853046595,0.19337597144355195
-0.0005263157894736,0.0003947368421052,0.0,
0.0042105263157894,0.0051315789473684,18.869772998805256,0.32079350502098286
-0.0088157894736842,0.001578947368421,0.0,
-0.004078947368421,0.0071052631578947,0.4946236559139785,
0.006578947368421,0.0075,29.260454002389487,0.436972536341829
0.0030263157894736,0.0027631578947368,13.060931899641577,0.21575197636978977
0.0101315789473684,0.0039473684210526,34.08721624850657,0.24712120327209375
0.0006578947368421,0.0035526315789473,4.045400238948626,0.4041257620611921
-0.004078947368421,0.0067105263157894,0.2974910394265233,
-0.0028947368421052,0.0003947368421052,0.0,
-0.0064473684210526,0.0035526315789473,0.0,
0.0006578947368421,0.0003947368421052,0.0,
0.0113157894736842,0.0059210526315789,39.5663082437276,0.4719840095367772
0.0101315789473684,0.0075,40.38709677419355,0.43100420526028865
-0.004078947368421,0.0019736842105263,0.0,
