ou_mean,ou_std,ITP4_V_num_-200_0,ITP4_V_mean_-200_0,ITP4_V_median_-200_0,ITP4_V_num_-200_-70,ITP4_V_mean_-200_-70,ITP4_V_median_-200_-70,ITP4_V_num_-70_-50,ITP4_V_mean_-70_-50,ITP4_V_median_-70_-50,ITP4_V_num_-50_0,ITP4_V_mean_-50_0,ITP4_V_median_-50_0
-0.0007894736842105,0.0252631578947368,318754,-87.4120270687281,-87.43537156661469,275536,-91.54893828806945,-90.1952899158016,38981,-63.80017438906919,-64.94787693302854,4237,-35.61728068528375,-40.688472325305085
0.0077631578947368,0.03,315682,-78.0521501992487,-78.63458184915919,219483,-87.31256114688432,-85.29831708618924,76393,-62.46933765124942,-63.492996976678974,19806,-35.535489740771325,-39.11144788944236
0.0077631578947368,0.0,319996,-70.39971723595725,-70.39971856692435,319996,-70.39971723595725,-70.39971856692435,0,,,0,,
0.026578947368421,0.001578947368421,317489,-37.97982006435189,-32.20532405202638,92,-70.86092565796247,-71.01241873595137,66360,-59.24661134839219,-59.85728533156767,251037,-32.34603169322123,-32.08395379763436
0.0180263157894736,0.0284210526315789,312513,-67.68228009794376,-69.32686631763399,150925,-81.5550822518512,-79.73535833652797,118608,-61.69274329617422,-62.297632633726074,42980,-35.496480095752105,-38.241919373685704
0.0197368421052631,0.0126315789473684,313601,-58.56695787160887,-62.705254105608134,64352,-74.03981549520579,-73.31576940473292,181442,-62.11692031995371,-62.85433040879929,67807,-34.3832951178181,-33.540605252687136
0.0197368421052631,0.0110526315789473,316060,-47.6266358053173,-38.665595102813825,30964,-73.44939084113985,-72.69201566692237,113640,-62.385811535852056,-63.08246589005079,171456,-33.18089744126366,-32.81258745620215
0.0180263157894736,0.0078947368421052,313733,-57.67265439303222,-62.61750110658689,36858,-72.43221331015752,-71.89425050254306,208890,-62.817841346469145,-63.560563423964325,67985,-33.861726610862014,-33.176086695158055
0.0163157894736842,0.0063157894736842,315843,-63.501982333719106,-64.95336041000786,58471,-72.45505579778107,-71.98802657017558,242067,-63.028770681478555,-63.781812536669506,15305,-36.78220229489167,-42.30621419515839
0.0009210526315789,0.03,317620,-85.9789908947584,-85.92734272806315,259835,-92.08884267356312,-90.18415622313212,48951,-62.73963725359853,-63.601795771611194,8834,-35.04354411444128,-39.29554254939782
0.03,0.0078947368421052,319996,-31.741978121369883,-31.713380809113655,0,,,0,,,319996,-31.741978121369883,-31.713380809113655
0.0231578947368421,0.0189473684210526,311675,-59.29851799234205,-62.60405040265486,76475,-75.94358514242525,-74.77974569455883,166776,-61.638177602773766,-62.223472019085335,68424,-34.99227191652117,-35.29811034548163
0.0231578947368421,0.0205263157894736,311505,-60.187422844330804,-63.27522654835104,86719,-76.59740601509861,-75.35402355045416,158757,-61.62399176101135,-62.22069531056122,66029,-35.18139970160161,-36.136754307711264
0.0111842105263157,0.0252631578947368,315300,-73.15509421970651,-74.03858958323715,192689,-82.97419568800365,-81.25239968957473,100864,-62.430731792137216,-63.28134479719695,21747,-35.89336842164895,-40.071660856594306
0.0146052631578947,0.0063157894736842,316593,-64.58428344530303,-65.76143039053517,78228,-72.96580001913159,-72.47705460098308,225985,-63.2068956938733,-63.88663563758891,12380,-36.76519559953417,-42.28316784373153
0.0197368421052631,0.0157894736842105,313167,-61.554073534187275,-64.37721522005434,87817,-75.44200174079641,-74.48691057192127,175270,-62.043498234284115,-62.782575483628506,50080,-35.48822572057373,-35.85197351161044
0.0146052631578947,0.0221052631578947,314398,-69.07443427586155,-70.44460523773498,161651,-79.84211013557857,-78.35763642655779,125583,-62.34916182677073,-63.193350510940704,27164,-36.088656024317444,-40.03144321474317
0.03,0.001578947368421,310611,-52.55315272500746,-57.183201933772864,0,,,234718,-58.28390945648202,-58.81797181947319,75893,-34.82936056369815,-32.04299255826468
0.0128947368421052,0.0157894736842105,315966,-68.61056929248421,-69.50241025473026,151791,-77.6357089505398,-76.53091073768385,147268,-62.97669092302465,-63.87514393695516,16907,-36.65664641306473,-41.89401094055942
0.0009210526315789,0.0205263157894736,319135,-84.30520522493956,-84.37289454539552,274606,-87.86289669146029,-86.7173433816978,41543,-64.29290671143612,-65.41661497631007,2986,-35.54683090848985,-39.824662484443515
0.0231578947368421,0.0047368421052631,313179,-54.69388812929959,-58.87069765324812,4001,-71.24591843064596,-70.98133859520885,238881,-60.35176469492595,-60.84852481072318,70297,-34.52540462205057,-32.712338470220956
0.0128947368421052,0.0205263157894736,315203,-70.07578562214619,-71.22451822403777,170724,-79.89584306294032,-78.5630894998313,122026,-62.590631657303106,-63.496141882308365,22453,-36.087628636077625,-40.31221153702332
-0.0007894736842105,0.0,319996,-87.29358601973746,-87.29358581543795,319996,-87.29358601973746,-87.29358581543795,0,,,0,,
0.0026315789473684,0.0252631578947368,317943,-82.86812152424483,-82.95570601204851,254955,-88.57231299491905,-86.97076101733978,55320,-63.17141729847107,-64.09003871709942,7668,-35.30807214553423,-39.65798130302238
0.0128947368421052,0.0094736842105263,317019,-66.58855054037127,-67.46839185826045,115196,-74.57893158107669,-73.85532241800274,190780,-63.483616378989296,-64.32065260918272,11043,-36.87736743282376,-42.42939627249452
0.0077631578947368,0.001578947368421,319996,-70.34698043337114,-70.3438952964183,200445,-71.00115364104651,-70.87645226252394,119551,-69.2501619323759,-69.38411511043145,0,,
0.0231578947368421,0.0268421052631578,311065,-62.915245167736465,-65.26822914336479,114216,-79.14142495443731,-77.42842951893013,136440,-61.506749931067226,-62.08366250949711,60409,-35.41745079228451,-37.62147949789613
0.0060526315789473,0.0284210526315789,316480,-79.55640953834977,-79.86380147278979,230395,-87.65538531805883,-85.8471921005949,70740,-62.72354573070011,-63.77993999774725,15345,-35.554667015512535,-39.29619338594545
0.0077631578947368,0.0268421052631578,316139,-77.2657034193212,-77.75849949905866,218547,-85.83407852465962,-84.06606851666905,80741,-62.72255161544131,-63.76678035171073,16851,-35.82222502935455,-39.843834418753694
0.03,0.0284210526315789,309056,-57.33870944144267,-60.101534923307625,76652,-78.23581621477793,-76.62772367189007,139435,-60.82624762555935,-61.14715867190778,92969,-34.878643020463535,-36.142762487469426
