ou_mean,ou_std,VIP2_r,VIP2_cv,VIP3_r,VIP3_cv,VIP4_r,VIP4_cv,VIP5A_r,VIP5A_cv,VIP5B_r,VIP5B_cv,VIP6_r,VIP6_cv
-0.0375862068965517,0.0137931034482758,0.0,,0.004739336492890996,,0.0,,0.0,,0.0,,0.0,
0.0275862068965517,0.0327586206896551,76.0625,0.6514724340495868,75.99052132701422,0.6810408604456627,70.92307692307692,0.6974135528719093,75.0,0.7112272445040226,77.70588235294117,0.6484283494719505,75.58333333333333,0.7165488306803426
-0.0279310344827586,0.0379310344827586,13.0,1.0224767113123296,12.890995260663507,1.0085091495008,13.153846153846153,1.100185027787475,11.6,1.049360901996765,14.117647058823529,1.06347751144628,13.25,0.9854647726367132
0.0058620689655172,0.0206896551724137,35.75,0.8264061947025072,35.312796208530806,0.8592241816346158,32.61538461538461,0.8609718620780716,34.0,0.8708602899197014,35.64705882352941,0.8810593607335265,35.0,0.8456940912459641
-0.0062068965517241,0.0120689655172413,4.375,0.9574709612049797,4.507109004739337,0.7566803523211054,4.6923076923076925,0.7598400757783801,3.9,0.933201821734281,4.9411764705882355,0.9015364896727406,5.25,0.7954105902762195
0.0227586206896551,0.0344827586206896,69.4375,0.7012851720164,69.00947867298578,0.7491546128714426,63.92307692307692,0.7600428316514137,67.8,0.757087474529615,70.3529411764706,0.7352176341224775,68.75,0.7784319934292511
-0.0158620689655172,0.05,31.875,0.967692256739731,31.407582938388625,1.0427809025518915,28.846153846153847,1.0578139513664324,30.5,1.0472520916244041,32.0,1.0655867618596975,30.75,1.0938561602762613
-0.0182758620689655,0.0327586206896551,15.5,1.072212553491927,15.625592417061611,0.9921615149503856,15.23076923076923,1.0370709767249475,14.2,0.9973581143949468,16.529411764705884,1.0379918123547451,16.5,0.9870595101465615
0.03,0.0448275862068965,78.9375,0.7008595556447498,78.85308056872037,0.7378258510978966,73.38461538461539,0.7540233253743404,78.1,0.7633264889278564,81.11764705882354,0.7163441290024979,78.5,0.770644326202672
0.0179310344827586,0.0155172413793103,60.25,0.5612835830215515,60.056872037914694,0.6001781211208296,56.23076923076923,0.6041556350057395,59.0,0.6100548822569388,60.94117647058823,0.5910135831195076,59.916666666666664,0.6263879328495883
0.0155172413793103,0.0086206896551724,56.125,0.4239865455522765,56.03791469194313,0.4393414705289167,53.53846153846154,0.4596209440809232,54.9,0.45417621201356884,57.1764705882353,0.4343194181970866,55.333333333333336,0.4725364442747921
-0.0303448275862068,0.0051724137931034,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
