ou_mean,ou_std,VIP2_V_num_-200_0,VIP2_V_mean_-200_0,VIP2_V_median_-200_0,VIP2_V_num_-200_-70,VIP2_V_mean_-200_-70,VIP2_V_median_-200_-70,VIP2_V_num_-70_-50,VIP2_V_mean_-70_-50,VIP2_V_median_-70_-50,VIP2_V_num_-50_0,VIP2_V_mean_-50_0,VIP2_V_median_-50_0,VIP3_V_num_-200_0,VIP3_V_mean_-200_0,VIP3_V_median_-200_0,VIP3_V_num_-200_-70,VIP3_V_mean_-200_-70,VIP3_V_median_-200_-70,VIP3_V_num_-70_-50,VIP3_V_mean_-70_-50,VIP3_V_median_-70_-50,VIP3_V_num_-50_0,VIP3_V_mean_-50_0,VIP3_V_median_-50_0,VIP4_V_num_-200_0,VIP4_V_mean_-200_0,VIP4_V_median_-200_0,VIP4_V_num_-200_-70,VIP4_V_mean_-200_-70,VIP4_V_median_-200_-70,VIP4_V_num_-70_-50,VIP4_V_mean_-70_-50,VIP4_V_median_-70_-50,VIP4_V_num_-50_0,VIP4_V_mean_-50_0,VIP4_V_median_-50_0,VIP5A_V_num_-200_0,VIP5A_V_mean_-200_0,VIP5A_V_median_-200_0,VIP5A_V_num_-200_-70,VIP5A_V_mean_-200_-70,VIP5A_V_median_-200_-70,VIP5A_V_num_-70_-50,VIP5A_V_mean_-70_-50,VIP5A_V_median_-70_-50,VIP5A_V_num_-50_0,VIP5A_V_mean_-50_0,VIP5A_V_median_-50_0,VIP5B_V_num_-200_0,VIP5B_V_mean_-200_0,VIP5B_V_median_-200_0,VIP5B_V_num_-200_-70,VIP5B_V_mean_-200_-70,VIP5B_V_median_-200_-70,VIP5B_V_num_-70_-50,VIP5B_V_mean_-70_-50,VIP5B_V_median_-70_-50,VIP5B_V_num_-50_0,VIP5B_V_mean_-50_0,VIP5B_V_median_-50_0,VIP6_V_num_-200_0,VIP6_V_mean_-200_0,VIP6_V_median_-200_0,VIP6_V_num_-200_-70,VIP6_V_mean_-200_-70,VIP6_V_median_-200_-70,VIP6_V_num_-70_-50,VIP6_V_mean_-70_-50,VIP6_V_median_-70_-50,VIP6_V_num_-50_0,VIP6_V_mean_-50_0,VIP6_V_median_-50_0
0.0110526315789473,0.0236842105263157,297795,-57.59703647305499,-57.25416966130529,70294,-83.29738220275439,-79.81330021589962,130525,-59.377629560956436,-59.11967828941136,96976,-36.571297985987805,-40.730620125884954,297955,-57.23717194087234,-56.860574619882904,67700,-82.97546535491196,-80.03710048517593,132250,-59.223304203688144,-58.899931086655826,98005,-36.77751727133635,-40.88716059499334,298081,-57.47347093585741,-57.05658565946724,67782,-83.57942900533997,-80.17238623450243,133675,-59.27851257727886,-58.989326248733775,96624,-36.662875314865964,-40.77988162655548,298003,-57.35360309716508,-56.973370775577244,67341,-83.4211080838204,-79.80909920928073,132626,-59.32085511254085,-59.00577808467027,98036,-36.78645818001639,-40.92526032654665,297879,-57.06317811607731,-56.739174224271906,66291,-82.97263886163152,-79.4949455003952,132209,-59.29305866457645,-58.92496637964482,99379,-36.81368536891684,-40.881011252899036,298061,-57.806111002976486,-57.10103788843486,69581,-84.29856459073807,-80.35842797692541,132422,-59.249355704765115,-58.87909191085974,96058,-36.626315848067065,-40.74146167129511
-0.0060526315789473,0.0236842105263157,316989,-103.17079241638602,-101.77568601784515,268025,-111.78406067556953,-108.31355289534157,37496,-61.46952377883583,-62.03848188442207,11468,-38.212608222622855,-42.43320078566815,317515,-103.4758815071594,-102.40466567586618,270945,-111.62170974820926,-108.32314659859672,35912,-61.37388549325095,-61.98909601443026,10658,-38.25683929288209,-42.5389564673807,317136,-103.34955126196985,-101.94828681740395,272004,-111.1517200306211,-107.7825471574011,34853,-61.46876929061317,-62.175682457414155,10279,-38.892870680150345,-43.12271306289824,317242,-103.92578183308089,-103.40538458751956,272019,-111.84273362447554,-108.96846853923115,35255,-61.38206427865377,-62.01547198807601,9968,-38.347677202056765,-42.776912204849964,317042,-102.93344093030392,-102.02605450992363,270205,-110.91597033159283,-107.93650979659851,37297,-61.64996714131359,-62.28572620304505,9540,-38.24060707629108,-42.33378282489474,316680,-103.53584430517817,-102.28345824106128,268156,-112.21132190511695,-108.58537064236535,36522,-61.334129881686124,-61.84606353331422,12002,-38.12255009467926,-42.12816608379076
-0.01,0.0039473684210526,319996,-122.74999821342162,-122.74180702859735,319996,-122.74999821342162,-122.74180702859735,0,,,0,,,319996,-122.91679107690648,-122.87914686509677,319996,-122.91679107690648,-122.87914686509677,0,,,0,,,319996,-122.9612170010695,-122.84198141154585,319996,-122.9612170010695,-122.84198141154585,0,,,0,,,319996,-123.02302095572216,-123.0897926667977,319996,-123.02302095572216,-123.0897926667977,0,,,0,,,319996,-122.86941448803702,-122.89019999420859,319996,-122.86941448803702,-122.89019999420859,0,,,0,,,319996,-122.89530690478041,-122.88885953709325,319996,-122.89530690478041,-122.88885953709325,0,,,0,,
0.0123684210526315,0.0210526315789473,295746,-54.422210407285704,-55.03844829397089,48095,-80.49808771126638,-77.53331928422955,139969,-59.061393531442164,-58.65095096381231,107682,-36.745522180469635,-40.82791788766977,295784,-53.96667048658833,-54.47416259275707,45913,-79.90439637903337,-77.45893760942299,139996,-58.78165751992083,-58.25920724429116,109875,-36.99322126139382,-41.1056268668592,295965,-54.09904045440912,-54.50370250609544,45324,-80.59384092251429,-78.02711042813128,141690,-58.74992784396368,-58.20848720586831,108951,-37.02866413255451,-41.1711027196813,295942,-54.13521305976235,-54.65217194059115,45644,-80.41855876759271,-77.32008210289666,141761,-58.830014527303504,-58.30959335872921,108537,-36.95013532287711,-41.07368800800269,295620,-53.79236381352133,-54.40616457857118,43584,-80.18047918673722,-77.29814272568697,140906,-58.865702665675485,-58.41300134160379,111130,-37.01054518013813,-41.09780526418306,295947,-54.36465382090959,-54.56771992699319,47090,-81.29141066227261,-78.27834641032848,140222,-58.80523374587512,-58.301660152849934,108635,-36.960981174908724,-41.0843836572325
0.0031578947368421,0.0078947368421052,313981,-59.44553644560802,-60.05993373486184,43092,-74.93852286669369,-73.69401880108033,224667,-60.16914583956482,-60.17576221758902,46222,-41.48450225043003,-45.19483485439385,314054,-59.24158268982204,-59.95427065439877,41028,-74.86958461869727,-73.72466227686337,225530,-60.094735640551974,-60.1829324205037,47496,-41.69068897001377,-45.360567978913025,314208,-59.137125761514255,-59.72515492611471,39377,-75.5316083697377,-74.27022776981492,226327,-59.973123830000084,-60.04383807055601,48504,-41.9267003015479,-45.513909977551506,314356,-59.26615136248812,-59.77973284970071,38469,-75.19971565514638,-73.83704760118417,230916,-60.03688058702859,-60.012599421126,44971,-41.67877295444152,-45.29944631830831,314236,-59.01967749483478,-59.48550265728342,38540,-75.12534988464017,-73.82151561371045,228229,-59.874990912308036,-59.79989698897291,47467,-41.83047362984223,-45.434427310474554,314206,-59.392618628978006,-59.86976725961402,42599,-75.38881344657412,-74.13226565929907,225780,-59.97400170695525,-59.97419861801858,45827,-41.658824700061025,-45.299784149868515
0.0044736842105263,0.0144736842105263,309139,-61.740678066834676,-61.69319120692128,87471,-80.22763338945522,-77.91796220803003,161298,-60.17985833768769,-60.175483694527074,60370,-39.124885978827486,-43.20251294070595,309463,-61.534083743571934,-61.34737742420354,84574,-80.00180176142744,-77.82714337107181,166008,-60.03133260672847,-59.95492896961873,58881,-39.244719213129194,-43.271161337204646,309394,-61.59570602523085,-61.335476257971415,83582,-80.45801102802761,-77.90743285812461,166148,-60.12809349199843,-60.07886593209186,59664,-39.25881460708494,-43.36643030214604,309657,-61.40500588052619,-61.195943564708315,81511,-80.1645311766246,-77.49032232725088,169034,-60.04380799562296,-60.016759317240385,59112,-39.42945196366425,-43.46165312523158,309249,-61.231146631931544,-61.039167000908634,80982,-80.20967635433871,-77.8252914901303,167021,-60.048934152876555,-60.01047506728858,61246,-39.36090231367843,-43.47222063169336,309336,-61.73814780945204,-61.40261792596183,84946,-80.92902067568888,-78.28965547523812,163875,-60.077034106729926,-60.077357682759704,60515,-39.297878810662134,-43.36487664516601
0.0031578947368421,0.0197368421052631,309718,-68.7748806815814,-67.10563560086808,137706,-87.61356785725285,-84.31837122783841,120759,-60.29108936972587,-60.37468688996403,51253,-38.14826172884404,-42.38050161625819,310076,-68.5545990963698,-67.19082799796706,138292,-86.9275981642943,-83.60771807331156,121146,-60.21715936203673,-60.23341059080856,50638,-38.3245087877892,-42.54848986802677,310074,-68.60383009395082,-67.01900187287751,136405,-87.20602363283614,-83.32977212805343,123780,-60.34026010084205,-60.4044724891735,49889,-38.2450833577034,-42.40922800758763,310247,-68.71372513504647,-67.35896813997768,138423,-86.82909122618062,-83.26523790446146,122402,-60.52545814175199,-60.75336904499484,49422,-38.25516287694605,-42.430831816326844,309882,-68.21226096944883,-66.58262495488427,133542,-86.97812713963285,-83.40109407743361,125953,-60.34111441192046,-60.45018188746368,50387,-38.152190361189966,-42.28258212799105,309795,-68.92041730456387,-67.25691058983223,137665,-87.73725118918358,-83.75329139592448,121211,-60.4591013325109,-60.6805819987954,50919,-38.18896408596865,-42.40231284590462
0.0136842105263157,0.0,289290,-45.643446884275406,-48.7874801027141,0,,,129555,-54.29699530045411,-54.6660630859293,159735,-38.624881979539246,-42.59284744995233,289262,-45.64811633025926,-48.78978841186987,0,,,129604,-54.29534430548032,-54.66515266555914,159658,-38.62864136188595,-42.59513199582362,289269,-45.64687872199212,-48.789397348236854,0,,,129585,-54.29585666553279,-54.66590744589835,159684,-38.628155450946046,-42.59360301603701,289239,-45.651551455312166,-48.78837025239094,0,,,129582,-54.29602662844085,-54.66483804485992,159657,-38.63545831887366,-42.59443523134633,289245,-45.658671533755424,-48.79639165996582,0,,,129651,-54.30060368395178,-54.66950762830914,159594,-38.63813727053055,-42.59560060559298,289261,-45.65600928818912,-48.793908700170455,0,,,129636,-54.30106394968971,-54.67041081999068,159625,-38.635114653274215,-42.59933552524315
0.0071052631578947,0.0078947368421052,304283,-52.10820221788265,-54.16713939140846,4835,-72.95561610271234,-72.18128186241678,200421,-57.53109024015372,-57.113968496585315,99027,-40.11492880310946,-44.05624133915016,304263,-52.13090577500782,-54.074775702216705,3986,-72.64902210362297,-72.00369088942082,200692,-57.65032961563787,-57.22248832704169,99585,-40.186442039409194,-44.066498083555246,304390,-52.08841884751676,-54.05984763908873,3766,-73.51669207752886,-72.16776453131077,201813,-57.50920888381125,-57.10446623720682,98811,-40.20022040221286,-44.14208905013645,304320,-52.05291237901286,-53.96083383530522,4461,-73.0271117143865,-72.15203386666813,199717,-57.4874842643123,-57.1026137931737,100142,-40.28020665662415,-44.15505784553263,304146,-51.92756779110942,-54.02227811694366,3591,-73.44089359927347,-72.06094345604836,200176,-57.44441789692646,-57.045435509037276,100379,-40.15622777218959,-44.07817588127553,304293,-52.32878874738988,-54.24225710466007,5883,-73.13545921238027,-72.45541557891201,200532,-57.69118616755929,-57.30525222071161,97878,-40.09173934091501,-43.986362082198774
0.0097368421052631,0.0171052631578947,299776,-54.87890675414791,-55.72722467324253,42995,-78.62268616334825,-76.1617640212629,158071,-59.04392648435532,-58.62005312317724,98710,-37.867128520208276,-42.02476039479223,299849,-54.67064525117646,-55.53397496875829,41872,-78.18469677735455,-76.20633985277595,159521,-58.866290079971314,-58.40039642783507,98456,-37.8725443305793,-42.01860373842738,299930,-54.81704637084077,-55.600047375667074,41746,-78.84161786781692,-76.59637998512483,160426,-58.90163407587405,-58.440116245886955,97758,-37.85471255795137,-41.9975279612826,299805,-54.70204554524087,-55.60415490006101,40223,-78.94488523732025,-76.35599511698359,160693,-58.94269920494738,-58.52772967957813,98889,-37.95030268735247,-42.110649614952735,299747,-54.56904162538127,-55.45556328390476,39697,-78.55809176744405,-76.23201755631399,161095,-58.8700417027792,-58.42926369275959,98955,-37.943677258164975,-42.0828075307916,300078,-55.11818613317386,-55.7342018387035,43333,-79.66342800603252,-77.20342765983493,159289,-58.95999321781509,-58.50912281207577,97456,-37.92502640178737,-42.15236359215929
0.0123684210526315,0.0118421052631578,293939,-48.93561112548871,-51.33023913241401,5392,-73.73554789049908,-72.74294463847365,156884,-57.02997570558425,-56.31989996763092,131663,-38.27507967913974,-42.38698579488939,293830,-48.79160976446599,-51.25859442896758,3859,-73.38426586818167,-72.545730306524,157499,-57.02519976498121,-56.2910180089888,132472,-38.28610481704022,-42.390541558819955,294013,-48.947487156493,-51.35240566198617,4413,-74.64627096663705,-72.7080871232949,158049,-57.08282157474193,-56.41010807720725,131551,-38.31138250944361,-42.390139134631,293929,-49.10384545363763,-51.55221170493746,5362,-74.28245779416888,-73.07050478098557,159471,-57.13870186651888,-56.46552403434156,129096,-38.13267433765794,-42.18613173205611,293663,-48.786218889297324,-51.14753643722427,4606,-74.139393565466,-72.85055571775254,155968,-57.035770220790035,-56.354981461097424,133089,-38.24107432717206,-42.31167932741284,294007,-49.124700979655834,-51.52880797515438,6257,-74.15097107832038,-73.10572352287487,158229,-57.105467892276444,-56.360132706765796,129521,-38.166029105408484,-42.21334786155168
0.0031578947368421,0.0039473684210526,315738,-55.92987327873128,-56.89057794953274,1451,-71.72093494699392,-71.51849464710415,265241,-58.13720265540471,-58.05172707261263,49046,-43.52545535109428,-46.6645772997734,315796,-55.76670376777353,-56.706292121538716,1200,-71.21212916440022,-70.96763446745106,264130,-57.997740796485196,-57.935062810051605,50466,-43.722588504634814,-46.70479746611743,315969,-55.78217717498628,-56.63050886082302,1931,-72.49057305424039,-71.56304254702425,265356,-57.87511748330524,-57.67058802160588,48682,-43.71122321054102,-46.68562301738231,315955,-55.96750809299957,-56.81030845234326,1970,-71.8650323015281,-71.68276092249681,266894,-58.03516999483522,-57.88584916951817,47091,-43.58372608965875,-46.65010811014898,315938,-55.76041955184709,-56.59828840468641,1725,-71.80603274277584,-71.34513224609914,266518,-57.83616148126079,-57.62583408425851,47695,-43.58091917868788,-46.63028839409731,315871,-56.04641312314039,-56.927398605707,2178,-71.58309148971627,-71.09488710063302,267929,-58.07997158612853,-57.94715778433689,45764,-43.401360878748434,-46.54949786383792
