ou_mean,ou_std,CT5B_r,CT5B_cv,CT5A_r,CT5A_cv,CT6_r,CT6_cv
0.0142105263157894,0.0094736842105263,1.304936305732484,0.41198719878719064,1.107590529247911,0.42752752406468403,1.2268334985133795,0.4113698488484977
0.0031578947368421,0.0157894736842105,0.7356687898089171,0.7490650010865761,0.7113509749303621,0.7454718530944824,0.7191526263627354,0.7461668249072209
0.0142105263157894,0.0157894736842105,1.1985138004246285,1.589857097988306,1.2889972144846797,1.5265326458233348,1.2156838453914767,1.65376735047784
-0.0152631578947368,0.0268421052631578,0.13428874734607218,1.1304295480749365,0.12813370473537605,0.6152873049765925,0.13800792864222003,0.8338341646200103
-0.0263157894736842,0.0,0.0,,0.0,,0.0,
-0.0042105263157894,0.0284210526315789,2.4097664543524417,0.8623919927830184,2.3791782729805013,0.8451313788437312,2.3888751238850348,0.8467912762713109
0.0142105263157894,0.0268421052631578,16.169585987261147,0.6996885240486719,16.254526462395543,0.6921152403779585,16.202552031714568,0.6928457043788264
-0.0226315789473684,0.0063157894736842,0.0,,0.0,,0.0,
-0.0189473684210526,0.0031578947368421,0.0,,0.0,,0.0,
0.0068421052631578,0.0236842105263157,7.390127388535032,0.7384194728155606,7.35341225626741,0.7361177887684826,7.369549058473736,0.7376014525398219
-0.011578947368421,0.0047368421052631,0.0,,0.0,,0.0,
-0.0078947368421052,0.0078947368421052,0.0,,0.0,,0.0,
-0.0042105263157894,0.0047368421052631,0.0,,0.0,,0.0,
0.0105263157894736,0.0189473684210526,7.340498938428874,0.8991228707445225,7.2924791086350975,0.891065145129322,7.332135777998018,0.9015767784081555
-0.0189473684210526,0.0268421052631578,0.04936305732484077,,0.04073816155988858,,0.04360753221010902,
0.021578947368421,0.03,22.916666666666668,0.8223708309133526,22.928272980501394,0.8075169406997005,22.918359762140735,0.8124895544404995
-0.0152631578947368,0.0252631578947368,0.07192144373673036,,0.05988857938718663,,0.06962338949454906,0.8573755216047767
0.0252631578947368,0.0094736842105263,0.0,,0.0,,0.0,
-0.0263157894736842,0.0047368421052631,0.0,,0.0,,0.0,
