ou_mean,ou_std,TI_r,TI_cv,TIM_r,TIM_cv
-0.0289473684210526,0.0147368421052631,0.5490196078431373,,0.5490196078431373,
0.0189473684210526,0.031578947368421,67.74509803921569,1.2327153140967726,67.84313725490196,1.246400061850348
0.0078947368421052,0.0273684210526315,54.64705882352941,1.2788141425787536,54.529411764705884,1.3053851372851604
-0.0142105263157894,0.0273684210526315,28.980392156862745,1.3778579576650494,28.84313725490196,1.4433847250028051
0.0263157894736842,0.04,77.66666666666667,1.2567872121630028,77.68627450980392,1.268219605367694
0.03,0.0189473684210526,72.88235294117646,1.0023328692335278,72.82352941176471,1.0026730989753154
-0.0178947368421052,0.0021052631578947,0.0,,0.0,
0.0226315789473684,0.0021052631578947,61.72549019607843,0.3601457704108324,61.64705882352941,0.3491765398730819
-0.04,0.0210526315789473,1.3725490196078431,1.7188297161453503,1.3333333333333333,1.3373754846688446
-0.0178947368421052,0.0189473684210526,11.431372549019608,1.3579726713595648,11.901960784313726,1.357524078186894
-0.0142105263157894,0.0252631578947368,26.07843137254902,1.3586050404796965,26.313725490196077,1.4280501783176847
-0.0068421052631578,0.0294736842105263,39.86274509803921,1.3811709318021304,39.94117647058823,1.420127901488385
-0.0105263157894736,0.031578947368421,38.01960784313726,1.4028681640900311,38.19607843137255,1.4590572793485304
-0.0142105263157894,0.0,0.0,,0.0,
0.0042105263157894,0.0378947368421052,58.05882352941177,1.3603623819272275,58.23529411764706,1.3955610939319747
-0.0289473684210526,0.0336842105263157,21.333333333333332,1.5046133506893176,21.568627450980394,1.4731876128329577
0.0005263157894736,0.0147368421052631,32.549019607843135,1.2244843127639542,32.6078431372549,1.2528988694726282
-0.0252631578947368,0.0,0.0,,0.0,
-0.0326315789473684,0.0231578947368421,5.549019607843137,1.4432768166585395,5.647058823529412,1.3617987060770305
0.0078947368421052,0.0147368421052631,44.568627450980394,1.1525786390854982,44.529411764705884,1.1770540489044812
0.0263157894736842,0.031578947368421,74.17647058823529,1.203043063093383,74.37254901960785,1.2036213622451035
-0.0326315789473684,0.0189473684210526,2.1176470588235294,1.4815071557207302,1.9607843137254901,1.2448666531185708
0.011578947368421,0.0,45.0,0.2844410174232388,45.0,0.2844410174232388
0.0078947368421052,0.0,38.0,0.35792676596214074,38.0,0.35792676596214074
0.0152631578947368,0.0147368421052631,55.11764705882353,1.0578028549388265,55.03921568627451,1.0723463271189089
0.0263157894736842,0.0252631578947368,71.6470588235294,1.124743508749766,71.76470588235294,1.1343827548918366
-0.0326315789473684,0.0063157894736842,0.0,,0.0,
0.0005263157894736,0.0105263157894736,26.41176470588235,1.152501263596969,26.07843137254902,1.1839939579636045
0.0152631578947368,0.04,68.80392156862744,1.30592271774557,68.80392156862744,1.3300780023881724
0.03,0.0294736842105263,76.49019607843137,1.1517665412847868,76.58823529411765,1.1486744354400438
0.0189473684210526,0.0378947368421052,70.68627450980392,1.2805136340157937,70.96078431372548,1.2888627806360815
-0.0031578947368421,0.0378947368421052,51.09803921568628,1.4010807910943757,51.294117647058826,1.4279768174441683
-0.0363157894736842,0.0063157894736842,0.0,,0.0,
-0.0105263157894736,0.0273684210526315,33.411764705882355,1.369222142617545,33.19607843137255,1.4440295096109392
-0.0178947368421052,0.0378947368421052,37.07843137254902,1.436536220688602,37.1764705882353,1.5283216901255459
-0.0031578947368421,0.0357894736842105,49.68627450980392,1.3927096222743252,49.549019607843135,1.4125217631971572
-0.0105263157894736,0.0252631578947368,30.725490196078432,1.348057384311547,30.686274509803923,1.4331867284787934
0.0078947368421052,0.0231578947368421,51.568627450980394,1.2418284700714206,51.549019607843135,1.2811812323002492
-0.0068421052631578,0.0231578947368421,32.8235294117647,1.342582687648625,32.470588235294116,1.3972151526031582
-0.0289473684210526,0.0273684210526315,13.313725490196079,1.4590845036306133,13.843137254901961,1.4307961812014054
-0.0031578947368421,0.0063157894736842,7.784313725490196,1.1360107700356867,7.764705882352941,1.109404304730751
-0.0252631578947368,0.0021052631578947,0.0,,0.0,
-0.0068421052631578,0.04,49.470588235294116,1.425300616569513,49.470588235294116,1.4379251256811134
-0.0252631578947368,0.0231578947368421,10.666666666666666,1.3875095513609328,10.764705882352942,1.3832788108886565
0.03,0.0084210526315789,70.49019607843137,0.7074078056205279,70.43137254901961,0.6958185034161
0.0226315789473684,0.0189473684210526,65.50980392156863,1.0712817998065782,65.62745098039215,1.0682805198071705
-0.0289473684210526,0.0294736842105263,16.274509803921568,1.4839775399546522,16.333333333333332,1.4330594459158228
-0.0252631578947368,0.0336842105263157,25.058823529411764,1.4602987504298117,25.529411764705884,1.4834605717246305
0.0263157894736842,0.0189473684210526,69.31372549019608,1.0329050353602287,69.31372549019608,1.0235927489136476
-0.0178947368421052,0.0,0.0,,0.0,
0.0226315789473684,0.0147368421052631,64.01960784313725,0.9904941041322367,63.88235294117647,0.9891387616551139
-0.021578947368421,0.0273684210526315,20.49019607843137,1.462344313427126,20.529411764705884,1.4030795786982686
0.0152631578947368,0.0231578947368421,59.96078431372549,1.1918231585706465,59.92156862745098,1.1981465215413767
0.0078947368421052,0.0063157894736842,37.84313725490196,0.920200437820012,37.86274509803921,0.9338784145682748
0.0152631578947368,0.0084210526315789,52.411764705882355,0.883444361095662,52.411764705882355,0.8744638508288521
-0.0363157894736842,0.0147368421052631,0.0784313725490196,,0.13725490196078433,
-0.0142105263157894,0.0189473684210526,16.11764705882353,1.3720317230602916,16.313725490196077,1.3606389970045796
0.0189473684210526,0.0231578947368421,63.705882352941174,1.1508219401073483,63.76470588235294,1.1692213673599496
-0.0252631578947368,0.0273684210526315,16.745098039215687,1.4488773652356493,16.980392156862745,1.4352326293467665
-0.021578947368421,0.0378947368421052,33.84313725490196,1.4354735496980244,33.6078431372549,1.5227054695582534
-0.04,0.0336842105263157,12.549019607843137,1.4528729471915585,12.803921568627452,1.4523666678802323
-0.0363157894736842,0.0126315789473684,0.0392156862745098,,0.0196078431372549,
0.0042105263157894,0.0042105263157894,26.019607843137255,0.8891949745980867,26.137254901960784,0.906391195223564
0.0078947368421052,0.0105263157894736,40.98039215686274,1.065866099908981,41.0,1.0832425037469546
0.0078947368421052,0.0021052631578947,36.96078431372549,0.5715191725169531,36.94117647058823,0.5704414450167791
-0.0068421052631578,0.0021052631578947,0.0,,0.0,
0.03,0.0147368421052631,71.6470588235294,0.9194064184724345,71.70588235294117,0.9130481422556882
-0.0142105263157894,0.0378947368421052,40.6078431372549,1.4328779287769409,40.568627450980394,1.4712394648166591
-0.0142105263157894,0.0021052631578947,0.0,,0.0,
0.0042105263157894,0.0168421052631578,41.01960784313726,1.2247633767993378,41.13725490196079,1.2321121809077114
0.0152631578947368,0.0252631578947368,61.09803921568628,1.2050025107843054,60.98039215686274,1.2223718052015458
0.0263157894736842,0.0147368421052631,68.05882352941177,0.9422180093313384,67.90196078431373,0.9436060095648338
-0.0326315789473684,0.0042105263157894,0.0,,0.0,
-0.021578947368421,0.0147368421052631,2.843137254901961,1.3595988894435527,2.7058823529411766,1.2407091669083106
0.0042105263157894,0.0336842105263157,55.03921568627451,1.344282905286986,55.333333333333336,1.3709429739278494
0.0005263157894736,0.0042105263157894,12.549019607843137,0.9839070986937971,12.450980392156863,0.9911311745807138
-0.0142105263157894,0.031578947368421,34.15686274509804,1.4074003709014555,34.01960784313726,1.4927000748195183
0.0263157894736842,0.0042105263157894,65.94117647058823,0.5033516403493126,66.13725490196079,0.49686318664859563
-0.0363157894736842,0.04,22.235294117647058,1.5238588568084344,22.745098039215687,1.489843861087322
-0.0178947368421052,0.0168421052631578,8.313725490196079,1.3360836898754243,8.392156862745098,1.3263026464764125
-0.0289473684210526,0.0252631578947368,10.490196078431373,1.3779549453884117,10.647058823529411,1.381041441250856
-0.021578947368421,0.0231578947368421,14.509803921568627,1.4109324986383023,14.549019607843137,1.393339772534286
0.0226315789473684,0.0231578947368421,67.49019607843137,1.1198203766850583,67.3529411764706,1.1208876674552315
0.0226315789473684,0.0168421052631578,64.80392156862744,1.0337884071421675,64.6470588235294,1.0347747738236879
-0.021578947368421,0.0210526315789473,11.156862745098039,1.3743316939595513,11.294117647058824,1.3427305891885446
-0.0142105263157894,0.0042105263157894,0.0,,0.0,
-0.0326315789473684,0.0168421052631578,0.8627450980392157,0.4985253370644825,0.7254901960784313,1.4037069812850258
0.0263157894736842,0.0273684210526315,72.62745098039215,1.1498584213804837,72.52941176470588,1.149713049779139
-0.04,0.0,0.0,,0.0,
-0.0252631578947368,0.0084210526315789,0.0392156862745098,,0.0,
0.03,0.0252631578947368,74.88235294117646,1.097825357516179,74.94117647058823,1.108054629542194
-0.0105263157894736,0.0147368421052631,13.647058823529411,1.3055325665356243,14.0,1.2947727403582308
-0.0031578947368421,0.0294736842105263,43.96078431372549,1.3610773088174735,44.07843137254902,1.3880346571108013
0.0263157894736842,0.0021052631578947,65.62745098039215,0.3258926185167127,65.6470588235294,0.3200116154080137
-0.0105263157894736,0.04,45.94117647058823,1.4381543807403157,46.09803921568628,1.4634134383946398
-0.021578947368421,0.0105263157894736,0.19607843137254902,,0.2549019607843137,
-0.0142105263157894,0.0105263157894736,2.2745098039215685,1.6325107048133976,2.2941176470588234,1.2836950815586403
0.0042105263157894,0.0189473684210526,43.19607843137255,1.2420546799879972,43.13725490196079,1.2558851625201755
-0.0031578947368421,0.0084210526315789,13.352941176470589,1.1994313355204487,13.627450980392156,1.1717971186391738
-0.04,0.0084210526315789,0.0,,0.0,
0.0005263157894736,0.0336842105263157,51.549019607843135,1.3695079543271682,51.72549019607843,1.3823350598618804
-0.0252631578947368,0.0042105263157894,0.0,,0.0,
