ou_mean,ou_std,ITP4_V_num_-200_0,ITP4_V_mean_-200_0,ITP4_V_median_-200_0,ITP4_V_num_-200_-70,ITP4_V_mean_-200_-70,ITP4_V_median_-200_-70,ITP4_V_num_-70_-50,ITP4_V_mean_-70_-50,ITP4_V_median_-70_-50,ITP4_V_num_-50_0,ITP4_V_mean_-50_0,ITP4_V_median_-50_0
0.0036842105263157,0.0,319996,-78.72630961773373,-78.72631021319074,319996,-78.72630961773373,-78.72631021319074,0,,,0,,
-0.005,0.0052631578947368,319996,-94.02312911651026,-94.001196927471,319996,-94.02312911651026,-94.001196927471,0,,,0,,
-0.005,0.0084210526315789,319996,-93.8221412850148,-93.79092743392303,319987,-93.82281705337725,-93.79144126614601,9,-69.7957978408642,-69.79021054037963,0,,
0.0080263157894736,0.0,319996,-69.86004463779685,-69.86004601714527,0,,,319996,-69.86004463779685,-69.86004601714527,0,,
0.0123684210526315,0.02,315508,-70.39715684718679,-71.31961871726907,171985,-79.88213325928979,-78.58835086352603,123752,-62.65419301168836,-63.484619529903,19771,-36.35404280819357,-41.230869981421506
0.0051315789473684,0.0021052631578947,319996,-75.71900536817951,-75.71300222451033,319978,-75.71933909810404,-75.71310015657383,18,-69.78643682411793,-69.75929561857089,0,,
0.0022368421052631,0.0084210526315789,319996,-81.26781015563888,-81.23885207359913,311689,-81.62705947257504,-81.43052724946776,8307,-67.78832774965346,-68.33718603601602,0,,
0.0167105263157894,0.0189473684210526,313793,-66.24656090006694,-67.9108605218339,132523,-77.58718706126126,-76.255369604658,150608,-62.325401738243755,-63.15526458437297,30662,-36.49195057731933,-40.742690365122
0.0094736842105263,0.011578947368421,318112,-70.41104150729984,-70.99380220697515,173649,-76.8272839197282,-76.05830797705897,137776,-63.97117874065968,-64.90627989156616,6687,-36.477207779296045,-41.93777659774503
-0.0006578947368421,0.0052631578947368,319996,-86.8452877801591,-86.827676337592,319996,-86.8452877801591,-86.827676337592,0,,,0,,
0.0196052631578947,0.0031578947368421,314669,-60.48080398651337,-62.52115224733872,1266,-70.48960307999087,-70.37505844665556,293708,-62.024448797257364,-62.92022483711229,19695,-36.81733763838727,-42.22069834291065
0.0109210526315789,0.0042105263157894,319094,-65.2976708678356,-64.8964643005018,54276,-73.96562276482315,-73.78535197460273,261693,-63.84663358759442,-64.09383055187152,3125,-36.26232424935787,-41.65839985031347
0.0167105263157894,0.02,313784,-66.32734229058899,-68.09847871077801,135537,-78.08851345742359,-76.74013569017252,144708,-62.32124167944555,-63.14023634500006,33539,-36.08317731244648,-39.54133291557369
0.0152631578947368,0.0094736842105263,315892,-64.9143108143584,-66.10014427323462,92740,-73.98451195589628,-73.30913686944216,207542,-62.96642345599583,-63.75002167320266,15610,-36.925712753055365,-42.522414333827314
0.0036842105263157,0.0063157894736842,319996,-78.50431036553611,-78.4828025091368,311823,-78.77013408274915,-78.6256444193504,8173,-68.36238586137536,-68.74910578917667,0,,
0.0152631578947368,0.0042105263157894,316417,-63.794606776873714,-65.1337722850999,63149,-71.97874563653254,-71.64552436843631,240239,-63.10660570218146,-63.70916101429046,13029,-36.81360327195378,-42.317752396886995
0.0123684210526315,0.0105263157894736,317070,-67.37214760339918,-68.21752263884365,129747,-75.2082102314701,-74.38864471908545,176442,-63.495188673242424,-64.40174199143289,10881,-36.80076351649536,-42.34371183953115
0.0181578947368421,0.0073684210526315,314844,-62.07890460511096,-63.706616493356975,42533,-72.3759499561894,-71.90150354114925,251143,-62.41537194715124,-63.15482682167191,21168,-37.397042946029266,-43.021007294629975
0.0051315789473684,0.0136842105263157,319259,-76.6291685227788,-76.79901646480602,245843,-80.41705500835664,-79.49222738728037,71001,-64.90292303235071,-65.94907736256982,2415,-35.78021564160855,-40.99311410966648
0.0152631578947368,0.0021052631578947,316527,-63.51870858868422,-64.86196514509068,59128,-71.29611089231491,-71.16899706843544,244748,-63.02784204826057,-63.43767998737273,12651,-36.665207729190065,-42.220766494298196
0.0080263157894736,0.0042105263157894,319996,-69.6911609531246,-69.70006943511471,146987,-72.20987683118155,-71.87955956915653,173009,-67.55128100024372,-67.93905770239034,0,,
0.0196052631578947,0.0084210526315789,314113,-56.22506453280599,-61.33333396018554,34368,-72.5111499633075,-71.96224548916749,200638,-62.217754846966,-62.87097524246077,79107,-33.95040384123742,-33.07769255965904
0.0210526315789473,0.0126315789473684,313738,-52.50343310365367,-58.17225764958684,40944,-73.69095579354268,-72.99138430547734,150522,-62.09206920931358,-62.852245703998044,122272,-33.60456326500741,-32.96480101604374
0.0051315789473684,0.0189473684210526,318298,-78.04124202207394,-78.25979576409244,240403,-83.40463568707537,-82.18073284888875,71479,-63.774933997431646,-64.81462871291203,6416,-36.01591534596296,-41.05525395743091
0.0007894736842105,0.011578947368421,319967,-83.8699878473954,-83.84890279002883,307163,-84.5883828568573,-84.24455584883447,12715,-66.85612398268374,-67.6254250004044,89,-35.18361423473797,-40.65529538490155
-0.0021052631578947,0.0073684210526315,319996,-89.24170116452241,-89.21552627183615,319969,-89.24343072647008,-89.2161164790447,27,-68.74517498549295,-68.64390419271346,0,,
0.0181578947368421,0.0042105263157894,315226,-61.71517926492577,-63.48136393311633,17935,-71.21299722620276,-70.95524648953757,279616,-62.678537789410164,-63.47538572482816,17675,-36.8374524011217,-42.33030164077244
0.0109210526315789,0.0010526315789473,319996,-63.53998482998587,-63.55349707379148,0,,,319996,-63.53998482998587,-63.55349707379148,0,,
0.0094736842105263,0.0084210526315789,318809,-68.98454079351534,-69.22817348095387,145097,-74.99072003272454,-74.24180411780634,169658,-64.62793369664237,-65.41589805166615,4054,-36.338921101785964,-41.68247834608383
0.0022368421052631,0.0073684210526315,319996,-81.31972672781791,-81.29370569119152,315855,-81.49045762566202,-81.37792791806835,4141,-68.2972182181472,-68.89318156105648,0,,
