ou_mean,ou_std,NGF2_r,NGF2_cv,NGF3_r,NGF3_cv,NGF4_r,NGF4_cv,NGF5A_r,NGF5A_cv,NGF5B_r,NGF5B_cv,NGF6_r,NGF6_cv
0.0236842105263157,0.0142105263157894,172.22727272727272,0.5444471935701806,171.02,0.5393824543619288,170.85714285714286,0.5364270106576948,170.828125,0.5418497232071025,171.53645833333334,0.5416820663799168,170.69078947368422,0.5417324502350119
0.03,0.0142105263157894,228.97727272727272,0.483178514713436,227.60666666666665,0.4816600332418301,227.6875,0.4784510275509369,227.015625,0.47965151211994334,228.640625,0.4800665931157009,227.52631578947367,0.47990953334828035
-0.0268421052631578,0.0221052631578947,0.13636363636363635,,0.1025,,0.14285714285714285,,0.109375,,0.140625,,0.09210526315789473,
-0.001578947368421,0.0126315789473684,27.386363636363637,0.829094546869089,26.8225,0.8566417755835137,27.089285714285715,0.8576708164092061,26.828125,0.8057702324130704,27.302083333333332,0.834793931239751,26.855263157894736,0.84676504883864
-0.0110526315789473,0.0047368421052631,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
-0.0078947368421052,0.03,46.54545454545455,0.8613560480938,46.07666666666667,0.8762174146894446,45.955357142857146,0.8475325994262605,45.9375,0.8459172516372074,46.291666666666664,0.8714545189959125,45.76315789473684,0.8663638591064697
0.0047368421052631,0.0205263157894736,67.67045454545455,0.7173515876092573,66.79333333333334,0.7199472036969093,66.69642857142857,0.7176516459710156,65.84375,0.718101543661328,67.11458333333333,0.712916849552306,66.74013157894737,0.7167275000118787
-0.0236842105263157,0.001578947368421,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
0.0110526315789473,0.0284210526315789,102.77272727272727,0.6963318858310706,101.76083333333334,0.6930574270546594,101.625,0.690126404680277,101.109375,0.7118222853507905,102.74479166666667,0.6915926523975505,101.61184210526316,0.6932633118917014
-0.001578947368421,0.001578947368421,0.022727272727272728,,0.0,,0.0,,0.0,,0.0,,0.0,
-0.0047368421052631,0.0126315789473684,17.193181818181817,0.8926223845166564,16.45,0.9226967203557391,16.776785714285715,0.9433694514422531,16.875,0.8844083183370827,16.765625,0.9142915058290764,16.44078947368421,0.9337659715431009
-0.0268421052631578,0.0126315789473684,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
-0.001578947368421,0.0284210526315789,61.22727272727273,0.8054441727928328,60.520833333333336,0.8008791901156787,60.44642857142857,0.7877964899381713,60.03125,0.7828912324041419,60.989583333333336,0.7875545509939608,60.33223684210526,0.7990596653867033
-0.0205263157894736,0.0063157894736842,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
