ou_mean,ou_std,IT5B_V_num_-200_0,IT5B_V_mean_-200_0,IT5B_V_median_-200_0,IT5B_V_num_-200_-70,IT5B_V_mean_-200_-70,IT5B_V_median_-200_-70,IT5B_V_num_-70_-50,IT5B_V_mean_-70_-50,IT5B_V_median_-70_-50,IT5B_V_num_-50_0,IT5B_V_mean_-50_0,IT5B_V_median_-50_0,IT6_V_num_-200_0,IT6_V_mean_-200_0,IT6_V_median_-200_0,IT6_V_num_-200_-70,IT6_V_mean_-200_-70,IT6_V_median_-200_-70,IT6_V_num_-70_-50,IT6_V_mean_-70_-50,IT6_V_median_-70_-50,IT6_V_num_-50_0,IT6_V_mean_-50_0,IT6_V_median_-50_0
-0.0036842105263157,0.0021052631578947,319996,-87.09660814968227,-87.09389437839187,319996,-87.09660814968227,-87.09389437839187,0,,,0,,,319996,-86.71046117033002,-86.72484028137549,319996,-86.71046117033002,-86.72484028137549,0,,,0,,
0.0068421052631578,0.0147368421052631,318696,-56.734273943876936,-68.13499012127551,142430,-77.53100251492057,-76.76906385599605,64067,-65.24249705118575,-66.19682338083936,112199,-25.475756664848646,-25.391570769934155,318584,-49.70720420367799,-57.492611704828676,116022,-78.08248717594059,-77.33128988751315,45733,-65.04971496155534,-66.00002441444867,156829,-24.24114801829224,-24.209110379896927
0.0186842105263157,0.02,319996,-24.50279891725175,-24.590803815741133,0,,,0,,,319996,-24.50279891725175,-24.590803815741133,319996,-23.27937323074104,-23.401729915450396,0,,,0,,,319996,-23.27937323074104,-23.401729915450396
0.0081578947368421,0.0,319996,-66.93743505161113,-66.93743752892195,0,,,319996,-66.93743505161113,-66.93743752892195,0,,,319320,-65.59291189603744,-64.35381406046041,38467,-75.4616143773193,-75.71229817114035,279633,-64.37703032087815,-64.21765198859869,1220,-33.11851366575489,-37.80696610631926
-0.0023684210526315,0.0094736842105263,319996,-84.7493210527853,-84.72680001015758,319320,-84.78379794471597,-84.74011229570532,676,-68.46357973429384,-68.84425804265884,0,,,319996,-84.38701533574692,-84.44685889134013,319086,-84.43242177544586,-84.46583254628925,910,-68.46552168984563,-68.88984554439993,0,,
-0.0036842105263157,0.0178947368421052,319884,-86.6327097732153,-86.6165863496801,307038,-87.49652810979723,-87.11182431637081,12671,-66.4953449264603,-67.30475605560228,175,-29.12125574917098,-31.431417202105525,319814,-86.52180006001247,-86.66946199659304,305729,-87.4863226125049,-87.22617348066566,13810,-66.31300908940244,-67.31509467504254,275,-29.070483162381073,-30.602896481034442
0.0107894736842105,0.0126315789473684,319830,-26.757695672461278,-25.221116427228058,6206,-76.09926722480586,-75.01230921398357,5210,-64.22765829258545,-65.2680169402544,308414,-25.131854114345558,-25.163118330242376,317075,-56.09458575312072,-67.05082263493625,126093,-76.05340859012043,-75.47024997923842,87571,-64.9187652464325,-65.84281091951945,103411,-24.28549319628821,-24.023069288591966
0.001578947368421,0.0010526315789473,319996,-78.45915195961753,-78.4574718145671,319996,-78.45915195961753,-78.4574718145671,0,,,0,,,319996,-77.73147105384284,-77.73956297595548,319996,-77.73147105384284,-77.73956297595548,0,,,0,,
0.0081578947368421,0.02,315460,-41.32682620266855,-26.93840484358921,43122,-75.03298026407109,-73.96476577825095,75406,-63.69692856640017,-64.48030977354097,196932,-25.380627950097388,-25.289346673390213,319637,-28.091572257332334,-24.284127289359215,17758,-80.09637048204283,-79.04896005156027,7718,-64.1691642672639,-64.98794944008291,294161,-24.005551126023093,-24.088093431284086
0.0160526315789473,0.0189473684210526,319677,-26.88278913192493,-24.888591831451905,7651,-77.13998455390863,-76.14266945593481,7463,-64.10509927742335,-65.11658035909923,304563,-24.70817204846616,-24.773708226966143,319942,-23.852428907581814,-23.605525777666433,1275,-76.83381845400861,-76.12761428981662,1252,-64.27534484777428,-65.23490644769939,317415,-23.48016936588147,-23.587386457167423
0.0186842105263157,0.011578947368421,319646,-26.795820905349906,-24.735836515809552,5302,-73.84454423346402,-73.23566578282174,10874,-64.08979969494791,-64.67252173980428,303470,-24.637495349467116,-24.657538804764442,319342,-26.981807723985913,-23.580847851114616,10664,-73.93666140686753,-73.21565753501817,14598,-64.0999760676043,-64.77623034101569,294080,-23.436590160212823,-23.457689032636942
0.0121052631578947,0.0105263157894736,318550,-41.47489889261068,-25.90506664586632,58677,-75.03307362357151,-74.39189937916713,57341,-64.7652161013894,-65.57541494140914,202532,-25.158548401048012,-25.088835626105638,316281,-61.81096158073047,-68.54913199585724,135532,-75.04591273532384,-74.49071748067978,122117,-64.99858273685976,-65.8432568801117,58632,-24.578355962511875,-23.949654003808707
0.0134210526315789,0.0157894736842105,319463,-29.175743996721597,-25.176574112721486,15834,-76.0402797659998,-74.69256607691871,13768,-64.2459568271088,-65.16231034365248,289861,-24.94992627850659,-24.98019814735324,319219,-30.031878024471016,-24.059703064087902,24061,-75.91713205312463,-74.93256030527724,18358,-64.72942857090119,-65.82555458236368,276800,-23.742056022611184,-23.77993176350016
0.0042105263157894,0.0094736842105263,319731,-74.18012941044823,-74.25787977494006,254084,-76.1213701178058,-75.5975844493594,65156,-66.92735487278706,-67.69157480260668,491,-32.069281931059486,-36.0468851816401,319487,-73.77123828298862,-73.86613047052563,244303,-76.07778763288917,-75.50943044003189,74385,-66.6570271880656,-67.41171934755926,799,-30.834650632279548,-34.07931099292866
0.0055263157894736,0.0094736842105263,319393,-72.58577017849143,-72.63857863636426,219672,-75.47931995910885,-74.85889980997067,98572,-66.60416981952157,-67.31345988194943,1149,-32.53915849579466,-37.1499576555339,318796,-72.7689225525422,-72.86547859859465,219600,-76.03700901779024,-75.33147240663914,97256,-66.22499033451608,-67.03312343535428,1940,-30.89515143289614,-34.59848321251781
0.0173684210526315,0.0042105263157894,314097,-65.66748837621657,-67.60852328702558,103365,-72.08098798774151,-71.88811674289661,198019,-64.35732064397307,-65.06450870777464,12713,-33.92885208469234,-38.67947492197826,313397,-66.10240902849642,-68.04402152944293,110802,-72.11114232803334,-71.91293437845965,191327,-64.64276016842362,-65.46378921008959,11268,-31.80089770402569,-35.88779290681002
0.0028947368421052,0.0189473684210526,318052,-56.614551203349706,-67.22184640117634,140458,-80.78718655116216,-79.59256292815368,53488,-64.87572242625974,-65.86934677491725,124106,-25.69651708691649,-25.619420892647412,318344,-76.86337248783934,-78.4526241050232,252843,-81.94215072754803,-81.14532979601641,52325,-65.28509379232167,-66.18393497558904,13176,-25.38340180480165,-24.52639452012839
0.0173684210526315,0.0094736842105263,318424,-35.41308021826432,-25.17008603534636,28955,-73.41470028122099,-72.9197127076055,49652,-64.39411773973411,-65.22191225943054,239817,-24.82457571717003,-24.765136214198925,315855,-49.63744685768722,-61.91920273722162,72691,-73.5251946355798,-73.08678819536598,111082,-64.56635684260205,-65.40720411918247,132082,-23.935553695355505,-23.591108151951488
0.0055263157894736,0.0031578947368421,319996,-71.66433584669853,-71.66510262246132,267481,-72.17396398593924,-72.03084452303625,52515,-69.06858521712145,-69.27868555951,0,,,319996,-70.63653141684111,-70.67799292014213,207419,-71.66536746809841,-71.48054940088124,112577,-68.74093866773833,-68.97324141769248,0,,
0.0002631578947368,0.0094736842105263,319996,-80.43757904020539,-80.41427789284697,313175,-80.70635337497036,-80.554802074426,6821,-68.09724737475878,-68.62866367764816,0,,,319985,-79.9338287186806,-79.9974984527372,311083,-80.27775065627966,-80.18209568205978,8883,-67.99662946580564,-68.53608260618789,19,-29.92713656892131,-33.94131085441914
0.0042105263157894,0.011578947368421,319438,-72.72592058309269,-74.48265744028842,238197,-77.25486834719808,-76.60099223713432,67103,-66.49025749143534,-67.32171347413865,14138,-26.018460537320216,-25.6552363463651,318953,-74.81480027089059,-75.00113527709784,247029,-77.60369535734563,-76.92719954729822,70271,-66.05547496351576,-66.92151548025836,1653,-30.403780526561444,-33.52034237498508
0.001578947368421,0.0168421052631578,319448,-69.32033867626477,-76.78722352878339,223728,-81.71973145005614,-80.95845800337565,34853,-65.89821456770976,-66.82242252247,60867,-25.703599639688015,-25.700785978739773,318972,-79.39333085666968,-79.58242079645916,273579,-81.87667813116627,-81.16832947890354,43807,-65.68765712571837,-66.65413750706263,1586,-29.590547201108357,-31.968999571656596
0.0055263157894736,0.0021052631578947,319996,-71.6986868462441,-71.69800726933786,298050,-71.86192374002202,-71.79895371993119,21946,-69.48175637187501,-69.60166519302291,0,,,319996,-70.6727271845512,-70.69534015812982,229823,-71.23367258014805,-71.12091010551966,90173,-69.24305140962677,-69.39414059025526,0,,
0.0160526315789473,0.011578947368421,319664,-27.258176813799388,-24.919552455034076,7304,-73.94842965364973,-73.33754743852174,10705,-64.51176720272262,-65.63507198749843,301655,-24.805622432616616,-24.833861387804,318290,-34.93758317250933,-24.140633975486768,32399,-74.0587557269272,-73.43093232754822,47518,-64.67353721748127,-65.57972143088213,238373,-23.69268574746722,-23.65252412818913
0.02,0.0031578947368421,313121,-64.4354394864881,-66.66629164513171,64207,-71.19286269444099,-71.05117429718918,233679,-64.56001090284825,-65.44278887404161,15235,-34.045968143091265,-38.953833980830154,312301,-64.98345225708141,-67.21647883876278,75890,-71.26257655880393,-71.1198478738286,223155,-64.82007417864976,-65.77298827675995,13256,-31.786099498684592,-35.929763243439325
0.0068421052631578,0.0136842105263157,319114,-46.17785006439893,-26.94388215474482,93523,-77.30897766467669,-76.58730084773379,44449,-65.25648475797544,-66.18879329473226,181142,-25.42339952252813,-25.4134061046797,318670,-50.66936802862699,-62.448088762308444,118600,-77.386230292778,-76.6645173058287,51681,-65.21140049071234,-66.16698077737348,148389,-24.2511925290863,-24.221737779648187
0.001578947368421,0.0031578947368421,319996,-78.40358607049126,-78.39763017962653,319996,-78.40358607049126,-78.39763017962653,0,,,0,,,319996,-77.70754221031751,-77.73098566729098,319996,-77.70754221031751,-77.73098566729098,0,,,0,,
0.0068421052631578,0.0042105263157894,319960,-69.29198463245345,-69.3153884341051,123918,-71.6835206482379,-71.3769686950096,195973,-67.79252203271605,-68.12696213394834,69,-33.05755063774084,-37.15025983808023,319555,-68.67788681870736,-68.48558331881961,94915,-72.81100806584543,-71.56045035189231,223883,-67.04930915556974,-67.45735794000967,757,-32.10675047012431,-36.50083044943873
0.0002631578947368,0.0136842105263157,319843,-80.54476616362014,-80.55515082399103,295936,-81.69738272591373,-81.2700724284681,23656,-66.65786883902501,-67.40108702960424,251,-30.376272664464267,-33.036046884048474,319738,-80.23288930183499,-80.35637939690818,292155,-81.57367021079203,-81.18788398279843,27176,-66.5781584098118,-67.31790370140894,407,-29.53293909368882,-32.03931106575851
-0.0010526315789473,0.0178947368421052,319618,-82.931804344552,-82.9452116849938,294071,-84.48990588236575,-83.9197037928415,24925,-65.86154140783688,-66.93546229586079,622,-30.333454459028363,-33.40380927301078,319480,-82.83183078432998,-82.9299144158614,292046,-84.52404221361569,-83.98500073272153,26646,-65.85209510547665,-66.79105892333627,788,-29.834949847208577,-32.45175496472407
-0.005,0.0157894736842105,319968,-88.62288353995304,-88.58764951219412,315772,-88.91059717217694,-88.73798052969636,4152,-67.37689788284003,-68.23632382028879,44,-28.65523294290534,-30.627700583123946,319974,-88.45990526353562,-88.56799967686544,315155,-88.79003382773638,-88.73778467537147,4787,-67.11266271796477,-67.99644736417095,32,-30.571855730800024,-34.67994773594789
0.0121052631578947,0.0031578947368421,316509,-67.52680996957953,-67.95138718075411,129414,-73.94919631027297,-74.08948188706346,179814,-64.28675512746264,-64.70201433251667,7281,-33.391459809698596,-38.024994251334604,315623,-68.26667230938104,-69.41324555000764,148816,-74.05078866067765,-74.17265156087575,159296,-64.55587395219821,-65.12310215468247,7511,-32.3654975219024,-36.78887225432725
-0.0010526315789473,0.0126315789473684,319965,-82.55352464048912,-82.52344542701876,309608,-83.06514646828745,-82.80734475446215,10313,-67.41972556790193,-68.01904076947064,44,-29.659410426827808,-31.5536212544952,319940,-82.18413534942702,-82.2756080296195,307103,-82.81548322911922,-82.63716910309246,12753,-67.32722868132986,-68.04195049451252,84,-29.58059774386381,-30.98521569778039
0.0147368421052631,0.0126315789473684,319233,-31.179523721404227,-25.174160905873613,20302,-74.50843708904041,-73.55654570695239,25111,-64.55887159602447,-65.48863707727475,273820,-24.90586802178645,-24.91516619893701,317955,-39.249995235188976,-24.555376393167467,52489,-74.74841858986392,-73.84151907205505,54798,-64.72409272252226,-65.58923174216878,210668,-23.77917699238787,-23.721843158777624
0.0028947368421052,0.0147368421052631,319356,-71.48463088378101,-75.94863786043487,234559,-79.64510421141625,-78.89767725943108,48692,-66.05681924532225,-66.97420054488323,36105,-25.789534388642824,-25.709980554491914,318914,-77.24887916140375,-77.4657153172324,262903,-79.91442112467753,-79.2300178668324,54337,-65.80412368148603,-66.7289099744807,1674,-30.113096450367074,-32.978308962850306
0.0081578947368421,0.011578947368421,318323,-59.87855264587399,-68.9701772269894,145342,-76.10280043146248,-75.42858417413314,89946,-65.36439691596698,-66.21757472271972,83035,-25.537679876911643,-25.339723531921805,318558,-47.0574083495013,-25.979881570624357,95585,-76.49067097073457,-75.81956585462332,55703,-65.14607878542247,-65.91216004638724,167270,-24.214270805753475,-24.1622434653273
-0.0036842105263157,0.0073684210526315,319996,-86.9232458931009,-86.90941806619671,319994,-86.92335186400585,-86.90946151270987,2,-69.96821901782366,-69.96821901782366,0,,,319996,-86.607546687952,-86.65409841363933,319996,-86.607546687952,-86.65409841363933,0,,,0,,
-0.0010526315789473,0.0031578947368421,319996,-82.80176304454898,-82.79652059406595,319996,-82.80176304454898,-82.79652059406595,0,,,0,,,319996,-82.27105787143574,-82.29346688004216,319996,-82.27105787143574,-82.29346688004216,0,,,0,,
0.0028947368421052,0.0178947368421052,319092,-64.91729172886049,-74.17896827742071,195428,-81.16532379833606,-80.27739514429918,42204,-65.51221214937236,-66.51905736457545,81460,-25.62894858252178,-25.59864575203487,318475,-76.55372835350055,-78.21461205407364,253363,-81.4898224077078,-80.7599903044523,52120,-65.30851526623076,-66.23454610176515,12992,-25.40509136553755,-24.540237949042094
0.0147368421052631,0.0,315269,-66.60247062365544,-68.08686943507163,125324,-72.83057660782235,-73.14356006896585,179736,-64.13143605208265,-64.63194657547206,10209,-33.65141913932424,-38.35283600063842,314484,-67.10302110236482,-68.88275318684566,137195,-72.80397697589402,-73.12663441717912,167844,-64.40131213589598,-65.02599035900377,9445,-32.303973849761114,-36.5722098270462
-0.0010526315789473,0.02,319418,-83.25583730260314,-83.18866559202411,289816,-85.16645077886531,-84.42788305457553,28679,-65.68455528039136,-66.68092923997494,923,-29.301819836316753,-31.639578970689904,319179,-83.25984875072403,-83.43665789370709,286974,-85.41950097794216,-84.7838882744816,30946,-65.43067148787952,-66.46036213495292,1259,-29.231001508694764,-31.59359860976521
0.0042105263157894,0.0063157894736842,319996,-73.83033819249641,-73.83341986189276,278550,-74.6712755239915,-74.41424294031282,41446,-68.1785721912429,-68.61124494894626,0,,,319972,-72.99841306862281,-73.07732091341313,256497,-74.25335448442895,-73.96573792954213,63437,-67.94949834296115,-68.40707850877496,38,-30.874600483680776,-33.04153964884763
-0.005,0.0126315789473684,319996,-88.7408559609032,-88.71598688407929,319163,-88.79610704176498,-88.73908244648653,833,-67.57146734014825,-68.00092498150293,0,,,319996,-88.55530462494261,-88.64187277943677,318898,-88.62683306136515,-88.67169235642601,1098,-67.7809190891798,-68.36795832864746,0,,
0.0042105263157894,0.0126315789473684,319310,-69.59874310741363,-74.03286923272614,219967,-77.78545850750423,-77.09415027930024,63150,-66.19414308092205,-67.03016544699574,36193,-25.78345466106259,-25.639648423372215,318795,-75.20373537802547,-75.43068832465556,248238,-78.11721046766853,-77.4638474542104,68673,-65.90261708543554,-66.7415365988638,1884,-30.352603320815273,-33.29877900348711
0.0186842105263157,0.0147368421052631,319975,-24.593258327763646,-24.636843336728198,0,,,92,-56.70667556393808,-57.55790781530756,319883,-24.58402234340146,-24.636295959194033,319228,-27.468343550667953,-23.619731192897838,12054,-74.71203849441515,-73.8733497428492,16706,-64.04008650319905,-64.75860294978398,290468,-23.40440867103608,-23.44390688082421
0.0147368421052631,0.0031578947368421,315241,-66.71622645550234,-68.24522207324196,126812,-72.82999881271569,-72.82666092745472,178224,-64.26218866973674,-64.86914126371812,10205,-33.601942297475595,-38.35638950304759,314456,-67.16824461001974,-68.95605460364168,137664,-72.88660847197946,-72.86767772811251,167330,-64.44742721267383,-65.0758113323256,9462,-32.087028419475914,-36.34218041737408
0.0107894736842105,0.0052631578947368,317124,-68.24243685641504,-68.47511686826246,132301,-74.49070831136923,-74.33278711417266,178893,-64.77906499197132,-65.31554380040784,5930,-33.32176589250769,-37.95550716053523,316305,-68.89760289362412,-69.60301772329326,151376,-74.71931054022507,-74.6394610733904,158615,-64.8089363394966,-65.35818932794167,6314,-32.03618838159864,-36.289198914653525
0.0107894736842105,0.0178947368421052,319367,-31.4238373851389,-25.451252856864304,25895,-77.87399547479681,-76.80168644366762,16706,-64.25686324180121,-65.03124275723263,276766,-25.095981457412623,-25.12124119750311,318965,-33.54539142768527,-24.447634160041734,41256,-77.81346920287727,-77.27764376218198,21003,-64.45737672117112,-65.48766994426735,256706,-23.90179819724885,-23.945180478731764
0.0107894736842105,0.0063157894736842,317008,-68.63663678603041,-69.14896266995328,143542,-74.51769399822349,-74.19912246207697,167359,-64.8827720242492,-65.5045926034903,6107,-33.27792355765601,-37.83053603883411,317203,-57.73080718466558,-66.65423744790397,116963,-74.87593671550091,-74.6391891801816,115527,-64.82533711674489,-65.41934393688504,84713,-24.383439663996786,-23.997187459436265
0.0134210526315789,0.0084210526315789,317352,-50.67040049315171,-62.47237428552259,81555,-74.03657848457762,-73.53417656093471,103391,-64.68990867467623,-65.4865063965464,132406,-25.330766213083283,-25.058130696569762,317312,-47.58241304883699,-58.22432356434913,80056,-74.31017224851107,-73.84814853260143,84799,-64.7483900600565,-65.55441951582476,152457,-23.999532793660066,-23.824650197491863
0.0107894736842105,0.0042105263157894,317162,-68.04327724432466,-68.16502522170748,127517,-74.50565382799309,-74.49816784776931,183798,-64.66439123128696,-65.12946745286416,5847,-33.31942169526624,-38.0300576196714,316290,-68.72102983226094,-69.38750951554842,148228,-74.65974775601687,-74.78422931173694,161675,-64.71464591096218,-65.21496118162543,6387,-32.31079655740379,-36.71316373015325
0.0081578947368421,0.0021052631578947,319984,-66.78782414188515,-66.8158577822785,1824,-72.59031487191251,-70.5516334087497,318136,-66.7571193489256,-66.80689681852809,24,-32.811029200919336,-37.680330931092215,318707,-67.44610639621003,-66.34068587225156,74688,-75.42636649006886,-75.63801503892284,241734,-65.30673954070934,-65.50705155431925,2285,-32.928837931210396,-37.62602604677408
0.0081578947368421,0.0157894736842105,319697,-29.431732128781917,-25.479963868296164,17507,-78.32028913554674,-77.17268729662877,10118,-64.80022288191236,-65.63857086662615,292072,-25.27607750609434,-25.30178435510513,317846,-56.422516373305314,-68.00153710290624,142408,-77.9326890720107,-77.0901428836248,63476,-64.91970635432774,-65.79624375464253,111962,-24.24563220802939,-24.15038036198505
-0.005,0.0147368421052631,319987,-88.6479727977081,-88.62385636306504,317321,-88.82861421663023,-88.71320580607572,2652,-67.35084758632345,-68.29904002636525,14,-28.552284711828513,-30.808689122216926,319974,-88.50311533544017,-88.60516592537189,316953,-88.70969653537466,-88.70507781288708,2988,-67.23569999778161,-68.00003332603987,33,-30.03359915613057,-31.81061084799785
0.001578947368421,0.0073684210526315,319996,-78.2945312847795,-78.27703017097824,313797,-78.48639516418662,-78.37870541670212,6199,-68.58226966736922,-69.00877635798639,0,,,319996,-77.65456188089335,-77.70929200179768,310294,-77.94330733669706,-77.8645734345541,9702,-68.4197667393604,-68.83027217382259,0,,
0.0094736842105263,0.0,318982,-65.55221614614747,-64.04230548964631,53519,-74.88303820684659,-75.14207049304207,263369,-63.91391876825625,-63.660552790136045,2094,-33.126464594701005,-38.42967272068239,317203,-68.40804911149922,-68.02647310886927,129962,-75.05678374736995,-75.4475015559195,182270,-64.63235702302285,-64.85107661214806,4971,-33.025338634644754,-37.606353985349784
0.0107894736842105,0.0189473684210526,318660,-40.529576561030474,-26.280454933269084,63228,-77.84843059829177,-76.73087844516375,40104,-64.47673445157338,-65.34734684960199,215328,-25.111361915883116,-25.108407174208736,319199,-31.025476079962566,-24.296302520418365,30477,-78.0901077392037,-77.43661905426606,15518,-64.46665868638452,-65.41508433080531,273204,-23.875767251522458,-23.934531805366795
-0.0023684210526315,0.02,319577,-82.54282639415683,-84.33559516147339,285055,-86.51044999902189,-85.86614859161276,20613,-65.74569365111032,-66.77433709995988,13909,-26.122404404625943,-25.980592667720252,319486,-84.9239706121204,-85.01845583106592,295437,-86.58889610816362,-86.05368741547112,23281,-65.649364202399,-66.61633071370255,768,-28.741051406671346,-30.55330685455057
0.001578947368421,0.0105263157894736,319964,-78.24986779536864,-78.23885572465383,296517,-79.11500664493312,-78.78064442298214,23400,-67.38384704416882,-68.01380079528087,47,-30.090491662888887,-31.960665080143002,319906,-77.74228515173291,-77.83747429819306,289879,-78.84271581264832,-78.53609715140608,29886,-67.2929927062823,-67.92204111381042,141,-30.19487004001085,-33.162303814469496
0.0173684210526315,0.0105263157894736,319876,-25.481250811147405,-24.773853350077765,2347,-73.83917621167167,-72.92374213877008,3224,-64.73698279311533,-65.62077690942577,314305,-24.717481444370243,-24.75038677175633,317562,-38.68763410085197,-24.280447937817932,43349,-73.78256912985367,-73.1630199685587,63636,-64.4994423702585,-65.36551229428258,210577,-23.662771130992297,-23.562021209919724
0.0186842105263157,0.0189473684210526,319996,-24.519193624907544,-24.598938109290902,0,,,0,,,319996,-24.519193624907544,-24.598938109290902,319324,-26.184439662976818,-23.565726488525762,8700,-75.66647831180099,-74.5103788758137,11252,-63.8301251579921,-64.7207574681909,299372,-23.33152426195507,-23.41597752758622
-0.0023684210526315,0.0073684210526315,319996,-84.82229603784174,-84.80654794468524,319959,-84.82413198842106,-84.80702723650602,37,-68.94583897264114,-68.88544006270254,0,,,319996,-84.43162910959828,-84.47913775094129,319947,-84.43391932811322,-84.47995399659156,49,-69.47757720745001,-69.40250863117146,0,,
0.0042105263157894,0.0157894736842105,318723,-76.03244135718708,-76.19319428915611,247028,-79.38478070794777,-78.59019102017433,69563,-65.51493399120623,-66.38663946083139,2132,-30.773379330923557,-34.28215957994273,318335,-74.65204686992774,-76.29654876134758,242205,-79.71943192573845,-78.99667817093214,62920,-65.47440399256176,-66.33975708899848,13210,-25.455324114533276,-24.467385376949565
0.0055263157894736,0.0084210526315789,319567,-72.22719585572439,-72.24664175199237,218800,-74.8066187113125,-74.17579246811752,99951,-66.90544723438137,-67.5967660859291,816,-32.44334248461419,-36.574845939734956,319067,-72.13105531660496,-72.17218384587659,210321,-75.32594628481421,-74.56569861805315,107242,-66.43695153760493,-67.19472235255262,1504,-31.36936259239796,-35.27461612407152
0.0173684210526315,0.0168421052631578,319996,-24.63731164941747,-24.702888790842806,0,,,0,,,319996,-24.63731164941747,-24.702888790842806,319664,-25.278207818087782,-23.60218360098095,6003,-75.40122104091108,-74.82133402169299,6817,-64.01429797607608,-65.18558005338852,306844,-23.43703649003961,-23.51873340321125
0.0068421052631578,0.0010526315789473,319996,-69.4139798928128,-69.4147319780407,51220,-70.28854368146068,-70.22646478186564,268776,-69.24731636163989,-69.29731185433633,0,,,319996,-68.12791137810795,-68.14341249347618,163,-70.06567382306662,-70.04843829686233,319833,-68.126923814978,-68.14295386699452,0,,
0.0186842105263157,0.0021052631578947,313607,-64.9936572111377,-67.1254562851942,90333,-71.33068111174983,-71.25514179251701,209168,-64.34365474632753,-65.10258206557182,14106,-34.05060712928699,-38.860469694175464,312834,-65.49664344735862,-67.6943066494508,100354,-71.40525280651893,-71.34031900004531,200208,-64.59128034818092,-65.41401453341774,12272,-31.9494100486456,-36.23810717358779
0.0173684210526315,0.0126315789473684,319879,-25.44630545459656,-24.770443959272875,1938,-74.00816270142309,-72.93478341166067,3600,-64.83682566187701,-65.52993583101662,314341,-24.695786902799114,-24.742996590565717,319139,-28.64606566261962,-23.73814871034937,14919,-74.64824393440146,-73.90669731516688,21346,-64.45907658949038,-65.18500621821458,282874,-23.51738282544937,-23.539847548894294
-0.0010526315789473,0.0136842105263157,319925,-82.57072812110991,-82.55794461545439,305906,-83.29502020642731,-82.97688147812269,13909,-67.05941888226312,-67.7928340723726,110,-29.675324048499846,-31.547312915955764,319909,-82.2146875052952,-82.31142119572598,303163,-83.06948511956895,-82.83359466730123,16615,-67.02963864560405,-67.82686293595097,131,-29.97482237318845,-32.57316181118185
0.0028947368421052,0.0157894736842105,319463,-56.34133490570797,-69.24115414514324,155408,-80.37150368420112,-79.53471167166873,32498,-65.81287338033324,-66.72944401889264,131557,-25.614832120782594,-25.625807119438672,318793,-74.64068144659966,-77.20244652327479,247572,-80.47106192207472,-79.73867660203685,51501,-65.59986643218433,-66.53225493436086,19720,-25.055086060346685,-24.551739904152114
0.0042105263157894,0.0052631578947368,319996,-73.87228847656307,-73.86823026839988,292166,-74.37020711852122,-74.19112032695134,27830,-68.64501941632781,-68.95167659842974,0,,,319996,-72.99187902876834,-73.05776157984381,270753,-73.83158157664077,-73.62985895548492,49243,-68.3749388759728,-68.7530202502017,0,,
0.0055263157894736,0.0157894736842105,318493,-69.5429799589688,-73.61278590133047,206863,-78.53128825595851,-77.70175568111028,76359,-65.36975986873742,-66.21834044730761,35271,-25.861612649558904,-25.55735896483026,318128,-68.54257187254301,-73.80080066950845,204795,-78.85599347918188,-78.09492813157354,70319,-65.34475682341206,-66.29378909861555,43014,-24.66685648937086,-24.36975053540393
0.0002631578947368,0.0021052631578947,319996,-80.64324629685154,-80.63962746704291,319996,-80.64324629685154,-80.63962746704291,0,,,0,,,319996,-80.01458783482674,-80.0301803129343,319996,-80.01458783482674,-80.0301803129343,0,,,0,,
0.0028947368421052,0.0073684210526315,319996,-76.05999442911046,-76.04994190919138,299309,-76.60429497900466,-76.383918631639,20687,-68.18480453747391,-68.6296415202113,0,,,319972,-75.36498796969427,-75.43468100442817,289241,-76.14611162321589,-75.93477360884779,30693,-68.05861888453674,-68.50047946386847,38,-31.191294877632775,-33.65220597828875
-0.0010526315789473,0.0147368421052631,319898,-82.5845853930908,-82.5799096003521,302130,-83.53553086576412,-83.1532856190039,17617,-66.73490868164274,-67.45189356327654,151,-29.038883186519552,-31.44002202372986,319805,-82.33812251616533,-82.45914249939227,299508,-83.44473656275615,-83.12251082385376,20002,-66.54871003731763,-67.39881420491514,295,-29.38920229784308,-31.280813654199623
0.0081578947368421,0.0073684210526315,318616,-69.49154690105233,-69.45303169891595,146513,-74.40469820401466,-73.53749836691036,169343,-65.83504591910808,-66.44358917868863,2760,-33.02861535556597,-37.46857229099146,317735,-70.19363033613983,-70.19699408178518,163094,-75.21484844729072,-74.64647632137186,150900,-65.7216301856266,-66.4551949706246,3741,-31.67298775191364,-35.49126873866866
0.0134210526315789,0.0189473684210526,319752,-26.918954909974623,-25.043349038243583,8153,-76.74695418482567,-75.79196797770186,5848,-64.17958890547742,-65.00124828498856,305751,-24.87759489580113,-24.93812341019045,319953,-24.044919946709904,-23.765457477581112,1656,-75.69498528526574,-75.13073246429497,926,-64.94068862340855,-65.95173968162777,317371,-23.65609428212407,-23.74681092232521
0.0028947368421052,0.0042105263157894,319996,-76.14893739487415,-76.14082516429406,318994,-76.17078812124021,-76.15064415980683,1002,-69.19259946433705,-69.30108777612574,0,,,319996,-75.38019620323696,-75.41213599601355,316824,-75.44193663923339,-75.44203696480741,3172,-69.2134711420385,-69.42924766167242,0,,
