ou_mean,ou_std,VIP2_V_num_-200_0,VIP2_V_mean_-200_0,VIP2_V_median_-200_0,VIP2_V_num_-200_-70,VIP2_V_mean_-200_-70,VIP2_V_median_-200_-70,VIP2_V_num_-70_-50,VIP2_V_mean_-70_-50,VIP2_V_median_-70_-50,VIP2_V_num_-50_0,VIP2_V_mean_-50_0,VIP2_V_median_-50_0,VIP3_V_num_-200_0,VIP3_V_mean_-200_0,VIP3_V_median_-200_0,VIP3_V_num_-200_-70,VIP3_V_mean_-200_-70,VIP3_V_median_-200_-70,VIP3_V_num_-70_-50,VIP3_V_mean_-70_-50,VIP3_V_median_-70_-50,VIP3_V_num_-50_0,VIP3_V_mean_-50_0,VIP3_V_median_-50_0,VIP4_V_num_-200_0,VIP4_V_mean_-200_0,VIP4_V_median_-200_0,VIP4_V_num_-200_-70,VIP4_V_mean_-200_-70,VIP4_V_median_-200_-70,VIP4_V_num_-70_-50,VIP4_V_mean_-70_-50,VIP4_V_median_-70_-50,VIP4_V_num_-50_0,VIP4_V_mean_-50_0,VIP4_V_median_-50_0,VIP5A_V_num_-200_0,VIP5A_V_mean_-200_0,VIP5A_V_median_-200_0,VIP5A_V_num_-200_-70,VIP5A_V_mean_-200_-70,VIP5A_V_median_-200_-70,VIP5A_V_num_-70_-50,VIP5A_V_mean_-70_-50,VIP5A_V_median_-70_-50,VIP5A_V_num_-50_0,VIP5A_V_mean_-50_0,VIP5A_V_median_-50_0,VIP5B_V_num_-200_0,VIP5B_V_mean_-200_0,VIP5B_V_median_-200_0,VIP5B_V_num_-200_-70,VIP5B_V_mean_-200_-70,VIP5B_V_median_-200_-70,VIP5B_V_num_-70_-50,VIP5B_V_mean_-70_-50,VIP5B_V_median_-70_-50,VIP5B_V_num_-50_0,VIP5B_V_mean_-50_0,VIP5B_V_median_-50_0,VIP6_V_num_-200_0,VIP6_V_mean_-200_0,VIP6_V_median_-200_0,VIP6_V_num_-200_-70,VIP6_V_mean_-200_-70,VIP6_V_median_-200_-70,VIP6_V_num_-70_-50,VIP6_V_mean_-70_-50,VIP6_V_median_-70_-50,VIP6_V_num_-50_0,VIP6_V_mean_-50_0,VIP6_V_median_-50_0
0.01,0.0084210526315789,297599,-49.37774643691561,-51.94736370860419,999,-72.41224776746255,-71.79075602977589,172485,-56.600611715359186,-56.19120146205565,124115,-39.15458739585242,-43.14571270874248,297486,-49.336744470941404,-51.93507615507076,1192,-72.3275444139461,-71.67882749822027,171384,-56.595232294837984,-56.14115958429521,124910,-39.15826628070239,-43.18146028785634,297677,-49.37804625214759,-51.952750779079196,1318,-73.38647278475894,-72.09183762129183,171463,-56.607976222511205,-56.22577541185665,124896,-39.19910866664896,-43.249392104783325,297605,-49.45228574477799,-51.97077191730962,1863,-72.7053523586432,-71.78999148697899,171013,-56.70659349918607,-56.263770122086896,124729,-39.15875821624634,-43.17669374965821,297651,-49.32863148653488,-51.872356901895735,1187,-71.96990771256108,-71.57914511877944,170939,-56.57290120642682,-56.13924447094396,125525,-39.249337190347646,-43.32188475487599,297646,-49.54694698746134,-52.04426587621897,1876,-72.27489684405386,-71.72365841067821,171893,-56.776030933892876,-56.32822155206464,123877,-39.17160240586086,-43.18295109399507
0.0047368421052631,0.0147368421052631,308668,-61.37387023827944,-61.23976792347721,84896,-80.25816481558469,-77.9351221106709,161558,-60.04300733520799,-60.02275595834698,62214,-39.060732945379314,-43.14948587057265,308986,-61.24967599770924,-61.07933637004584,82989,-80.03939222778034,-77.92952972995373,164942,-59.9751083033166,-59.86815309417738,61055,-39.15304156041726,-43.285265283101545,308847,-61.257667789976054,-61.052108316558524,81445,-80.43572004019944,-77.91763707204001,165835,-60.0609059302763,-60.01096837529914,61567,-39.11120194762316,-43.19086702817544,309057,-61.028214865913625,-60.87510815627561,79611,-80.1461772574347,-77.44547038344675,166849,-60.01690574950576,-59.99105307775294,62597,-39.4095400222654,-43.500798979689996,308667,-60.85739444932863,-60.7226824461586,78634,-80.25920146354267,-77.92108142570763,165591,-60.02913898437182,-59.97657810324185,64442,-39.31104203850896,-43.355376409384974,308710,-61.48143604555696,-61.27294147012933,83374,-80.86875279674793,-78.21943755840736,163345,-60.0924477704927,-60.074514946210826,61991,-39.06666846601439,-43.146172749057676
0.0078947368421052,0.0126315789473684,302881,-54.27829104406482,-55.69767214864875,26372,-76.34180193249513,-74.55907647888162,183415,-58.86888607292485,-58.479679789817396,93094,-38.98361151189256,-43.0426916061833,302957,-54.154073541929215,-55.50809301381142,27104,-75.61980453522706,-74.20046081206576,182222,-58.72991729960554,-58.3112396440657,93631,-39.03486543720277,-43.10855479524988,303176,-54.21210926503699,-55.59889962395054,25489,-76.08012956562688,-74.3920758848947,185809,-58.72966720084678,-58.28628708901995,91878,-39.00937420401461,-43.16002196344073,303061,-54.06447847184746,-55.39318627050363,25036,-76.4122101827445,-74.65336153637176,183568,-58.67913590396795,-58.23490565847733,94457,-39.17303319395896,-43.28501343783288,303050,-54.01874038823755,-55.360741181955284,23758,-76.15164585517859,-74.31199406336358,186039,-58.68898683493103,-58.307469369159264,93253,-39.06285106800126,-43.20317700709391,302865,-54.4410498467451,-55.72739322069846,28595,-76.90042870399829,-75.09694829602118,182651,-58.74238639464705,-58.358648580557194,91619,-38.85618906203896,-42.864431240372646
0.0078947368421052,0.0010526315789473,301343,-48.977941129611104,-51.27106323667789,0,,,169626,-55.28467439748205,-55.49582392034141,131717,-40.85608945294159,-44.564234573199926,301303,-48.96397835391517,-51.25049987070449,0,,,169202,-55.28507170366299,-55.50833670234277,132101,-40.86758516261432,-44.57265292832024,301340,-48.9792410434878,-51.27518547464378,0,,,169704,-55.27722604950635,-55.49805990062464,131636,-40.85993289479462,-44.569025168961616,301320,-48.96983894675925,-51.23687886108094,0,,,169371,-55.28371524421779,-55.49681622239083,131949,-40.86528686696445,-44.55729895637084,301320,-48.967450668716616,-51.249246625638065,0,,,169366,-55.27239590296515,-55.468165298429184,131954,-40.87490815735858,-44.575113985450244,301311,-48.98094734424784,-51.275747235031574,0,,,169739,-55.28322157000466,-55.49806015307477,131572,-40.85048094709847,-44.56275747897905
0.0068421052631578,0.0031578947368421,304279,-50.165233538786886,-52.309426376334685,0,,,187681,-55.74385469834182,-55.81618756190449,116598,-41.185652432366275,-44.84084850251732,304323,-50.16316048749749,-52.28635817940586,0,,,187112,-55.774429454808384,-55.85421990959627,117211,-41.20550498578288,-44.866174716607254,304345,-50.098416273583695,-52.20941932326503,0,,,187029,-55.6522159234668,-55.7086132677025,117316,-41.24436742502095,-44.89992788799995,304180,-50.07034909539799,-52.14096575787859,0,,,184684,-55.739374893426124,-55.81252935012459,119496,-41.30873062713945,-44.930997984428096,304217,-50.08714310466519,-52.19270077190595,0,,,185259,-55.74434805802365,-55.800615909312455,118958,-41.27690644589291,-44.92385978134942,304275,-50.16038571858423,-52.23194027932228,0,,,186430,-55.78848059094405,-55.848925283708915,117845,-41.25677735968876,-44.925241612820145
-0.01,0.0052631578947368,319996,-122.6355326587657,-122.624667678121,319996,-122.6355326587657,-122.624667678121,0,,,0,,,319996,-122.85794830872646,-122.80782280781688,319996,-122.85794830872646,-122.80782280781688,0,,,0,,,319996,-122.91718286713768,-122.75819931202952,319996,-122.91718286713768,-122.75819931202952,0,,,0,,,319996,-122.99959041303784,-123.08869864799286,319996,-122.99959041303784,-123.08869864799286,0,,,0,,,319996,-122.79477075238667,-122.82248214324366,319996,-122.79477075238667,-122.82248214324366,0,,,0,,,319996,-122.82928798529247,-122.8207012061329,319996,-122.82928798529247,-122.8207012061329,0,,,0,,
-0.0068421052631578,0.0126315789473684,319954,-105.26486680611089,-105.19625366745184,308985,-106.75260606798503,-106.00219013343633,10557,-64.14382715654259,-65.16421784876961,412,-43.19132251074289,-46.97839757916306,319970,-105.7511458387556,-105.62976873224726,312784,-106.71281016510558,-106.1411564501194,7036,-64.4023556077042,-65.4479030117837,150,-39.996968589529814,-42.98805676026795,319957,-105.90623551184191,-105.51931564353632,313764,-106.77510922826279,-105.95891523771644,5794,-63.16763497227404,-64.1667627556815,399,-43.26502941455698,-46.88323038690957,319996,-106.09031214656623,-106.30442459175788,312913,-107.0417232403536,-106.7866860840798,6981,-64.29976129675732,-65.68808448263636,102,-47.57007579597173,-48.20613888015466,319929,-105.68396126845039,-105.70624304113367,312057,-106.75226196174665,-106.23390278213354,7541,-64.45319680674368,-65.67506762543846,331,-37.860654192222405,-42.23115883617598,319944,-105.72153802082325,-105.67051688842065,311019,-106.94556520261678,-106.3089305100898,8600,-63.937998701794704,-65.39636510226566,325,-40.006855218997906,-43.134822142120726
-0.0026315789473684,0.0136842105263157,318680,-84.38862111673657,-83.72195028542492,244400,-91.8792947452748,-89.64690886999313,65513,-62.29844195439621,-63.22816308181573,8767,-40.64198859108985,-44.75667650784477,318906,-84.40862840835646,-83.9520629298823,247749,-91.50962103092833,-89.36925202110424,62756,-62.095199333782006,-62.91344808153542,8401,-41.68011201202765,-45.55003788676001,319016,-84.49379621226996,-83.80779963828718,248641,-91.42713276464094,-89.14502396343953,62887,-62.20550377894102,-63.05365074464462,7488,-41.45588389077983,-45.12467779565454,318898,-84.80843000108811,-84.6799184433238,249800,-91.71830643738063,-89.62515943953545,60991,-62.3053742833671,-63.22248145872919,8107,-41.19139996453337,-45.15620497815825,318907,-84.34224633523118,-83.9071702287331,248296,-91.23921359308356,-89.09809263503354,62889,-62.43929994912331,-63.27456321822567,7722,-40.95517213427504,-44.87035965407863,318810,-84.5751673208159,-83.95673632410343,245412,-92.04785613061267,-89.6357944213199,64461,-62.111140860620225,-62.820947440202076,8937,-41.402525881946765,-45.29249683127231
-0.0078947368421052,0.0105263157894736,319996,-110.99474484239721,-110.97295606388943,318552,-111.2046865740555,-111.06042921864963,1431,-64.82646127839706,-66.18465645363209,13,-48.64515075500438,-48.69107326666826,319996,-111.4396786362297,-111.3392681260685,319458,-111.51479774189782,-111.37363122894268,538,-66.83484730067975,-68.06922215258979,0,,,319996,-111.55862559540903,-111.23992989567421,318953,-111.70928247612835,-111.30332224144225,1043,-65.48723146687861,-66.44514934287741,0,,,319996,-111.72331747097465,-111.9018980438226,319393,-111.80675039652348,-111.933933903651,603,-67.53112445303921,-68.2278515370087,0,,,319996,-111.30913259794092,-111.36901646791671,318808,-111.49202954513665,-111.43817083879381,1122,-63.10737488336979,-65.38976811538757,66,-47.26916614594259,-47.28309530754242,319996,-111.38268643385027,-111.36506074014576,318760,-111.55907357086606,-111.43597199723304,1236,-65.89307171284966,-67.36379676411664,0,,
-0.001578947368421,0.0021052631578947,319996,-78.19006150427899,-78.18391474931397,318612,-78.23023673108075,-78.20045549405435,1384,-68.9412830636991,-69.20387860229692,0,,,319996,-78.27724535615941,-78.25550085165249,319490,-78.29136255183263,-78.26169873342943,506,-69.36360336874667,-69.61113662343482,0,,,319996,-78.30080536150292,-78.2350815295042,319003,-78.32948679680842,-78.24718994087537,993,-69.08684372327973,-69.26537846458825,0,,,319996,-78.33359355706057,-78.36619314181806,319427,-78.3492880413162,-78.37244713434247,569,-69.52297488864075,-69.66987872057635,0,,,319996,-78.25229993500622,-78.26008089826874,318834,-78.28768548426754,-78.2735114700446,1162,-68.543077720555,-69.06663139806741,0,,,319996,-78.26684830568185,-78.2588146645715,318797,-78.300977260114,-78.27355531491582,1199,-69.19244606538753,-69.47555288772159,0,,
