ou_mean,ou_std,SOM2_V_num_-200_0,SOM2_V_mean_-200_0,SOM2_V_median_-200_0,SOM2_V_num_-200_-70,SOM2_V_mean_-200_-70,SOM2_V_median_-200_-70,SOM2_V_num_-70_-50,SOM2_V_mean_-70_-50,SOM2_V_median_-70_-50,SOM2_V_num_-50_0,SOM2_V_mean_-50_0,SOM2_V_median_-50_0,SOM3_V_num_-200_0,SOM3_V_mean_-200_0,SOM3_V_median_-200_0,SOM3_V_num_-200_-70,SOM3_V_mean_-200_-70,SOM3_V_median_-200_-70,SOM3_V_num_-70_-50,SOM3_V_mean_-70_-50,SOM3_V_median_-70_-50,SOM3_V_num_-50_0,SOM3_V_mean_-50_0,SOM3_V_median_-50_0,SOM4_V_num_-200_0,SOM4_V_mean_-200_0,SOM4_V_median_-200_0,SOM4_V_num_-200_-70,SOM4_V_mean_-200_-70,SOM4_V_median_-200_-70,SOM4_V_num_-70_-50,SOM4_V_mean_-70_-50,SOM4_V_median_-70_-50,SOM4_V_num_-50_0,SOM4_V_mean_-50_0,SOM4_V_median_-50_0,SOM5A_V_num_-200_0,SOM5A_V_mean_-200_0,SOM5A_V_median_-200_0,SOM5A_V_num_-200_-70,SOM5A_V_mean_-200_-70,SOM5A_V_median_-200_-70,SOM5A_V_num_-70_-50,SOM5A_V_mean_-70_-50,SOM5A_V_median_-70_-50,SOM5A_V_num_-50_0,SOM5A_V_mean_-50_0,SOM5A_V_median_-50_0,SOM5B_V_num_-200_0,SOM5B_V_mean_-200_0,SOM5B_V_median_-200_0,SOM5B_V_num_-200_-70,SOM5B_V_mean_-200_-70,SOM5B_V_median_-200_-70,SOM5B_V_num_-70_-50,SOM5B_V_mean_-70_-50,SOM5B_V_median_-70_-50,SOM5B_V_num_-50_0,SOM5B_V_mean_-50_0,SOM5B_V_median_-50_0,SOM6_V_num_-200_0,SOM6_V_mean_-200_0,SOM6_V_median_-200_0,SOM6_V_num_-200_-70,SOM6_V_mean_-200_-70,SOM6_V_median_-200_-70,SOM6_V_num_-70_-50,SOM6_V_mean_-70_-50,SOM6_V_median_-70_-50,SOM6_V_num_-50_0,SOM6_V_mean_-50_0,SOM6_V_median_-50_0
-0.0205263157894736,0.0078947368421052,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
-0.0236842105263157,0.0078947368421052,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
0.0142105263157894,0.0236842105263157,284531,-57.68893239379801,-57.457464562016256,53238,-84.4630968270375,-80.3933145824775,153731,-59.018782932037034,-58.60681916705803,77562,-36.675520939853776,-41.13760541135032,285306,-58.38443236712206,-57.745295065761,55823,-86.08427621786016,-80.73351277787309,153147,-59.12687373694365,-58.71724949983591,76336,-36.638584382634775,-41.0917534665163,285464,-58.16987689784537,-57.78247093878933,57098,-84.3772123192532,-80.16277194090915,152095,-59.090086561003545,-58.6956561623541,76271,-36.715513816076594,-41.17973512238845,284585,-57.693007049475966,-57.49634434428188,52687,-84.56768661093143,-79.83606039808696,155281,-58.98863131059434,-58.560109415003495,76617,-36.58630653986156,-41.08138124602583,286293,-58.8197783964982,-58.077972880234874,62292,-84.65140232915263,-80.76396177643124,149494,-59.09317673146214,-58.694947328938454,74507,-36.674544677518696,-41.106001525640295,285920,-58.276187980477076,-57.88570074301134,56114,-84.88445862550661,-80.07566169386082,154146,-59.16520806134929,-58.840642107426916,75660,-36.73065020144834,-41.19276533474229
-0.0205263157894736,0.0142105263157894,851,-189.35981302202364,-189.7555253716769,851,-189.35981302202364,-189.7555253716769,0,,,0,,,775,-187.34552457228986,-188.3004773661071,775,-187.34552457228986,-188.3004773661071,0,,,0,,,741,-186.78592262674118,-189.17601118737304,741,-186.78592262674118,-189.17601118737304,0,,,0,,,80,-196.1031491858073,-196.71556859508866,80,-196.1031491858073,-196.71556859508866,0,,,0,,,293,-195.9330661823281,-197.7688202084742,293,-195.9330661823281,-197.7688202084742,0,,,0,,,187,-197.3587711318537,-197.27683824150253,187,-197.3587711318537,-197.27683824150253,0,,,0,,
-0.0142105263157894,0.001578947368421,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
0.0142105263157894,0.0,276469,-50.69048431339949,-54.174494453025744,0,,,185834,-57.269536045175855,-57.9431950954682,90635,-37.20108728661149,-41.49131110691911,276421,-50.69900966411762,-54.174678069956656,0,,,185870,-57.268152070783366,-57.942908074917305,90551,-37.2148239662572,-41.57602610054948,276418,-50.69947669393799,-54.17463678036536,0,,,185882,-57.26768731852825,-57.94281459699418,90536,-37.21409930461121,-41.59528056043029,276426,-50.69812429940346,-54.17463666085247,0,,,185872,-57.268090737327334,-57.94280544076595,90554,-37.21254882234243,-41.57469434350054,276424,-50.698385704480636,-54.174594638561906,0,,,185884,-57.26760948604498,-57.94280544076595,90540,-37.2113789294386,-41.58666170646056,276426,-50.69812429940346,-54.17463666085247,0,,,185872,-57.26809073732732,-57.94280544076595,90554,-37.21254882234242,-41.57469434350054
-0.001578947368421,0.0205263157894736,312405,-95.3640979659857,-90.41956026999388,227047,-110.09180059175208,-104.49092481017861,66709,-61.19024578219921,-61.54830359417179,18649,-38.300598971714955,-41.969795246455334,311949,-97.04555388899973,-92.93795996550449,234005,-110.58004018418346,-105.3085371588017,61096,-61.38767335115181,-61.81908281737445,16848,-38.36893968172803,-41.98862392980414,312304,-97.30391012350556,-92.48146667594153,232533,-111.37899908804579,-105.2586934579767,62277,-61.2097765689172,-61.5606552198242,17494,-38.707345197683004,-42.34684601540597,312562,-93.70418147208811,-88.60572439531231,227429,-107.67483624098055,-101.85148834929493,66572,-61.33578994469314,-61.705636548443344,18561,-38.6153671478221,-42.11325400727366,311844,-99.44881807772832,-94.5592613166376,236104,-113.34437618547248,-108.37501347691496,58950,-61.18394720843805,-61.53460089525519,16790,-38.3956487074983,-41.87091951389992,311987,-98.14091550008402,-93.79506381729635,239061,-110.93144647283424,-105.48239478787023,56745,-61.28072587267707,-61.65482450512706,16181,-38.43597362569887,-41.64684813963612
-0.0205263157894736,0.0173684210526315,3859,-185.77920953882787,-190.33341884625762,3859,-185.77920953882787,-190.33341884625762,0,,,0,,,2849,-182.23410266209305,-186.53021778871604,2849,-182.23410266209305,-186.53021778871604,0,,,0,,,3285,-185.3306193242108,-191.5717882597267,3285,-185.3306193242108,-191.5717882597267,0,,,0,,,1910,-192.12343894810883,-194.24264097052918,1910,-192.12343894810883,-194.24264097052918,0,,,0,,,1967,-188.4173859578424,-190.67412063342616,1967,-188.4173859578424,-190.67412063342616,0,,,0,,,1310,-190.32104458266008,-193.97782216487855,1310,-190.32104458266008,-193.97782216487855,0,,,0,,
0.0268421052631578,0.0,257540,-46.937088933347916,-51.20506177538762,0,,,139962,-55.63234004790954,-56.40867230412118,117578,-36.58647286149542,-42.252490797838064,257540,-46.93705172146605,-51.20468666802164,0,,,139960,-55.63237415632431,-56.408720876175686,117580,-36.58667471872106,-42.25149501496774,257538,-46.93743763620912,-51.20516322746303,0,,,139963,-55.6322886413255,-56.40859469833154,117575,-36.58695980308894,-42.2511082997519,257536,-46.93785500594848,-51.20518886122426,0,,,139964,-55.632255625761815,-56.408608675171045,117572,-36.5875752764929,-42.25139273269458,257536,-46.937802043133495,-51.20518886122426,0,,,139964,-55.63224861763999,-56.40859469833154,117572,-36.58746760675216,-42.2511082997519,257536,-46.93785500594848,-51.20518886122426,0,,,139964,-55.63225562576181,-56.408608675171045,117572,-36.5875752764929,-42.25139273269458
0.001578947368421,0.0063157894736842,313427,-62.77098072770124,-63.12305815124599,59663,-75.39581245668245,-74.00420332905696,236913,-61.470240981367375,-61.78595472152499,16851,-36.358709650435074,-39.3025684155167,313676,-63.053682652422665,-63.2584208712168,62907,-75.83715317751827,-74.19624481507188,234112,-61.5081927447309,-61.883808819298224,16657,-36.49715704441071,-39.330090037199014,313867,-63.036177403056726,-63.24829942954538,62927,-75.64381018596106,-74.0403699094546,234894,-61.47271319083922,-61.829625894744794,16046,-36.480515838479654,-39.40587988373858,313677,-62.56335119656807,-62.83916428466037,54418,-75.59822647148415,-74.06589849654557,243221,-61.386678717685484,-61.69563193398475,16038,-36.17973816975132,-39.17113391713626,314095,-63.4607704805292,-63.521034921020934,69906,-75.81322687688379,-74.51126561717282,229217,-61.470814041673975,-61.84110458473956,14972,-36.25138150120244,-39.31847691261744,314146,-63.20634265454229,-63.35273032487294,62261,-75.80261257985555,-74.29478463346608,236750,-61.611451545263584,-61.97047675362147,15135,-36.337106334872566,-39.28787135521146
0.001578947368421,0.03,300804,-91.33766420539705,-83.32608635625016,190615,-113.424286685516,-107.00241475732561,75845,-60.26239597073007,-60.25004808043977,34344,-37.37953979386799,-41.20918546507549,300699,-92.38430681540531,-85.23626547186171,197501,-112.65705760127516,-105.76780879549031,72685,-60.355370731040466,-60.334211422938644,30513,-37.461312233816614,-41.45917939011588,299797,-92.66319770426607,-84.76167384138276,193214,-114.32607270512649,-107.930170536809,74043,-60.30000359147657,-60.26231408760767,32540,-37.67540579513989,-41.4820923310362,301896,-89.13606043042361,-81.31421498764686,188365,-110.52079179680668,-103.31548822528184,80141,-60.320117515950834,-60.30235225508033,33390,-37.659677000654725,-41.54880534943708,298750,-94.33574097037673,-86.6211919979603,197130,-115.40409592813005,-109.04622476633679,71144,-60.26773435598291,-60.24695724360377,30476,-37.58713386158687,-41.700105483022625,300669,-93.47264771758545,-86.12085526014847,200411,-113.5049040267475,-106.92255550972119,69521,-60.33905724792383,-60.31401852816459,30737,-37.80019509910833,-41.744887104789626
0.03,0.0268421052631578,260914,-49.19622257160014,-51.97740765587294,12858,-79.53189485637364,-76.53731182853042,135468,-57.1252321881632,-56.38422879393207,112588,-36.1914338820934,-40.88717826856437,261580,-49.59386901904976,-52.16967867147565,14423,-81.72269643841949,-77.93017194539775,135953,-57.205316870147556,-56.466571778754876,111204,-36.12139278105587,-40.78469135988068,261709,-49.38750320178208,-52.06327068361357,13940,-79.11980798293534,-75.88287844230004,135553,-57.234361664080595,-56.46986369014112,112216,-36.21528592626678,-40.89678749147761,260837,-49.09622763597392,-51.93218625962147,12286,-79.44343648552709,-76.32919412269428,135867,-57.070861209745466,-56.363251901113394,112684,-36.17216257178349,-40.87275260534338,261897,-49.42094242909928,-52.21395921899616,13681,-78.51246194206068,-76.08784129940636,137020,-57.29826470500489,-56.53951666902958,111196,-36.13492695460911,-40.77381197876081,261810,-49.40806862680264,-52.173281522173,13120,-79.15282198782116,-76.11556104415982,137536,-57.25325332861911,-56.557930664027936,111154,-36.18995243444254,-40.884097149972504
-0.0078947368421052,0.0094736842105263,315551,-147.31988158255302,-147.94008374580002,315438,-147.3484496424276,-147.9504801483234,113,-67.57252166464266,-67.88759686868869,0,,,315247,-149.76507321679392,-150.10935046091151,315129,-149.79797544214836,-150.12121529834516,118,-61.89689208367121,-63.11106478732424,0,,,314961,-149.92441676252278,-150.40944934173814,314780,-149.97365601360565,-150.426988613174,181,-64.29164628818094,-67.06969720145416,0,,,316446,-148.2893509373122,-148.7429980246096,316446,-148.2893509373122,-148.7429980246096,0,,,0,,,313166,-150.99031078293282,-151.24155032279856,313166,-150.99031078293282,-151.24155032279856,0,,,0,,,314625,-151.40451141404515,-151.52296381720197,314625,-151.40451141404515,-151.52296381720197,0,,,0,,
-0.0268421052631578,0.0142105263157894,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
0.0047368421052631,0.0031578947368421,302393,-55.61401407025524,-57.13327320950834,94,-70.90587756661297,-70.71945946814006,265145,-58.4376014018139,-58.22336012303594,37154,-35.42513808934394,-38.83033063446645,302605,-55.70321856987024,-57.24896196015152,160,-71.2878837477702,-70.61166090662044,265554,-58.50815495329715,-58.30922081701769,36891,-35.44473756385205,-38.8450168610374,302569,-55.69027820797853,-57.185592827493366,38,-70.99828362592059,-71.15872159214223,265581,-58.49947843569643,-58.23516097341799,36950,-35.48318998379908,-38.85427354003023,302363,-55.596291456475505,-57.1171198741964,29,-70.77502081890333,-70.86053084169548,265118,-58.43776301066213,-58.192448466359835,37216,-35.34249097672598,-38.77611957992002,302829,-55.70269662138657,-57.23223000480443,0,,,266439,-58.47501354455808,-58.22757935359304,36390,-35.404445764203466,-38.819343383712145,302675,-55.69371249085347,-57.193072722891266,55,-70.5447854018383,-70.59736509452705,265996,-58.4867244870987,-58.241466166890916,36624,-35.38607738918957,-38.78090871531667
-0.0142105263157894,0.0284210526315789,122681,-151.2148995654613,-159.79385912203426,118076,-154.9457580154305,-161.75265719001212,3331,-61.20073052898504,-62.009525223089774,1274,-40.78503670984073,-43.32480169503458,108412,-155.0077779060211,-162.8471927809394,105745,-157.5398000023368,-163.9918374650261,1932,-60.7437299918662,-61.14834964712459,735,-38.503647287302236,-41.81146791547004,107002,-153.58447083930432,-161.65020169011476,103085,-157.29393834129453,-163.47837672352384,2956,-60.777344792802985,-61.013690219068806,961,-41.14680918560463,-43.25323612621697,117624,-155.65123437998008,-164.3906914697664,114832,-158.0350273899091,-165.45961645968555,2270,-61.744980247762555,-62.46989198779682,522,-39.61958296995854,-41.10215203098083,104528,-156.56379878795283,-164.74550249989642,102151,-158.90247920844155,-165.8448135810521,1778,-61.50379774968097,-61.99798555388102,599,-39.89958879247302,-42.81860794009238,98936,-159.18183156778966,-166.27253044853018,97432,-160.73454359963287,-166.90972879976965,1355,-60.93429673809805,-61.09762363081294,149,-37.31318061262423,-40.17029930333865
-0.0078947368421052,0.001578947368421,319996,-149.69247242302177,-149.7275158692654,319996,-149.69247242302177,-149.7275158692654,0,,,0,,,319996,-150.10920723538422,-150.09654790138077,319996,-150.10920723538422,-150.09654790138077,0,,,0,,,319996,-150.13740688985993,-150.1456218471435,319996,-150.13740688985993,-150.1456218471435,0,,,0,,,319996,-149.83474026363112,-149.847548743277,319996,-149.83474026363112,-149.847548743277,0,,,0,,,319996,-150.3712938520657,-150.32957695692085,319996,-150.3712938520657,-150.32957695692085,0,,,0,,,319996,-150.4033198835788,-150.33335300144526,319996,-150.4033198835788,-150.33335300144526,0,,,0,,
0.0110526315789473,0.0268421052631578,291279,-64.40989210882222,-60.604091026552375,92008,-91.44304709038113,-85.4115148084046,133541,-59.39881580869061,-58.925649733391694,65730,-36.750035371451325,-41.0685963816612,292297,-64.98102767881512,-60.8427352846327,93224,-92.50790033119141,-85.66162729108753,134369,-59.413756721642656,-59.05350886423939,64704,-36.88235456894823,-41.172742221463665,292524,-65.51950187340395,-61.185871475448096,98239,-92.3485742791234,-86.14700161720164,130543,-59.35697915208975,-58.979535467712225,63742,-36.79139418213369,-41.132757173054955,291150,-63.59981047255866,-60.26438019987674,86705,-90.98450450337604,-84.93617512733732,136875,-59.430616516138365,-59.12460589027123,67570,-36.90554566336825,-41.21634523880087,292972,-66.00573704435801,-61.576525411481484,100257,-92.86873586825867,-87.35845189366484,129107,-59.49871842455443,-59.08771465232826,63608,-36.872577376693194,-41.16137671477859,292882,-65.16856231196691,-61.154648552552004,95615,-91.98637715625729,-85.40049459150485,133120,-59.49069330747186,-59.14917492862529,64147,-36.97788395665108,-41.29292996398749
0.03,0.0173684210526315,257217,-47.16603441304813,-51.166131324771136,921,-73.51615913869632,-72.1668014157173,138749,-56.17843948835628,-55.8692476340321,117547,-36.32160064046137,-41.256755202269304,257602,-47.244238224703395,-51.22145297239696,1580,-74.2867140944952,-73.19511048703376,139010,-56.139346027107976,-55.82944659474851,117012,-36.31171807731225,-41.2153295752362,257577,-47.2293903594106,-51.243546203237464,1070,-73.94839657706932,-72.82336342072375,139669,-56.16690703411665,-55.85302051539273,116838,-36.30072542940142,-41.18626648771698,257092,-47.09581529788605,-51.149453279849226,887,-74.27461981917855,-73.17539931929583,138791,-56.05110327707845,-55.79970295522354,117414,-36.3047599422174,-41.23075135475446,257640,-47.27278819027119,-51.26166901481849,937,-72.71048839714695,-71.7082623582586,139883,-56.23183615779196,-55.899373848782275,116820,-36.340981719336845,-41.241519248643115,257632,-47.26944271113941,-51.26539488677568,948,-73.90510707141084,-73.02419900929428,139841,-56.24996528447949,-55.97550963532415,116843,-36.305192674834394,-41.20838560878287
-0.0236842105263157,0.03,13085,-170.84412833183063,-177.53918675015635,13060,-171.0398741564318,-177.5898728454227,25,-68.58650956017829,-68.77172772224723,0,,,8615,-168.48644159764865,-178.1010662024789,8572,-169.0796622970334,-178.27560505214888,26,-62.806658592729576,-63.69523233982117,17,-30.991531186006547,-33.63804626450181,9620,-169.73188810919345,-176.43944122600215,9573,-170.32821214224717,-176.60336858771387,25,-61.6884542147298,-63.20346901498217,22,-33.026246242747845,-36.0389617090911,9114,-177.65118941138965,-181.40819076972815,9114,-177.65118941138965,-181.40819076972815,0,,,0,,,7263,-174.2219396422311,-180.4689229629511,7263,-174.2219396422311,-180.4689229629511,0,,,0,,,5026,-175.7147647352749,-181.1076589424916,5026,-175.7147647352749,-181.1076589424916,0,,,0,,
0.03,0.0,254029,-46.16773388451284,-50.50564987784035,0,,,131644,-55.222134736128055,-55.95289369895994,122385,-36.42832508678408,-41.99247419135086,254026,-46.167374250905176,-50.50488008324621,0,,,131644,-55.221552117994165,-55.95222952545181,122382,-36.42796656729923,-41.9921329440195,254017,-46.16715410061008,-50.50418337948094,0,,,131627,-55.22101634293677,-55.951121604765824,122390,-36.42998010460766,-41.99385245294122,254017,-46.16713871308317,-50.504027795403644,0,,,131624,-55.22112026429566,-55.951121604765824,122393,-36.43029700075656,-41.994876783251705,254012,-46.16712618419735,-50.503479813369765,0,,,131616,-55.220839986331974,-55.95073009544144,122396,-36.43140282900802,-41.99537437891777,254017,-46.16713871308317,-50.504027795403644,0,,,131624,-55.22112026429564,-55.951121604765824,122393,-36.43029700075656,-41.994876783251705
0.0110526315789473,0.0142105263157894,287818,-55.161906861349486,-57.46550615647239,23964,-76.95674428861174,-74.80837173082891,193294,-59.176212750881234,-59.135005049124224,70560,-36.76291697022054,-41.06211509553315,288434,-55.58547457198196,-57.55987183473751,27114,-78.12453605729793,-75.50966926794013,192307,-59.16899243866132,-59.07345996374834,69013,-36.744681047568214,-41.04016243327386,288621,-55.40816809532278,-57.62049793539117,24510,-77.08817172617599,-74.86291073940501,194802,-59.303595452785316,-59.2301603466087,69309,-36.79278006374493,-41.07986015514921,287806,-55.1746222739528,-57.49674998255605,23154,-77.20861585861515,-74.81021840571073,194256,-59.22774773667219,-59.15861383716473,70396,-36.74290701534026,-41.01114364943291,288960,-55.604908281499114,-57.80780637547977,27262,-76.28479853638284,-74.64703312238737,193111,-59.356825691817306,-59.272931902926885,68587,-36.82129489772961,-41.12585815535595,288737,-55.390787623908956,-57.66940145109984,23876,-76.93648582156266,-74.84537515486147,195947,-59.3122960913203,-59.27026836846812,68914,-36.775805039368315,-41.07430688160673
-0.0142105263157894,0.0221052631578947,111111,-162.6071470329419,-169.5084869878311,110500,-163.2003872109178,-169.72898460707626,437,-61.58303818664632,-63.28557729425636,174,-39.587008524280265,-40.93238433361739,96356,-165.1401545995316,-171.61250218203452,95606,-165.99737858601262,-171.92987975865884,519,-62.28109792560502,-63.01800660175909,231,-41.45224967426648,-42.77850955432599,95001,-164.4195625364555,-170.76194105642165,94477,-165.00668242962442,-170.9747845937574,446,-62.80032928004424,-63.86496491538993,78,-34.32792004207419,-37.60423974837029,105431,-166.97866911151718,-174.23788010322718,105303,-167.1027988378024,-174.27600174775503,128,-64.8596646817116,-65.92215776556024,0,,,92797,-166.88402588396474,-173.42040843764224,92447,-167.27488398470248,-173.54666757160783,350,-63.64500062996351,-65.3667791566472,0,,,86604,-169.27818621719936,-175.02957454672838,86392,-169.53551840276225,-175.11378643384134,212,-64.41289293819291,-64.28431730355088,0,,
0.001578947368421,0.0221052631578947,308214,-82.50273237404242,-76.14632687074361,180262,-102.20188044639677,-96.51330302600786,95227,-60.62680443178894,-60.75861132475865,32725,-37.64929189545532,-41.36858359957919,309253,-83.55317682757307,-77.52057174439307,186919,-102.0240397737392,-95.39989302805834,93340,-60.818768550946025,-60.93484639432729,28994,-37.6634905995926,-41.43276336528707,309086,-84.02755515102514,-77.33536626532964,185276,-103.42269665481729,-97.23311933543474,93177,-60.65315792362366,-60.85569388917275,30633,-37.819282151351835,-41.60187895434101,308664,-80.95988594230727,-74.82442662324095,176080,-100.35561671298969,-93.89701743022272,100647,-60.68315092401844,-60.7223237921333,31937,-37.92491945465835,-41.632412433930504,309414,-85.84867088175697,-79.51557627143907,190745,-104.99733308137925,-98.70276219260542,89613,-60.70127618449752,-60.87346713476019,29056,-37.70102185018223,-41.419500685183834,309610,-84.63640313684591,-78.5391269696631,190883,-102.83181995897,-96.67746545810888,90561,-60.811160780556754,-61.06386186909361,28166,-37.92909729897002,-41.610975296255674
0.0110526315789473,0.0047368421052631,284128,-52.16076887776306,-55.33520034305952,0,,,207943,-57.790808620833715,-58.2171497772376,76185,-36.79386785665209,-40.85743342824343,284362,-52.231019013704795,-55.39988566829871,2,-70.05640929623803,-70.05640929623803,208664,-57.82955116772021,-58.292746150591285,75696,-36.797604247190876,-40.836543005852576,284435,-52.23793388746964,-55.408416876144756,0,,,208912,-57.820887298858416,-58.253649125172046,75523,-36.79434765440085,-40.83593938322232,284093,-52.17396824542459,-55.32804807453773,24,-70.37059556918683,-70.39031620853896,207797,-57.79953531382676,-58.23466270328769,76272,-36.841832216888115,-40.874977337997905,284511,-52.2517260557381,-55.384053623226244,0,,,209329,-57.804782731527204,-58.215778615719216,75182,-36.790368272142835,-40.80390314410092,284591,-52.262197761269796,-55.368205952754295,0,,,209565,-57.803894938675995,-58.20138597842132,75026,-36.78295364612137,-40.79574453762167
-0.0236842105263157,0.0173684210526315,280,-192.75661065044923,-194.07658728716711,280,-192.75661065044923,-194.07658728716711,0,,,0,,,345,-189.5922070641774,-195.95159190692488,345,-189.5922070641774,-195.95159190692488,0,,,0,,,297,-185.91551593055533,-189.16067033984845,297,-185.91551593055533,-189.16067033984845,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
-0.0173684210526315,0.0063157894736842,0,,,0,,,0,,,0,,,35,-198.01913296211293,-197.76485667435568,35,-198.01913296211293,-197.76485667435568,0,,,0,,,31,-198.8636160108912,-198.77991910503357,31,-198.8636160108912,-198.77991910503357,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
-0.0110526315789473,0.001578947368421,319913,-187.70464461383253,-187.74041010237454,319913,-187.70464461383253,-187.74041010237454,0,,,0,,,319757,-188.11549773817134,-188.10837428323944,319757,-188.11549773817134,-188.10837428323944,0,,,0,,,319980,-188.15227120010525,-188.1605639789388,319980,-188.15227120010525,-188.1605639789388,0,,,0,,,319596,-187.83359310025347,-187.8572232881373,319596,-187.83359310025347,-187.8572232881373,0,,,0,,,319793,-188.3790007294792,-188.3416590395858,319793,-188.3790007294792,-188.3416590395858,0,,,0,,,319534,-188.40124529500056,-188.3430996774992,319534,-188.40124529500056,-188.3430996774992,0,,,0,,
-0.0047368421052631,0.0094736842105263,319940,-111.1087122769171,-110.92053501525598,307933,-112.97940026845785,-111.9915294852954,11651,-63.82006245912508,-64.70517535865098,356,-40.640998029679864,-42.762429729163294,319939,-113.46925329513357,-113.1167262230205,311956,-114.76702102502998,-113.8698546473449,7644,-63.79514919407446,-64.90333304862155,339,-39.31710521529136,-41.76838174358072,319928,-113.66947614738281,-113.42163831670103,311454,-115.04953504354867,-114.18684800880811,8153,-63.892614084038854,-64.76130975091007,321,-38.92147912559106,-41.27925495801104,319984,-111.64510990244624,-111.51327830752075,311118,-112.99931149281907,-112.27443155707314,8721,-64.52256520004606,-65.54961409572219,145,-40.191468219800434,-40.10773839639993,319984,-114.82220580450381,-114.4042947685945,312693,-116.02244418367218,-115.12217143556015,7158,-63.76276807384293,-64.7244664939486,133,-40.96743722380938,-41.38403462428351,319974,-114.91192543469643,-114.39608617814866,314976,-115.72709201899175,-114.83255840745208,4808,-64.51140770799512,-65.60478942108823,190,-38.95286846086318,-39.34140079143136
-0.001578947368421,0.0173684210526315,314745,-91.43497688379587,-87.20870777717253,226019,-104.92647013870354,-100.02057855315898,72134,-61.39155169157589,-61.85085359473355,16592,-38.265896533905426,-41.6148692288149,315276,-93.51559855432059,-90.05189212098283,235980,-105.644230329942,-100.67735554807797,64841,-61.66825883747648,-62.198250921374935,14455,-38.37196854178142,-41.602635024103165,315265,-93.61569879062434,-89.44899587124692,234782,-106.1276481371336,-100.59035522187855,64968,-61.50786299604809,-62.066302560698645,15515,-38.72697074872296,-42.0985528022377,315056,-90.28587847112277,-85.94808344059906,226964,-102.94817218306875,-97.774872603744,72624,-61.71984608387661,-62.29584231653267,15468,-38.6111116010202,-41.780626629902414,315554,-95.67303973327134,-91.60717280158666,238760,-108.04117548826854,-103.24502236415253,62317,-61.55891844622435,-62.00038153241446,14477,-38.53921389793126,-41.69813969553713,315413,-94.55164262566343,-90.76159285591257,240735,-106.09376569092737,-101.183262840015,61002,-61.541960544710236,-62.067296402832994,13676,-38.61888671647914,-41.87682417599056
0.0268421052631578,0.0047368421052631,257781,-46.980925711638065,-51.24173048346382,0,,,140612,-55.668281090517425,-56.301833901061606,117169,-36.5554171339854,-42.034750661485944,257914,-47.01910924973338,-51.267122458560294,0,,,140891,-55.69453261500306,-56.33502256829849,117023,-36.574247356291856,-42.03691535314979,257946,-47.00370481888167,-51.25744692388126,0,,,140843,-55.68744457334746,-56.31928999483558,117103,-36.559532097104885,-42.02788037924033,257822,-46.99671138514725,-51.26312843178438,0,,,140750,-55.67866210166148,-56.31998266046053,117072,-36.558822194312754,-42.02990934659757,257990,-47.01852182834826,-51.26671597465154,0,,,140929,-55.69491802439579,-56.32984037065111,117061,-36.57306314003378,-42.04897515542291,257985,-47.01542137899292,-51.263538471019324,0,,,140800,-55.70420073009073,-56.34472605222557,117185,-36.57568819953674,-42.048075892730054
0.0205263157894736,0.0268421052631578,274579,-54.25382861003635,-55.07023807389126,36449,-83.29601447209691,-79.04150478111727,145974,-58.307906388668535,-57.68151018173754,92156,-36.345623152504544,-40.92517270005392,275518,-54.776271167106565,-55.20228529809104,37938,-85.41412886585653,-79.6071276890925,146271,-58.27631275013842,-57.69520459446619,91309,-36.43970382142509,-40.99650916778499,275737,-54.7645919942206,-55.375209358515605,38986,-83.90873280296836,-79.58749375610319,145539,-58.4670622236444,-57.83311279216229,91212,-36.400042501939446,-40.955657159664206,274588,-54.027535980709125,-55.01519336910363,34348,-83.39628494168005,-78.95278095828047,147581,-58.253621648090565,-57.63702589889878,92659,-36.40973589448709,-41.020095198233925,276110,-54.736576262497906,-55.363592765287535,40129,-82.89234990291253,-79.37297194556098,144893,-58.40966976604693,-57.76535037436642,91088,-36.489731700909935,-41.0456390307707,276009,-54.65011828552715,-55.40765954656779,37952,-83.40196393113185,-78.90030957344754,147542,-58.44166781193671,-57.834124332435294,90515,-36.41443529190725,-41.01884093546581
