ou_mean,ou_std,IT5B_r,IT5B_cv,IT6_r,IT6_cv
0.0094736842105263,0.0094736842105263,5.538747346072187,0.4253232209699683,7.330153617443013,0.3600159442902368
0.0160526315789473,0.0031578947368421,14.176486199575372,0.07968688478468283,15.396927651139743,0.07208688596232245
0.0068421052631578,0.0105263157894736,3.2730891719745223,0.629182489338328,4.67703171456888,0.541689652889795
0.0147368421052631,0.0042105263157894,12.685509554140127,0.114574975451573,13.970143706640238,0.10201322493358961
-0.0010526315789473,0.0105263157894736,0.003980891719745223,,0.013379583746283449,
0.0055263157894736,0.0147368421052631,3.5095541401273884,0.6644728574864041,4.638255698711595,0.6016414992660506
0.0055263157894736,0.0063157894736842,0.11597664543524416,1.165971058969986,0.6697224975222993,0.6789716899098014
0.0028947368421052,0.0021052631578947,0.0,,0.0,
0.001578947368421,0.0189473684210526,2.5268046709129512,0.7906393722663969,3.10406342913776,0.7374744917042647
0.0134210526315789,0.0010526315789473,10.842622080679405,0.03427440135535568,12.289147670961349,0.02812915059610842
-0.0010526315789473,0.0189473684210526,1.3073248407643312,0.7968215576293817,1.5335728444003964,0.7875805084940757
0.001578947368421,0.0147368421052631,0.9750530785562632,0.7454324492189675,1.51697224975223,0.7626008730293389
0.0134210526315789,0.011578947368421,4.157643312101911,0.33384907165012384,7.600966303270565,0.3115204094752209
0.0081578947368421,0.0168421052631578,4.182855626326964,0.5659527355192255,5.393458870168484,0.5235215257207121
0.001578947368421,0.0042105263157894,0.0,,0.0,
-0.0036842105263157,0.02,0.5947452229299363,0.7470997424979128,0.796828543111992,0.7306413753368698
0.0121052631578947,0.0189473684210526,2.0822717622080678,0.548094532984557,2.1532457879088205,0.5229687108191216
0.02,0.0157894736842105,0.6817940552016986,0.4468109836400172,0.29397918731417244,0.42934594020089195
0.0134210526315789,0.0105263157894736,5.1743630573248405,0.3101211046970014,8.793235877106046,0.2842279168408124
-0.0023684210526315,0.0105263157894736,0.0010615711252653928,,0.002106045589692765,
0.0094736842105263,0.0178947368421052,3.503715498938429,0.5513749760575505,4.316278493557978,0.5128220463986595
-0.005,0.02,0.3426220806794055,0.7572458102594115,0.47732903865213083,0.699534758692405
0.0081578947368421,0.0010526315789473,0.0,,2.172447968285431,0.3815481470150631
0.0173684210526315,0.0031578947368421,15.700106157112527,0.07430605076524137,16.869177403369672,0.0688470451145377
0.02,0.0,18.625,9.41604444850095e-15,19.625,0.0007491946994166975
0.0055263157894736,0.0042105263157894,0.0007961783439490446,,0.02601585728444004,
0.0042105263157894,0.0,0.0,,0.0,
-0.005,0.0063157894736842,0.0,,0.0,
-0.0010526315789473,0.0084210526315789,0.0,,0.0,
0.0094736842105263,0.0052631578947368,4.950106157112526,0.3967183924384268,7.135034687809712,0.2688931336120431
0.0134210526315789,0.0,10.875,4.036842483517903e-15,12.25,0.00038113739650642625
0.0147368421052631,0.0010526315789473,12.516454352441613,0.02933798230525917,13.804757185332011,0.02570727841005363
-0.0036842105263157,0.0105263157894736,0.0,,0.0002477700693756194,
-0.0023684210526315,0.0157894736842105,0.17170912951167727,0.8546064110055067,0.29943012884043607,0.6774721615171939
0.001578947368421,0.011578947368421,0.1942675159235669,0.7779610756743788,0.43991575817641226,0.6587035219161865
-0.005,0.0031578947368421,0.0,,0.0,
-0.005,0.0178947368421052,0.13030785562632696,0.5937547862923358,0.2001982160555005,0.7174978116021901
0.0121052631578947,0.0157894736842105,2.7099256900212314,0.4817895284214834,4.005698711595639,0.4348509805994121
0.001578947368421,0.0178947368421052,2.05307855626327,0.7836779023630662,2.7035431119920714,0.7375494376175836
-0.005,0.0021052631578947,0.0,,0.0,
0.0028947368421052,0.0052631578947368,0.0,,0.0,
-0.0036842105263157,0.0126315789473684,0.004246284501061571,,0.010158572844400396,
0.0028947368421052,0.0031578947368421,0.0,,0.0,
0.0186842105263157,0.0063157894736842,9.599787685774947,0.1700345666536783,17.46097621407334,0.13952703052597407
0.0055263157894736,0.011578947368421,2.4572717622080678,0.6951822431728529,3.6018334985133795,0.6301207937973361
0.02,0.0136842105263157,0.596868365180467,0.3871366869338467,1.014990089197225,0.36401757318088057
0.0160526315789473,0.0147368421052631,1.345276008492569,0.4088635289124178,2.345639246778989,0.3988997148431513
0.0002631578947368,0.0105263157894736,0.01910828025477707,,0.05364222001982161,0.8825147031959337
0.0186842105263157,0.0126315789473684,0.9469214437367304,0.32909071869793277,2.756070366699703,0.33791585595796153
0.0081578947368421,0.0178947368421052,4.060244161358811,0.5929015658603092,4.992814667988107,0.5411393222271667
-0.0023684210526315,0.0178947368421052,0.47983014861995754,0.7445229729866315,0.7040386521308226,0.7172109835240557
0.0160526315789473,0.0094736842105263,3.9989384288747347,0.2663542985042084,10.185827552031714,0.23988583897783644
0.0121052631578947,0.0052631578947368,9.34952229299363,0.19613796497382277,10.86310703666997,0.15974407018512726
0.0028947368421052,0.0,0.0,,0.0,
0.02,0.0010526315789473,18.604830148619957,0.022861342014295054,19.672076313181368,0.021841407146070187
0.02,0.0052631578947368,14.02839702760085,0.1302636811005152,19.586967294350842,0.11174544971047448
0.0107894736842105,0.0073684210526315,7.205148619957537,0.31833743462356195,9.025272547076312,0.2553522444296014
-0.0023684210526315,0.0010526315789473,0.0,,0.0,
0.0121052631578947,0.0136842105263157,3.3906581740976645,0.4191313836985416,5.918359762140733,0.38297476546211096
-0.0036842105263157,0.0010526315789473,0.0,,0.0,
0.0094736842105263,0.0126315789473684,4.4960191082802545,0.46240399380159186,6.955401387512389,0.41152758008943807
0.0042105263157894,0.0042105263157894,0.0,,0.0001238850346878097,
0.0094736842105263,0.0189473684210526,3.7473460721868364,0.5825567564568378,3.8019078295341924,0.5388286531184461
0.0081578947368421,0.0084210526315789,4.098460721868365,0.5432220829688598,5.783325074331021,0.4327146818391837
0.0160526315789473,0.0136842105263157,1.316348195329087,0.38308506714257967,3.3109514370664024,0.3737255736307483
0.0081578947368421,0.0147368421052631,4.375796178343949,0.5318895303833177,6.0017343904856295,0.49024543712813323
-0.0010526315789473,0.0010526315789473,0.0,,0.0,
-0.0036842105263157,0.0136842105263157,0.012473460721868366,,0.028245787908820614,
0.0055263157894736,0.0010526315789473,0.0,,0.0,
-0.0023684210526315,0.0168421052631578,0.3067940552016985,0.7555627541679576,0.47745292368681863,0.6889770437373872
0.0173684210526315,0.0073684210526315,7.283704883227176,0.19746821218441982,14.741204162537166,0.17284223741216445
0.0042105263157894,0.0136842105263157,2.173036093418259,0.7358819859675583,3.1802527254707633,0.6775174149083274
0.0002631578947368,0.0073684210526315,0.0,,0.0,
0.0068421052631578,0.0189473684210526,3.996019108280255,0.6297536180105858,4.8710356788899905,0.5884052782933875
-0.005,0.0189473684210526,0.21337579617834396,0.7690532976750226,0.31949950445986125,0.6846858884170101
0.0147368421052631,0.02,1.3466029723991508,0.5588874269578067,0.7967046580773043,0.5319925826722879
0.0121052631578947,0.02,2.7261146496815285,0.5920722208545579,1.811199207135778,0.5390764102289984
-0.005,0.011578947368421,0.0,,0.00037165510406342913,
0.0186842105263157,0.0178947368421052,0.6778131634819533,0.49799279566196963,0.33126858275520316,0.48018985106982076
0.0107894736842105,0.0084210526315789,7.101645435244161,0.339019065895275,8.78059960356789,0.2810720115259262
