ou_mean,ou_std
-0.04,0.0
-0.04,0.002105263157894737
-0.04,0.004210526315789474
-0.04,0.00631578947368421
-0.04,0.008421052631578947
-0.04,0.010526315789473684
-0.04,0.01263157894736842
-0.04,0.014736842105263158
-0.04,0.016842105263157894
-0.04,0.01894736842105263
-0.04,0.021052631578947368
-0.04,0.023157894736842106
-0.04,0.02526315789473684
-0.04,0.027368421052631577
-0.04,0.029473684210526315
-0.04,0.031578947368421054
-0.04,0.03368421052631579
-0.04,0.035789473684210524
-0.04,0.03789473684210526
-0.04,0.04
-0.03631578947368421,0.0
-0.03631578947368421,0.002105263157894737
-0.03631578947368421,0.004210526315789474
-0.03631578947368421,0.00631578947368421
-0.03631578947368421,0.008421052631578947
-0.03631578947368421,0.010526315789473684
-0.03631578947368421,0.01263157894736842
-0.03631578947368421,0.014736842105263158
-0.03631578947368421,0.016842105263157894
-0.03631578947368421,0.01894736842105263
-0.03631578947368421,0.021052631578947368
-0.03631578947368421,0.023157894736842106
-0.03631578947368421,0.02526315789473684
-0.03631578947368421,0.027368421052631577
-0.03631578947368421,0.029473684210526315
-0.03631578947368421,0.031578947368421054
-0.03631578947368421,0.03368421052631579
-0.03631578947368421,0.035789473684210524
-0.03631578947368421,0.03789473684210526
-0.03631578947368421,0.04
-0.03263157894736842,0.0
-0.03263157894736842,0.002105263157894737
-0.03263157894736842,0.004210526315789474
-0.03263157894736842,0.00631578947368421
-0.03263157894736842,0.008421052631578947
-0.03263157894736842,0.010526315789473684
-0.03263157894736842,0.01263157894736842
-0.03263157894736842,0.014736842105263158
-0.03263157894736842,0.016842105263157894
-0.03263157894736842,0.01894736842105263
-0.03263157894736842,0.021052631578947368
-0.03263157894736842,0.023157894736842106
-0.03263157894736842,0.02526315789473684
-0.03263157894736842,0.027368421052631577
-0.03263157894736842,0.029473684210526315
-0.03263157894736842,0.031578947368421054
-0.03263157894736842,0.03368421052631579
-0.03263157894736842,0.035789473684210524
-0.03263157894736842,0.03789473684210526
-0.03263157894736842,0.04
-0.02894736842105263,0.0
-0.02894736842105263,0.002105263157894737
-0.02894736842105263,0.004210526315789474
-0.02894736842105263,0.00631578947368421
-0.02894736842105263,0.008421052631578947
-0.02894736842105263,0.010526315789473684
-0.02894736842105263,0.01263157894736842
-0.02894736842105263,0.014736842105263158
-0.02894736842105263,0.016842105263157894
-0.02894736842105263,0.01894736842105263
-0.02894736842105263,0.021052631578947368
-0.02894736842105263,0.023157894736842106
-0.02894736842105263,0.02526315789473684
-0.02894736842105263,0.027368421052631577
-0.02894736842105263,0.029473684210526315
-0.02894736842105263,0.031578947368421054
-0.02894736842105263,0.03368421052631579
-0.02894736842105263,0.035789473684210524
-0.02894736842105263,0.03789473684210526
-0.02894736842105263,0.04
-0.02526315789473684,0.0
-0.02526315789473684,0.002105263157894737
-0.02526315789473684,0.004210526315789474
-0.02526315789473684,0.00631578947368421
-0.02526315789473684,0.008421052631578947
-0.02526315789473684,0.010526315789473684
-0.02526315789473684,0.01263157894736842
-0.02526315789473684,0.014736842105263158
-0.02526315789473684,0.016842105263157894
-0.02526315789473684,0.01894736842105263
-0.02526315789473684,0.021052631578947368
-0.02526315789473684,0.023157894736842106
-0.02526315789473684,0.02526315789473684
-0.02526315789473684,0.027368421052631577
-0.02526315789473684,0.029473684210526315
-0.02526315789473684,0.031578947368421054
-0.02526315789473684,0.03368421052631579
-0.02526315789473684,0.035789473684210524
-0.02526315789473684,0.03789473684210526
-0.02526315789473684,0.04
-0.02157894736842105,0.0
-0.02157894736842105,0.002105263157894737
-0.02157894736842105,0.004210526315789474
-0.02157894736842105,0.00631578947368421
-0.02157894736842105,0.008421052631578947
-0.02157894736842105,0.010526315789473684
-0.02157894736842105,0.01263157894736842
-0.02157894736842105,0.014736842105263158
-0.02157894736842105,0.016842105263157894
-0.02157894736842105,0.01894736842105263
-0.02157894736842105,0.021052631578947368
-0.02157894736842105,0.023157894736842106
-0.02157894736842105,0.02526315789473684
-0.02157894736842105,0.027368421052631577
-0.02157894736842105,0.029473684210526315
-0.02157894736842105,0.031578947368421054
-0.02157894736842105,0.03368421052631579
-0.02157894736842105,0.035789473684210524
