ou_mean,ou_std,SOM2_r,SOM2_cv,SOM3_r,SOM3_cv,SOM4_r,SOM4_cv,SOM5A_r,SOM5A_cv,SOM5B_r,SOM5B_cv,SOM6_r,SOM6_cv
-0.0268421052631578,0.0378947368421052,25.2,1.2140546523371831,23.685714285714287,1.1240555951226667,24.583333333333332,1.1569920428216383,23.627906976744185,1.1206992534770226,24.6875,1.1402474457175527,23.857142857142858,1.1318797030594638
0.0205263157894736,0.0210526315789473,95.8,0.7050533787426836,94.67142857142858,0.626297777973178,95.70833333333333,0.6217869551492402,94.6046511627907,0.6262912039858187,94.83928571428571,0.6287330668334883,94.46031746031746,0.6609613782334712
0.0078947368421052,0.0294736842105263,70.4,0.8505100315413111,67.98571428571428,0.9020286578114107,69.0,0.9114866093924371,68.09302325581395,0.895568693999381,68.17857142857143,0.9100294428522007,68.76190476190476,0.9274824537633318
0.0110526315789473,0.0357894736842105,80.4,0.877518649983957,77.78571428571429,0.8880161053773064,78.625,0.8978798452215179,77.44186046511628,0.8969906850443965,77.67857142857143,0.8985655195416958,78.23809523809524,0.9223561024502797
-0.0047368421052631,0.0105263157894736,13.0,1.2539821188765081,11.67142857142857,0.9405963494952039,12.5,0.9073297265448227,11.883720930232558,0.8827568485608251,12.6875,0.9586353801102855,12.142857142857142,0.895731016091416
-0.0205263157894736,0.0357894736842105,30.2,1.1372300181466763,28.257142857142856,1.1235017634976248,28.75,1.1744557283653088,28.0,1.0976570057803843,29.044642857142858,1.1139608971783386,28.444444444444443,1.1339176531094977
0.03,0.0189473684210526,117.2,0.4848505310751589,117.64285714285714,0.41314621442463445,118.45833333333333,0.38825537328894616,117.65116279069767,0.40642197542658426,117.75892857142857,0.4062334486946469,117.28571428571429,0.42682179185963975
0.0205263157894736,0.0168421052631578,97.4,0.61644722766148,96.15714285714286,0.5452236140619231,97.16666666666667,0.541515692037939,96.04651162790698,0.544492603018275,96.69642857142857,0.534233962969921,95.96825396825396,0.5692663687179583
-0.0268421052631578,0.0084210526315789,0.0,,0.014285714285714285,,0.0,,0.0,,0.0,,0.0,
-0.0205263157894736,0.0105263157894736,0.2,,0.21428571428571427,,0.125,,0.18604651162790697,,0.15178571428571427,,0.2857142857142857,
-0.03,0.04,24.8,1.2331681454827603,22.914285714285715,1.1251739098850717,23.75,1.163105674219299,22.813953488372093,1.1202022175184545,24.0,1.1410732283933562,23.206349206349206,1.1288167346710556
-0.0173684210526315,0.0105263157894736,0.6,,0.5714285714285714,,0.375,,0.5116279069767442,,0.4732142857142857,,0.6825396825396826,1.0158373113945716
-0.0205263157894736,0.04,35.2,1.150229852423568,33.08571428571429,1.1284821114100432,33.541666666666664,1.181667679405396,32.674418604651166,1.105477047228266,33.830357142857146,1.1263502312564022,33.476190476190474,1.154205549179066
-0.001578947368421,0.04,61.4,1.0433487976289553,59.18571428571428,1.0208540438372418,60.916666666666664,1.0364931953046908,59.30232558139535,0.9984268631394458,59.714285714285715,1.0288065356084746,59.61904761904762,1.0434932647170747
-0.0173684210526315,0.031578947368421,28.8,1.111147093091051,26.928571428571427,1.094815354021093,27.5,1.163557984962536,26.767441860465116,1.0838981177533669,27.875,1.0988650961856725,26.96825396825397,1.1070345981890575
0.0047368421052631,0.04,72.2,0.9474867021270361,69.12857142857143,0.958630301440081,70.29166666666667,0.9801025881535068,69.11627906976744,0.9586282741704221,69.59821428571429,0.9726190800376084,70.07936507936508,0.9967019173629349
-0.0110526315789473,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
0.0078947368421052,0.0273684210526315,69.0,0.8705144452032079,66.57142857142857,0.8954087518236563,67.66666666666667,0.8957193668108627,66.79069767441861,0.8888334798521533,66.875,0.8968625053684337,67.55555555555556,0.9138346121981485
-0.03,0.0273684210526315,9.8,1.2962858268661588,8.928571428571429,1.0280257428935502,8.916666666666666,0.9732262931517343,8.465116279069768,0.9714022233974607,9.919642857142858,1.027270609007377,9.587301587301587,0.9713825098208841
0.0142105263157894,0.0042105263157894,86.4,0.2024020959414199,86.37142857142857,0.1736782595325856,86.5,0.16995304439733638,86.20930232558139,0.17895106722902243,86.38392857142857,0.17769192088429403,86.33333333333333,0.1815438993234376
0.0110526315789473,0.0126315789473684,70.0,0.6608490996276466,67.85714285714286,0.6785522463819511,69.04166666666667,0.6653717964695545,67.30232558139535,0.6748781043156673,68.09821428571429,0.6738825692662187,67.7936507936508,0.7084117174159317
-0.0173684210526315,0.0021052631578947,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
-0.0236842105263157,0.0294736842105263,18.2,1.3895705054042478,16.542857142857144,1.0999436744585414,17.791666666666668,1.046944554032201,16.558139534883722,1.0471724871011558,17.660714285714285,1.091927787937327,17.49206349206349,1.0803367903414327
0.001578947368421,0.0105263157894736,33.0,0.8995817499816802,30.12857142857143,0.8775724860966194,30.416666666666668,0.9477875447123161,29.767441860465116,0.8817573311712243,30.419642857142858,0.9022722491931857,30.142857142857142,0.8973958333060817
0.03,0.0147368421052631,120.4,0.3818955117819384,120.65714285714286,0.2975617128542541,121.58333333333333,0.28626469877774213,120.74418604651163,0.3023995964080636,120.94642857142857,0.3004181670127407,120.55555555555556,0.3117477969596862
0.0173684210526315,0.0063157894736842,95.4,0.2843639810729585,95.45714285714286,0.21591444538025428,96.04166666666667,0.21245367914723942,95.53488372093024,0.22313398709537444,95.59821428571429,0.21992378096814846,95.5079365079365,0.22915089612500888
0.0142105263157894,0.0189473684210526,79.6,0.724800511134416,78.37142857142857,0.7174619752765262,79.41666666666667,0.7077748721305173,77.90697674418605,0.7167839909663619,78.60714285714286,0.7176894591100088,78.73015873015873,0.742007638994654
-0.0110526315789473,0.0168421052631578,15.0,1.2593257206176827,13.285714285714286,1.011435499530292,14.041666666666666,0.9833534518448462,13.162790697674419,0.9503576279293257,14.303571428571429,1.0188602550303767,13.873015873015873,0.9786264323926965
-0.0047368421052631,0.0189473684210526,30.8,1.0461598069418678,28.757142857142856,1.0030788938676154,29.25,1.0666909159896307,28.86046511627907,1.0045488167956425,29.589285714285715,0.9996113744403282,28.952380952380953,1.0195231376181928
-0.001578947368421,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
0.0205263157894736,0.0336842105263157,95.4,0.784460653422465,94.28571428571429,0.7642249596834176,95.54166666666667,0.7659205906802087,94.09302325581395,0.7702724640705768,94.36607142857143,0.7739032106976655,94.22222222222223,0.7984142219008757
-0.0142105263157894,0.04,43.0,1.1085992837512753,40.82857142857143,1.0985860728897867,41.625,1.1067839208030676,40.627906976744185,1.065492019700191,41.723214285714285,1.1194292735229818,41.34920634920635,1.1074157130808746
0.0078947368421052,0.0252631578947368,67.2,0.8634362452982003,65.14285714285714,0.8843097217353387,66.66666666666667,0.8822464327297127,65.32558139534883,0.8723242391140933,65.45535714285714,0.8891738005494771,65.9047619047619,0.9018700662771295
0.03,0.0105263157894736,124.4,0.2195421828794179,124.22857142857143,0.17580861375314197,124.54166666666667,0.17313633043629947,124.09302325581395,0.18264204933346015,124.34821428571429,0.17843899993274984,124.15873015873017,0.18583705959529898
-0.0142105263157894,0.0021052631578947,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
0.0110526315789473,0.0252631578947368,75.0,0.8105259007126733,72.31428571428572,0.8441500072185557,73.875,0.8207295267996405,72.37209302325581,0.8422382375134168,72.8125,0.8396938046666534,72.93650793650794,0.8687444461516926
0.0078947368421052,0.0168421052631578,61.0,0.8081511085671075,59.114285714285714,0.8211274220254831,60.75,0.8102866934330146,58.95348837209303,0.8126856523399922,59.375,0.8241371104345644,59.55555555555556,0.8468823949991126
0.0173684210526315,0.0147368421052631,89.0,0.5978666705051368,88.2,0.5579399077576926,88.625,0.5700190128714472,88.16279069767442,0.5610094038237949,88.29464285714286,0.5641124166354554,88.15873015873017,0.5884823622094668
-0.001578947368421,0.0231578947368421,43.6,0.9864120182564818,42.0,0.9775431057346804,42.833333333333336,1.0136236001714225,42.23255813953488,0.9591824934667628,42.30357142857143,1.0018691266924378,42.15873015873016,1.0008497822934541
-0.0078947368421052,0.0189473684210526,24.6,1.0874911104773284,22.557142857142857,1.035318637759283,23.208333333333332,1.0568760035430316,22.6046511627907,1.0210159008182278,23.348214285714285,1.03343913600852,22.793650793650794,1.0411181783348
0.0142105263157894,0.0126315789473684,79.4,0.6257186909008304,78.87142857142857,0.5801323165672276,79.58333333333333,0.583097563887521,78.79069767441861,0.5832232845141972,78.97321428571429,0.5928120248904776,78.87301587301587,0.6184188350480301
-0.0078947368421052,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
-0.0110526315789473,0.0357894736842105,43.2,1.0929335199788752,40.55714285714286,1.0706645851883412,41.583333333333336,1.078868510168289,40.46511627906977,1.0513559431679151,41.473214285714285,1.0998574345228975,41.142857142857146,1.0889811416216963
-0.03,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
-0.0047368421052631,0.0378947368421052,55.8,1.0407983450686689,52.68571428571428,1.027442358962817,53.791666666666664,1.05651553840514,52.69767441860465,1.0372578917019135,52.9375,1.0628640363201025,52.42857142857143,1.0655158634579014
0.0268421052631578,0.0042105263157894,121.0,0.07084553736442563,121.25714285714285,0.06548712258520144,121.41666666666667,0.06456874437850169,121.13953488372093,0.06525015640681561,121.25,0.06599966509051251,121.25396825396825,0.06720818143221587
0.001578947368421,0.0189473684210526,45.0,0.9729572333994672,44.042857142857144,0.921872605001448,44.875,0.9428938994901493,43.72093023255814,0.930766846227306,44.25,0.9513525383382321,43.92063492063492,0.9535424038189395
0.0142105263157894,0.0294736842105263,83.8,0.7901326760333698,81.02857142857142,0.8261326050958318,82.16666666666667,0.8130486399143919,80.81395348837209,0.8257979141066628,81.21428571428571,0.8192506323438472,81.47619047619048,0.8585248310622328
-0.0268421052631578,0.0021052631578947,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
0.0047368421052631,0.0231578947368421,58.2,0.9349260800554375,56.25714285714286,0.9103033528513756,57.416666666666664,0.9280038329000707,56.2093023255814,0.9035962011646088,56.642857142857146,0.9259887698796777,56.55555555555556,0.9340521987471353
-0.0047368421052631,0.0336842105263157,50.4,1.0517449258088194,48.4,1.0296545719046042,49.958333333333336,1.0281838216673875,48.27906976744186,1.021714253802854,48.5,1.052812206326738,48.53968253968254,1.05738823778378
0.0078947368421052,0.0084210526315789,55.2,0.6737524908588849,53.8,0.6658230686708092,54.625,0.6518622407118627,53.7906976744186,0.6607609174306222,54.169642857142854,0.6660429906433415,54.17460317460318,0.6948164175950139
-0.0236842105263157,0.0378947368421052,28.8,1.1328862475441615,27.15714285714286,1.1241133931714746,27.75,1.1789510472579916,26.767441860465116,1.1263256860195454,28.008928571428573,1.127590295603029,27.126984126984127,1.1382934328669936
-0.0078947368421052,0.0210526315789473,28.6,1.0539780931849483,26.071428571428573,1.0374652613486652,26.5,1.093368811422174,26.023255813953487,1.0242132650294666,26.910714285714285,1.0324494161702373,26.047619047619047,1.0534266781371557
-0.03,0.0210526315789473,3.2,1.5965875118658814,3.1857142857142855,0.9929802944341961,2.9583333333333335,1.0140855095190453,2.6744186046511627,0.9886130276804673,3.3482142857142856,0.8906789807695878,3.3492063492063493,0.9193513247847432
-0.0236842105263157,0.0042105263157894,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
-0.03,0.0021052631578947,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
-0.0236842105263157,0.0273684210526315,15.6,1.3135750051942876,13.985714285714286,1.0785223989788137,14.583333333333334,1.0355438870375326,14.046511627906977,1.0040539151939187,14.982142857142858,1.0802365759319406,14.523809523809524,1.0409805571426403
0.0173684210526315,0.0273684210526315,89.0,0.7622592521884243,87.28571428571429,0.7560254389116822,87.875,0.7589232717442891,86.90697674418605,0.760560717548196,87.27678571428571,0.7622944990363856,87.39682539682539,0.7905290362563464
-0.0173684210526315,0.0210526315789473,13.6,1.315736982999015,11.957142857142857,1.0397249772548711,12.791666666666666,0.9902638481142739,11.744186046511627,0.9468229231584854,12.910714285714286,1.0417279414427976,12.73015873015873,0.9703418656880763
0.0078947368421052,0.0147368421052631,60.0,0.7775608999274846,57.51428571428571,0.795767575351543,58.958333333333336,0.7789702054594234,57.604651162790695,0.7901637074705665,57.839285714285715,0.8006893839676226,57.888888888888886,0.8198098816901028
0.0078947368421052,0.0210526315789473,65.0,0.8012012877999772,62.285714285714285,0.8545487593671924,63.541666666666664,0.8601592752960826,62.41860465116279,0.8430069118895938,62.63392857142857,0.8608109057999468,62.84126984126984,0.8877497344433246
-0.0142105263157894,0.0357894736842105,37.8,1.1187490513228198,36.24285714285714,1.0952365214696702,36.833333333333336,1.131451797710703,35.906976744186046,1.068148186686376,36.839285714285715,1.1098484132023871,36.58730158730159,1.1155253112571426
-0.0110526315789473,0.0231578947368421,25.4,1.1153734738309797,24.057142857142857,1.0622039769886777,24.5,1.0923881757615599,24.046511627906977,1.0437822913127532,24.839285714285715,1.0582471101114639,24.285714285714285,1.068924861511436
0.0173684210526315,0.0105263157894736,91.4,0.4836442030915221,91.08571428571429,0.4266770727382685,91.54166666666667,0.4225650974954389,91.04651162790698,0.41365910764668934,91.36607142857143,0.419905643677881,91.06349206349206,0.4371070923513862
-0.0236842105263157,0.0063157894736842,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
-0.0047368421052631,0.0294736842105263,45.8,1.0174640692836676,43.8,1.0190409190555618,44.5,1.047655479609816,43.651162790697676,0.9976248049302439,44.223214285714285,1.0493193823233564,43.857142857142854,1.044035891558413
-0.0268421052631578,0.0168421052631578,1.6,,1.7,0.9421101589618597,1.0,,1.1395348837209303,0.41339334651417103,1.5446428571428572,0.9841524385370968,1.619047619047619,1.1592587044370928
-0.0236842105263157,0.0336842105263157,24.6,1.2174212957779806,21.857142857142858,1.1045322424833215,23.0,1.1452723427022533,21.976744186046513,1.0894223661430593,22.955357142857142,1.1145757134247642,22.22222222222222,1.0972597312595562
