ou_mean,ou_std,CT5A_r,CT5A_cv
0.0373684210526315,0.0052631578947368,16.100278551532032,0.17454338059610014
0.0005263157894736,0.0094736842105263,0.116991643454039,
0.0321052631578947,0.0052631578947368,20.880222841225628,0.17309784640298334
0.0084210526315789,0.0073684210526315,0.724233983286908,
0.0031578947368421,0.0021052631578947,0.0,
0.0347368421052631,0.0063157894736842,12.779944289693594,0.21533555667803564
0.0294736842105263,0.0189473684210526,0.0,
0.0347368421052631,0.0010526315789473,24.96657381615599,0.03340006710206739
0.04,0.0073684210526315,0.49025069637883006,0.26955559329838497
0.0347368421052631,0.011578947368421,0.0,
0.0268421052631578,0.011578947368421,0.31197771587743733,0.38199905708757936
0.04,0.0136842105263157,0.0,
0.0347368421052631,0.0031578947368421,24.462395543175486,0.10056364387365696
0.0242105263157894,0.0031578947368421,14.916434540389972,0.13637326886726647
-0.01,0.0094736842105263,0.002785515320334262,
0.0110526315789473,0.0031578947368421,0.016713091922005572,
0.0268421052631578,0.0063157894736842,16.963788300835656,0.23439142086795803
0.021578947368421,0.0063157894736842,12.442896935933147,0.282712371906194
0.0031578947368421,0.0189473684210526,1.501392757660167,0.5902629167010651
0.0294736842105263,0.0021052631578947,20.08356545961003,0.07360155382757802
0.0005263157894736,0.0126315789473684,0.7604456824512534,
-0.0021052631578947,0.0010526315789473,0.0,
-0.0073684210526315,0.0,0.0,
0.0163157894736842,0.0073684210526315,7.211699164345404,0.4046650075470337
0.0136842105263157,0.0189473684210526,0.11420612813370473,0.5986461835798809
0.0347368421052631,0.0094736842105263,0.14763231197771587,0.3457584393652837
0.0321052631578947,0.0021052631578947,22.47632311977716,0.06876459195996075
0.0163157894736842,0.0147368421052631,0.9832869080779945,0.5016517432314115
0.0110526315789473,0.0178947368421052,0.5515320334261838,0.554634192958763
0.0373684210526315,0.0042105263157894,19.016713091922007,0.1351892376451169
0.0031578947368421,0.0,0.0,
-0.0073684210526315,0.0031578947368421,0.0,
0.0163157894736842,0.0031578947368421,4.069637883008356,0.3465795381374046
0.0294736842105263,0.0073684210526315,12.440111420612814,0.2583574884210023
0.0110526315789473,0.0073684210526315,2.222841225626741,0.4587867255703406
-0.0047368421052631,0.0052631578947368,0.0,
0.0057894736842105,0.0042105263157894,0.0,
-0.0047368421052631,0.0178947368421052,1.2367688022284122,0.5117402559674172
0.0294736842105263,0.011578947368421,0.17270194986072424,0.35695686652817027
0.0163157894736842,0.0010526315789473,0.28690807799442897,
0.0373684210526315,0.0021052631578947,25.161559888579387,0.06640494835176904
0.0057894736842105,0.0010526315789473,0.0,
-0.0021052631578947,0.0147368421052631,0.9331476323119777,0.6417640133950248
0.0136842105263157,0.0094736842105263,5.657381615598886,0.46657187246795967
0.0110526315789473,0.0,0.0,
-0.01,0.0021052631578947,0.0,
0.0189473684210526,0.0147368421052631,0.27019498607242337,0.4820603810981572
0.0031578947368421,0.0010526315789473,0.0,
0.0057894736842105,0.0105263157894736,1.4373259052924792,0.4529535336397439
-0.01,0.0,0.0,
0.0084210526315789,0.0,0.0,
0.0031578947368421,0.0147368421052631,2.0362116991643453,0.5446372719866831
0.0347368421052631,0.0021052631578947,24.93314763231198,0.06727703779342531
0.0110526315789473,0.0063157894736842,1.3899721448467968,0.2549451621991833
0.0110526315789473,0.0168421052631578,0.9777158774373259,0.6064783832733707
0.0084210526315789,0.0168421052631578,1.4540389972144847,0.563997655857043
0.0084210526315789,0.0105263157894736,2.615598885793872,0.4986151875897267
-0.0021052631578947,0.0189473684210526,1.66016713091922,0.6121728190612344
-0.0021052631578947,0.0021052631578947,0.0,
0.0268421052631578,0.0031578947368421,17.584958217270195,0.12100875120575558
-0.0021052631578947,0.011578947368421,0.23676880222841226,
0.0136842105263157,0.0168421052631578,0.4568245125348189,0.5357366061894624
0.0189473684210526,0.011578947368421,3.4735376044568245,0.4374576110151385
-0.0021052631578947,0.0105263157894736,0.10027855153203342,
0.0031578947368421,0.0178947368421052,1.6657381615598885,0.5915239667623085
0.0347368421052631,0.0084210526315789,1.1866295264623956,0.29838823189878866
0.0294736842105263,0.0126315789473684,0.0,
-0.0021052631578947,0.0136842105263157,0.6128133704735376,
0.0005263157894736,0.02,1.4428969359331476,0.5609233987243091
-0.0073684210526315,0.011578947368421,0.03899721448467967,
0.0057894736842105,0.02,0.6880222841225627,0.6112382751099695
0.0057894736842105,0.0189473684210526,0.9749303621169917,0.5536359907577886
0.0005263157894736,0.0,0.0,
0.0005263157894736,0.0052631578947368,0.0,
0.0294736842105263,0.0157894736842105,0.0,
0.0321052631578947,0.0031578947368421,22.501392757660167,0.10384073221800492
-0.0047368421052631,0.02,1.467966573816156,0.6190978807120424
-0.0073684210526315,0.0147368421052631,0.28969359331476324,
0.021578947368421,0.0178947368421052,0.0,
0.0031578947368421,0.0073684210526315,0.04456824512534819,
0.0189473684210526,0.0063157894736842,9.707520891364902,0.334084553704352
0.0031578947368421,0.0094736842105263,0.3426183844011142,
0.0268421052631578,0.0073684210526315,14.038997214484679,0.26787338267224176
0.0373684210526315,0.0073684210526315,2.0417827298050137,0.2820801195967055
0.0136842105263157,0.02,0.116991643454039,0.6139011800769768
0.0268421052631578,0.0136842105263157,0.011142061281337047,
0.0057894736842105,0.0094736842105263,0.8941504178272981,
0.0268421052631578,0.0094736842105263,4.362116991643454,0.35308781321917115
-0.01,0.0084210526315789,0.0,
-0.0047368421052631,0.0063157894736842,0.0,
-0.0073684210526315,0.0094736842105263,0.008356545961002786,
0.0347368421052631,0.02,0.0,
0.0136842105263157,0.0021052631578947,0.025069637883008356,
0.0031578947368421,0.0031578947368421,0.0,
0.0110526315789473,0.0052631578947368,0.596100278551532,
0.0163157894736842,0.0126315789473684,2.7910863509749304,0.4731833260474077
-0.0073684210526315,0.0189473684210526,1.1002785515320335,0.5259032449161463
0.0031578947368421,0.0042105263157894,0.0,
0.0005263157894736,0.0105263157894736,0.27019498607242337,
0.0242105263157894,0.0021052631578947,14.963788300835654,0.0927353697140415
-0.0073684210526315,0.0136842105263157,0.16991643454038996,
0.0268421052631578,0.02,0.0,
0.0163157894736842,0.0105263157894736,5.844011142061281,0.4559625864112903
-0.0073684210526315,0.0010526315789473,0.0,
0.0136842105263157,0.0126315789473684,3.1977715877437327,0.47852465983247144
0.0163157894736842,0.0094736842105263,6.969359331476323,0.4396353828462904
0.0242105263157894,0.0073684210526315,13.668523676880223,0.28839579381565905
0.0321052631578947,0.0063157894736842,16.969359331476323,0.2172942902004037
0.0084210526315789,0.0084210526315789,1.3788300835654597,0.4288077670798129
0.021578947368421,0.0094736842105263,7.844011142061281,0.3690624498560743
0.0373684210526315,0.0136842105263157,0.0,
0.0110526315789473,0.02,0.06128133704735376,0.4702818452794808
-0.01,0.011578947368421,0.019498607242339833,
0.0347368421052631,0.0168421052631578,0.0,
0.0084210526315789,0.02,0.4763231197771588,0.6287392537220142
0.0005263157894736,0.0021052631578947,0.0,
0.0110526315789473,0.0084210526315789,2.966573816155989,0.4657571335419495
0.0031578947368421,0.0136842105263157,1.8272980501392757,0.549423098702259
0.0084210526315789,0.0031578947368421,0.0,
0.04,0.0126315789473684,0.0,
-0.0073684210526315,0.0052631578947368,0.0,
0.021578947368421,0.02,0.0,
-0.0047368421052631,0.0084210526315789,0.008356545961002786,
0.0057894736842105,0.0073684210526315,0.21448467966573817,
0.0005263157894736,0.0157894736842105,1.743732590529248,0.5324029945915972
0.0321052631578947,0.0126315789473684,0.0,
0.0005263157894736,0.0084210526315789,0.04178272980501393,
0.04,0.0147368421052631,0.0,
0.0110526315789473,0.0105263157894736,4.091922005571031,0.4691674130346926
0.04,0.0052631578947368,9.487465181058496,0.18205852951154988
0.0110526315789473,0.011578947368421,4.147632311977716,0.5022890485713616
0.021578947368421,0.0010526315789473,12.24791086350975,0.05861540484773229
0.0189473684210526,0.0189473684210526,0.011142061281337047,
-0.01,0.0126315789473684,0.036211699164345405,
0.0005263157894736,0.0073684210526315,0.019498607242339833,
0.0347368421052631,0.0178947368421052,0.0,
0.0347368421052631,0.0105263157894736,0.008356545961002786,
0.0084210526315789,0.0178947368421052,0.9220055710306406,0.5958649569590044
0.0136842105263157,0.0063157894736842,3.618384401114206,0.40909062254631984
0.0347368421052631,0.0157894736842105,0.0,
0.0163157894736842,0.011578947368421,4.2005571030640665,0.4552079780963081
-0.01,0.0073684210526315,0.0,
0.0242105263157894,0.0042105263157894,14.933147632311977,0.18039393933419842
0.0189473684210526,0.0031578947368421,8.743732590529248,0.24084928153142388
0.0242105263157894,0.0063157894736842,14.832869080779945,0.25415790148484996
-0.0073684210526315,0.0042105263157894,0.0,
